RegionID	chr	start	end	Entropy	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value	
QDMR_4387	chr3	32780781	32781839	1.677	0.015630247	0.041091859	0.039547935	0.257772573	
QDMR_14608	chr10	102420721	102422285	1.677	0.037925519	0.02168212	0.024273356	0.23418484	
QDMR_26269	chr20	35226545	35227328	1.678	0.049278846	0.062671354	0.132651608	0.411294261	
QDMR_29566	chr14_KI270845v1_alt	12383	12995	1.678	0.554545455	0.07952381	0.0	0.456240981	
QDMR_3690	chr2	176099334	176100781	1.679	0.95335664	0.654679795	0.910684733	0.901996294	
QDMR_26440	chr20	49481975	49484485	1.679	0.503879289	0.306661596	0.516687531	0.518579282	
QDMR_8088	chr6	35213318	35214770	1.680	0.480257313	0.73491514	0.787085555	0.924179581	
QDMR_8411	chr6	99606810	99607112	1.680	0.75515405	0.463735329	0.912185268	0.943709401	
QDMR_17329	chr12	123150279	123151629	1.681	0.066607824	0.037919836	0.035689311	0.281561603	
QDMR_11887	chr9	75892435	75892736	1.682	0.072364672	0.194729184	0.485223183	0.058190348	
QDMR_16749	chr12	52036735	52037814	1.682	0.085117611	0.232060518	0.046013838	0.522705359	
QDMR_18079	chr13	113016615	113016877	1.682	0.658005314	0.843714188	0.356926391	0.568966907	
QDMR_18863	chr14	104174921	104175425	1.682	0.44389028	0.956158388	0.398532842	0.950657311	
QDMR_373	chr1	7680083	7681057	1.683	0.269907407	0.068954656	0.264122291	0.469705632	
QDMR_1100	chr1	47593121	47593558	1.683	0.585375494	0.31818555	0.638849007	0.678112178	
QDMR_3283	chr2	106269662	106270282	1.683	0.258024929	0.643580425	0.174625507	0.728687871	
QDMR_10330	chr7	155466132	155468708	1.683	0.677254521	0.553835019	0.637954538	0.947618116	
QDMR_13366	chrX	118879014	118879316	1.683	0.639787681	0.89718235	0.867717133	0.863397868	
QDMR_22990	chr18	10589152	10589389	1.683	0.770212201	0.912952548	0.517939933	0.371548728	
QDMR_26433	chr20	48827197	48828644	1.683	0.475213243	0.185423082	0.025620423	0.051200506	
QDMR_10813	chr8	33722846	33723082	1.684	0.230654762	0.52954508	0.253609136	0.154110363	
QDMR_11077	chr8	90791428	90791913	1.684	0.297218128	0.235220003	0.785217613	0.637224104	
QDMR_15458	chr11	44304107	44304967	1.684	0.76838945	0.501393263	0.80460216	0.905451235	
QDMR_24451	chr19	13833325	13833881	1.684	0.627131662	0.453911439	0.08264002	0.168145436	
QDMR_17885	chr13	75635404	75637077	1.685	0.016752754	0.271162112	0.033513541	0.538252639	
QDMR_10363	chr7	157078360	157078603	1.686	0.474691117	0.792871288	0.707053753	0.956748445	
QDMR_19121	chr15	33310615	33311802	1.686	0.747881849	0.220072464	0.649549702	0.446479639	
QDMR_27256	chr22	17036023	17037610	1.686	0.428175606	0.511093185	0.56283961	0.831082092	
QDMR_5500	chr4	1532815	1533260	1.687	0.378971436	0.845282563	0.434314814	0.557713489	
QDMR_11294	chr8	142251686	142252158	1.687	0.646603124	0.919866129	0.87928294	0.916293065	
QDMR_12566	chr9	136342324	136343066	1.687	0.452807221	0.819354871	0.726974935	0.794453673	
QDMR_25473	chr19	49019516	49019836	1.687	0.737857143	0.45590232	0.840932663	0.88377193	
QDMR_9551	chr7	52273772	52274570	1.688	0.486521079	0.634320377	0.671384185	0.911778941	
QDMR_9802	chr7	79452858	79453111	1.688	0.572016138	0.098652092	0.295392965	0.639544583	
QDMR_22645	chr17	79796873	79804669	1.688	0.319143348	0.584559563	0.275976459	0.811626181	
QDMR_7813	chr6	24402861	24403458	1.689	0.012628892	0.017809512	0.004012568	0.216169539	
QDMR_6605	chr5	9544580	9546069	1.691	0.01886023	0.026154466	0.04083691	0.238435501	
QDMR_20607	chr16	34135993	34136888	1.691	0.577261748	0.375527829	0.74430067	0.896150943	
QDMR_23959	chr19	4064088	4067982	1.691	0.023641311	0.013476063	0.018074638	0.223991788	
QDMR_27546	chr22	33919853	33922649	1.691	0.174807287	0.022917454	0.425215441	0.151797222	
QDMR_27707	chr22	42338451	42338711	1.691	0.942308009	0.906548214	0.681224597	0.92769811	
QDMR_1689	chr1	149700786	149701747	1.692	0.727363686	0.491054446	0.759104363	0.772110167	
QDMR_6970	chr5	111757499	111758217	1.692	0.0	0.209139067	0.003030303	0.004037742	
QDMR_2500	chr1	245673021	245673445	1.693	0.727309309	0.947982742	0.936253617	0.962785037	
QDMR_6545	chr5	1667072	1667966	1.694	0.407858919	0.183667027	0.720121118	0.692589336	
QDMR_7372	chr5	159331466	159331831	1.694	0.047222222	0.125437877	0.08425157	0.387681832	
QDMR_14931	chr10	133100307	133100535	1.694	0.196709715	0.698241994	0.388882092	0.73945701	
QDMR_18367	chr14	38255049	38256332	1.694	0.641214146	0.411055086	0.937842254	0.85021308	
QDMR_29408	chrX_KI270913v1_alt	99674	100855	1.694	0.610716093	0.352727993	0.680603163	0.812870604	
QDMR_19150	chr15	39580326	39581366	1.695	0.013833944	0.003448276	0.019938169	0.215871395	
QDMR_18432	chr14	55128979	55129974	1.696	0.012806302	0.007264386	0.013378328	0.216893193	
QDMR_23298	chr18	78309222	78309699	1.696	0.159290383	0.610321987	0.362546783	0.414105019	
QDMR_27390	chr22	21657276	21658227	1.696	0.359695712	0.126275442	0.19088427	0.631668114	
QDMR_12262	chr9	126690805	126691068	1.697	0.47585558	0.693151483	0.373603898	0.903728447	
QDMR_20800	chr16	67278993	67279828	1.697	0.828787879	0.545457393	0.940786749	0.976595082	
QDMR_7355	chr5	157459961	157460432	1.698	0.0	0.075808945	0.550872345	0.452448308	
QDMR_24439	chr19	13298508	13299317	1.698	0.679969642	0.62765259	0.709973731	0.974440932	
QDMR_30044	chr18_KI270911v1_alt	137351	138509	1.698	0.013333333	0.195829443	0.455257937	0.240905018	
QDMR_6840	chr5	75053975	75054414	1.699	0.296070973	0.497011465	0.539628044	0.735149914	
QDMR_21581	chr17	10197717	10199123	1.699	0.236904873	0.215133429	0.763036195	0.769912819	
QDMR_21802	chr17	29566068	29569060	1.699	0.011501918	0.087765306	0.017635687	0.363536754	
QDMR_27943	chr22	50673507	50675314	1.699	0.601941288	0.876945036	0.594871795	0.523809524	
QDMR_29200	chr8_KI270812v1_alt	40535	41468	1.699	0.354151404	0.755089067	0.638081826	0.821675163	
QDMR_29587	chr14_KI270846v1_alt	323414	323666	1.699	0.285714286	0.811904762	0.258730159	0.732478632	
QDMR_9661	chr7	65251861	65252434	1.700	0.358199757	0.047278971	0.024574875	0.098886083	
QDMR_18877	chr14	104588536	104588776	1.700	0.275	0.699582289	0.495634921	0.800937951	
QDMR_20376	chr16	23301918	23302625	1.700	0.177852665	0.457505635	0.593446302	0.558931257	
QDMR_25407	chr19	47860303	47860903	1.700	0.826282051	0.732205514	0.467937736	0.943771735	
QDMR_25811	chr19	56197686	56197904	1.700	0.437661975	0.798801142	0.657516499	0.946821145	
QDMR_7065	chr5	133611053	133612776	1.701	0.135753894	0.022324316	0.562788161	0.406331497	
QDMR_26574	chr20	62219123	62220117	1.701	0.323535401	0.160361137	0.626879926	0.393731237	
QDMR_1236	chr1	68050553	68050790	1.702	0.785125539	0.513107074	0.375601632	0.916352111	
QDMR_14542	chr10	100735359	100735856	1.702	0.686634199	0.473293312	0.767770358	0.950552829	
QDMR_8077	chr6	34465634	34466594	1.703	0.922305764	0.70409216	0.947347562	0.919207637	
QDMR_16575	chr12	27974957	27975642	1.703	0.029917926	0.201118504	0.193733501	0.422813628	
QDMR_21938	chr17	38729855	38730405	1.703	0.0	0.366666667	0.0	0.083333333	
QDMR_27337	chr22	20116125	20116400	1.703	0.640565439	0.694927786	0.597029709	0.960314982	
QDMR_2293	chr1	226083022	226084140	1.704	0.034578172	0.153294664	0.019453165	0.440237021	
QDMR_16202	chr11	118152637	118153479	1.704	0.049910889	0.065663392	0.103648598	0.347648527	
QDMR_26215	chr20	31968098	31968699	1.704	0.397685103	0.043240995	0.31175922	0.374199669	
QDMR_28934	chr6_GL000255v2_alt	2985563	2986279	1.706	0.421611722	0.545436508	0.006944444	0.15981241	
QDMR_4769	chr3	89114485	89114957	1.707	0.034397446	0.015855025	0.049497222	0.270473263	
QDMR_5800	chr4	40629723	40630513	1.707	0.011895098	0.01804438	0.467222183	0.563050383	
QDMR_12661	chr9	137069703	137070832	1.707	0.013274032	0.053603048	0.043679554	0.284964933	
QDMR_14509	chr10	99530868	99531421	1.707	0.611014084	0.618808897	0.62581642	0.821448696	
QDMR_27053	chr21	43718412	43719950	1.707	0.070172684	0.121843434	0.112205802	0.366190476	
QDMR_29266	chr8_KI270816v1_alt	292160	293493	1.707	0.116306465	0.243368645	0.253651304	0.51717993	
QDMR_792	chr1	29478450	29478727	1.708	0.379676315	0.163563289	0.463010204	0.641203704	
QDMR_12527	chr9	135768651	135769378	1.708	0.743939486	0.733248149	0.493194641	0.78080615	
QDMR_19565	chr15	81118374	81118726	1.708	0.929857777	0.401572418	0.6426633	0.910576847	
QDMR_19649	chr15	89749990	89751502	1.708	0.064561017	0.335477594	0.468536148	0.555960528	
QDMR_28862	chr6_GL000255v2_alt	818831	819554	1.708	0.518367347	0.325080214	0.644285714	0.827809524	
QDMR_21970	chr17	39753835	39755150	1.709	0.106620786	0.110411088	0.09061397	0.312914084	
QDMR_26891	chr21	26965537	26967918	1.709	0.415882743	0.234898892	0.330787346	0.68943698	
QDMR_153	chr1	1908519	1909162	1.710	0.02	0.024750712	0.053871557	0.271457219	
QDMR_24400	chr19	12825697	12826076	1.710	0.766287149	0.441728178	0.706603497	0.793516088	
QDMR_20548	chr16	31442622	31443240	1.712	0.029223774	0.016006269	0.017285322	0.224376229	
QDMR_21282	chr17	80475707	80478983	1.712	0.423789875	0.21468828	0.566937751	0.72317196	
QDMR_28588	chr6_GL000252v2_alt	3819364	3819808	1.712	0.0	0.205921856	0.0	0.0	
QDMR_11026	chr8	79611740	79612161	1.713	0.989769821	0.77954934	0.983333333	0.971428571	
QDMR_3411	chr2	126656120	126656595	1.714	0.610805861	0.415238095	0.937626263	0.8	
QDMR_8272	chr6	53651521	53652278	1.714	0.013338712	0.016330528	0.015182524	0.21998115	
QDMR_28502	chr6_GL000252v2_alt	1011761	1012450	1.714	0.6	0.055555556	0.05	0.508928571	
QDMR_316	chr1	4161327	4161612	1.715	0.331514657	0.54576568	0.151453463	0.346679158	
QDMR_1175	chr1	54980414	54981173	1.715	0.290054466	0.381084388	0.184659291	0.650359939	
QDMR_1477	chr1	115828189	115829006	1.715	0.509485055	0.790628173	0.94154618	0.901381284	
QDMR_3695	chr2	176116037	176116695	1.715	0.921967949	0.71146683	0.904280875	0.912318123	
QDMR_6611	chr5	10441493	10442400	1.715	0.02155426	0.036320065	0.025741052	0.230499566	
QDMR_11306	chr8	142449823	142453338	1.715	0.527685153	0.13505993	0.446444796	0.40031758	
QDMR_11430	chr8	144048384	144053124	1.715	0.509691369	0.794769441	0.946281677	0.926360886	
QDMR_23092	chr18	32769727	32772339	1.715	0.221141996	0.18854613	0.727259323	0.534989511	
QDMR_631	chr1	21936853	21937784	1.716	0.133941762	0.429815899	0.073100769	0.611586123	
QDMR_14543	chr10	100737397	100737918	1.716	0.410406936	0.656823527	0.677325262	0.806063001	
QDMR_15916	chr11	69985465	69986378	1.716	0.902651545	0.486941978	0.625877632	0.661994045	
QDMR_24899	chr19	35869362	35869933	1.716	0.534054834	0.27761414	0.45700938	0.023106061	
QDMR_29387	chrX_KI270880v1_alt	159518	159800	1.716	0.084071725	0.356647935	0.454375	0.551457177	
QDMR_3839	chr2	208124110	208124545	1.717	0.96969697	0.685747106	0.932175304	0.923362445	
QDMR_17919	chr13	94705335	94705629	1.717	0.962275132	0.629385084	0.904786099	0.888157706	
QDMR_18016	chr13	111519885	111520094	1.717	0.374331361	0.820012194	0.49012813	0.918356472	
QDMR_21905	chr17	37358853	37359684	1.717	0.371794872	0.556575287	0.016666667	0.045175439	
QDMR_26101	chr20	21391403	21391825	1.717	0.948609818	0.757466698	0.967650404	0.959905569	
QDMR_27060	chr21	43826370	43826609	1.717	0.53353969	0.847933106	0.798906597	0.916781982	
QDMR_6331	chr4	183658768	183659491	1.718	0.307081129	0.054887488	0.088202488	0.053345443	
QDMR_23842	chr19	3006275	3006723	1.718	0.869966875	0.81615991	0.553867244	0.908630952	
QDMR_24788	chr19	29843533	29843781	1.718	0.650522219	0.84725993	0.368516067	0.789049908	
QDMR_18708	chr14	93223579	93223919	1.719	0.980769231	0.770634921	0.962190083	0.971895907	
QDMR_21016	chr16	86286569	86287449	1.719	0.262920673	0.1015625	0.644235284	0.612820513	
QDMR_24649	chr19	18208335	18208553	1.719	0.620535714	0.199789473	0.077777778	0.518556999	
QDMR_24659	chr19	18386253	18386459	1.719	0.809163716	0.852243144	0.434176983	0.710557635	
QDMR_12684	chr9	137220348	137220938	1.720	0.548226526	0.936459735	0.830308171	0.921599721	
QDMR_19719	chr15	96416111	96417301	1.720	0.435931581	0.379651631	0.847266272	0.927929776	
QDMR_21426	chr17	4595126	4595364	1.720	0.585788188	0.636340109	0.618052068	0.878133472	
QDMR_26934	chr21	34459399	34460067	1.720	0.911228115	0.589291926	0.844056103	0.857558005	
QDMR_377	chr1	7827138	7827416	1.721	0.877543614	0.598541351	0.965379094	0.957795224	
QDMR_19043	chr15	25862356	25863671	1.721	0.489716907	0.292708878	0.803620171	0.829715096	
QDMR_4572	chr3	49869426	49870049	1.722	0.184398406	0.203981313	0.725015685	0.550142974	
QDMR_5280	chr3	190120291	190121090	1.722	0.124038462	0.033765661	0.040236992	0.404597981	
QDMR_11081	chr8	92144109	92144412	1.722	0.539299803	0.39965035	0.782178649	0.547619048	
QDMR_11255	chr8	140097738	140100885	1.722	0.86166471	0.608962542	0.925720369	0.877116426	
QDMR_15543	chr11	57349841	57350101	1.722	0.407250186	0.214574014	0.084582422	0.606200038	
QDMR_19311	chr15	56733199	56733952	1.722	0.470736483	0.73298579	0.926651857	0.808831583	
QDMR_3261	chr2	102736679	102736955	1.723	0.0	0.01362904	0.023777315	0.223627385	
QDMR_14932	chr10	133105251	133105471	1.723	0.188142472	0.732377692	0.271459403	0.617913816	
QDMR_15474	chr11	45664610	45665945	1.724	0.088338873	0.178894205	0.584092408	0.635506798	
QDMR_17754	chr13	36154825	36155130	1.724	0.920883368	0.931593142	0.820656369	0.536111376	
QDMR_19950	chr16	1260221	1260905	1.724	0.385883813	0.915026887	0.530645041	0.755126257	
QDMR_26248	chr20	34216017	34216375	1.724	0.483186781	0.068151334	0.032067728	0.579450838	
QDMR_4573	chr3	49902666	49902998	1.725	0.508804924	0.728461821	0.401704708	0.927900976	
QDMR_9316	chr7	19144598	19145063	1.725	0.7992908	0.587447786	0.785484325	0.784412339	
QDMR_244	chr1	2968497	2968719	1.726	0.228960248	0.380645008	0.239927222	0.665597257	
QDMR_12896	chrX	13938108	13938942	1.726	0.018563034	0.0	0.549000068	0.499875635	
QDMR_13454	chrX	134171648	134172906	1.726	0.38185672	0.106664075	0.628331474	0.131135972	
QDMR_23582	chr19	1103723	1109611	1.726	0.41618644	0.472107423	0.406659981	0.731846994	
QDMR_8184	chr6	42890431	42891222	1.727	0.007509316	0.046022079	0.014848759	0.269234802	
QDMR_11669	chr9	34377403	34377612	1.727	0.117131093	0.394647654	0.040393635	0.575307908	
QDMR_12082	chr9	101485965	101487219	1.727	0.066514012	0.114519827	0.247364988	0.531071723	
QDMR_20621	chr16	35173265	35173548	1.727	0.248953174	0.768599434	0.478270878	0.68280408	
QDMR_20836	chr16	68446961	68448919	1.727	0.344530347	0.16990779	0.638820144	0.42128231	
QDMR_15571	chr11	59668728	59669759	1.728	0.019934756	0.021681598	0.018465656	0.223719889	
QDMR_7775	chr6	13873534	13874031	1.729	0.0	0.017532284	0.027514128	0.235007238	
QDMR_11290	chr8	141760551	141760796	1.729	0.125842243	0.652737011	0.333922684	0.568579391	
QDMR_14298	chr10	70477905	70479065	1.729	0.014845596	0.025278329	0.300676322	0.539717895	
QDMR_23401	chr18	79785027	79785257	1.729	0.249324237	0.021891391	0.01165407	0.519153959	
QDMR_1883	chr1	160083931	160084948	1.730	0.828039725	0.471384836	0.74117524	0.871212465	
QDMR_2429	chr1	234214138	234214725	1.730	0.0	0.0	0.036507937	0.25996732	
QDMR_5602	chr4	3772124	3772335	1.730	0.266646635	0.793700598	0.246808226	0.70453869	
QDMR_12215	chr9	123373128	123373914	1.730	0.513927291	0.335563086	0.871662088	0.80786332	
QDMR_22985	chr18	10131856	10132138	1.730	0.768386243	0.305835975	0.55218254	0.822836439	
QDMR_23149	chr18	46946903	46947174	1.730	0.481902978	0.074459336	0.566860568	0.020572792	
QDMR_23460	chr19	426321	427819	1.730	0.614321928	0.567162357	0.544087686	0.866540144	
QDMR_29607	chr14_KI270847v1_alt	1053451	1054386	1.730	0.965975918	0.555459632	0.838215737	0.949663999	
QDMR_18643	chr14	79278810	79279546	1.731	0.027376094	0.028003604	0.181931539	0.467562771	
QDMR_25878	chr19	58059025	58060411	1.731	0.842204902	0.546419823	0.829301806	0.950550351	
QDMR_3214	chr2	96815619	96817539	1.732	0.02657685	0.0613732	0.041700595	0.28095166	
QDMR_4864	chr3	122022114	122022403	1.732	0.19630719	0.15797206	0.40464522	0.667180502	
QDMR_23496	chr19	639150	639413	1.732	0.262037037	0.376190476	0.341013072	0.64025641	
QDMR_27622	chr22	38569728	38570723	1.732	0.529524609	0.201375198	0.457244519	0.485325528	
QDMR_19168	chr15	40507093	40507329	1.733	0.569274376	0.359375	0.075	0.038355693	
QDMR_21599	chr17	14298409	14298735	1.733	0.423219932	0.868291717	0.679722306	0.93158101	
QDMR_22648	chr17	79839186	79845282	1.733	0.3586934	0.579290272	0.487399551	0.83122477	
QDMR_7101	chr5	135852480	135852821	1.734	0.625630476	0.835774953	0.44599157	0.621284554	
QDMR_22262	chr17	49470009	49470522	1.734	0.529143528	0.262105431	0.566671042	0.508812103	
QDMR_24437	chr19	13255108	13255344	1.734	0.531934023	0.820884617	0.821024137	0.942352695	
QDMR_10413	chr7	157873377	157873707	1.735	0.192096522	0.653108552	0.408804607	0.717925728	
QDMR_6903	chr5	88141278	88141688	1.736	0.022969188	0.010074807	0.216433532	0.012813731	
QDMR_8829	chr6	169139406	169139938	1.736	0.563834196	0.910993452	0.868392469	0.823540926	
QDMR_14506	chr10	99522968	99523177	1.736	0.298333333	0.583988356	0.590307487	0.695239715	
QDMR_5310	chr3	194685711	194688316	1.737	0.033473504	0.101868035	0.045738561	0.360776568	
QDMR_11896	chr9	77647530	77648785	1.737	0.282497727	0.334586253	0.815599547	0.624577229	
QDMR_16447	chr12	6383723	6384356	1.737	0.308928765	0.591184714	0.182142297	0.169229244	
QDMR_17951	chr13	99967987	99972053	1.737	0.547655758	0.324654026	0.769057132	0.84616197	
QDMR_12693	chr9	137301049	137303023	1.738	0.270985786	0.149466357	0.269079431	0.558408324	
QDMR_21736	chr17	21592840	21593064	1.738	0.690675991	0.872600393	0.42266815	0.772508346	
QDMR_22782	chr17	81870760	81872259	1.738	0.040076218	0.106841239	0.295642751	0.548752775	
QDMR_3919	chr2	219294908	219295255	1.739	0.089432627	0.164187527	0.043814294	0.426967338	
QDMR_14048	chr10	26438132	26439063	1.739	0.635116228	0.391218936	0.833046955	0.90397041	
QDMR_26032	chr20	5315620	5317152	1.739	0.238983285	0.064369484	0.563973086	0.37043627	
QDMR_13317	chrX	106726456	106727368	1.740	0.281712309	0.069194312	0.452603304	0.580887352	
QDMR_16099	chr11	94768200	94769530	1.740	0.006003224	0.007790278	0.0140148	0.211007228	
QDMR_28280	chr5_KI270898v1_alt	119156	119753	1.740	0.285177404	0.222090665	0.612733427	0.760606061	
QDMR_4710	chr3	64685411	64688281	1.741	0.055528899	0.023956005	0.350316717	0.096823683	
QDMR_13085	chrX	49100826	49101657	1.741	0.021197763	0.043221003	0.285933428	0.060277373	
QDMR_25689	chr19	53537558	53538603	1.741	0.428227005	0.471167821	0.971416577	0.864196268	
QDMR_6881	chr5	79689601	79689959	1.742	0.593144633	0.426796315	0.962275753	0.965017055	
QDMR_10765	chr8	26448337	26450222	1.742	0.026214639	0.028261036	0.025095283	0.228953217	
QDMR_17020	chr12	94147951	94150224	1.742	0.380474338	0.100230125	0.588481265	0.57840846	
QDMR_19062	chr15	28094628	28097296	1.742	0.345265601	0.144202798	0.40529928	0.596239092	
QDMR_15463	chr11	44319715	44320207	1.743	0.41055175	0.303882576	0.584102414	0.813514417	
QDMR_16315	chr11	129436764	129436987	1.743	0.932015901	0.842267034	0.407830996	0.611475675	
QDMR_25704	chr19	53978158	53978701	1.743	0.89905265	0.357685222	0.843071669	0.476048397	
QDMR_4315	chr3	13895024	13895339	1.745	0.671113857	0.538549816	0.639273435	0.929691294	
QDMR_16350	chr11	134068955	134069786	1.745	0.661399142	0.123136174	0.66323725	0.268335743	
QDMR_26056	chr20	11686874	11687349	1.745	0.733094974	0.341779419	0.590373676	0.612601045	
QDMR_28683	chr6_GL000253v2_alt	2885700	2886541	1.745	0.691294816	0.235714286	0.655850168	0.518494707	
QDMR_2659	chr2	10721080	10722256	1.746	0.329556821	0.069276838	0.458632469	0.367496577	
QDMR_3908	chr2	219057418	219058408	1.747	0.524815572	0.462140001	0.279811784	0.733229004	
QDMR_27753	chr22	44786136	44786343	1.747	0.921196223	0.95020805	0.638044438	0.886212256	
QDMR_559	chr1	17539434	17540048	1.748	0.0	0.522916667	0.314285714	0.081818182	
QDMR_2319	chr1	227925249	227925514	1.748	0.551020408	0.971064815	0.456926407	1.0	
QDMR_5017	chr3	137764122	137765612	1.748	0.483635961	0.212231918	0.635397179	0.699642055	
QDMR_16322	chr11	130069041	130071020	1.748	0.014382935	0.012749439	0.020209927	0.216894222	
QDMR_24263	chr19	10295248	10295722	1.748	0.705397169	0.933700693	0.945270949	0.975112976	
QDMR_4229	chr3	4983075	4983282	1.749	0.691941682	0.694583807	0.600922699	0.975285846	
QDMR_5623	chr4	4872234	4872446	1.749	0.502402865	0.78121929	0.781517567	0.867734879	
