chr	start	end	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value
chr8_KI270816v1_alt	43178	43896	0.230216032	0.896439624	0.009794974	0.91317796
chr8_KI270816v1_alt	48266	48642	0.006726033	0.013714286	0.02231425	0.020222414
chr8_KI270816v1_alt	50479	50958	0.958205431	0.914285714	0.9620258	0.979024621
chr8_KI270816v1_alt	57285	57612	0	0	0.933333333	0
chr8_KI270816v1_alt	58671	60158	0.974733528	0.987	0.874225569	0.973012377
chr8_KI270816v1_alt	61644	61846	0.060364146	0	0	1
chr8_KI270816v1_alt	67615	68505	0.115967498	0.419091711	0.313965373	0.963455671
chr8_KI270816v1_alt	83858	84077	0.93841209	0.911775607	0.906951671	0.953922758
chr8_KI270816v1_alt	87107	89721	0.16778649	0.589429185	0.178638167	0.430070519
chr8_KI270816v1_alt	99270	100139	0.005717814	0.024737231	0.051920503	0.009289827
chr8_KI270816v1_alt	104198	104678	0.991410053	0.946180695	0.946819518	0.949303776
chr8_KI270816v1_alt	107103	108351	0.143875322	0.077842468	0.073926794	0.433822744
chr8_KI270816v1_alt	111526	112458	0.018518519	0	0.003030303	0.028604497
chr8_KI270816v1_alt	161378	161870	0.002976797	0.003832349	0.024295541	0.035289568
chr8_KI270816v1_alt	170886	171611	0.973464144	0.958096592	0.958790412	0.962722353
chr8_KI270816v1_alt	172886	173337	0.878422619	1	1	0.995073892
chr8_KI270816v1_alt	182642	182884	0.849616291	0.814058454	0.897700371	0.948677249
chr8_KI270816v1_alt	183368	185936	0.871059541	0.516480421	0.869764109	0.926382175
chr8_KI270816v1_alt	193185	193915	0.426891447	0.082979798	0.611882817	0.516004212
chr8_KI270816v1_alt	195834	196212	0	0.637731481	0.513404304	0.933333333
chr8_KI270816v1_alt	203098	205855	0.975212175	0.965050551	0.96422639	0.94839149
chr8_KI270816v1_alt	206114	206323	0.976420154	0.987382888	0.894121892	0.873365173
chr8_KI270816v1_alt	210080	211395	0.030858255	0.011111111	0.132262451	0.802064311
chr8_KI270816v1_alt	215546	215786	0	0	0	0.75
chr8_KI270816v1_alt	216888	217682	0.015271765	0.085380126	0.454986257	0.88698382
chr8_KI270816v1_alt	237841	238419	0.491410256	0.370690749	0.211521931	0.275701775
chr8_KI270816v1_alt	247654	249273	0.45530975	0.842345155	0.561134317	0.826983557
chr8_KI270816v1_alt	266863	267138	0.955775379	0.907659714	0.90088014	0.959199571
chr8_KI270816v1_alt	267678	267917	0.848109902	0.913655462	0.881116723	0.871328321
chr8_KI270816v1_alt	280146	280980	0.951890837	0.969094662	0.945500262	0.971005641
chr8_KI270816v1_alt	281988	282539	0.96969697	0	0.951315789	0
chr8_KI270816v1_alt	286614	286903	0.934772091	0.980017805	0.945871328	0.960158342
chr8_KI270816v1_alt	287797	288345	0.957511235	0.951083131	0.9485139	0.98390807
chr8_KI270816v1_alt	289795	290046	0.94707304	0.945925926	0.945908556	0.942264843
chr8_KI270816v1_alt	292160	293493	0.116306465	0.243368645	0.253651304	0.51717993
chr8_KI270817v1_alt	8327	8553	0.512762637	0.13475636	0.246299321	0.58647484
chr8_KI270817v1_alt	8692	9464	0	0	0.02790404	0.030612245
chr8_KI270817v1_alt	14546	14750	0.839285714	0	0	0
chr8_KI270817v1_alt	61280	61533	0	0.415714286	0.035897436	0.047619048
chr8_KI270817v1_alt	62608	69544	0	0	0	0
chr8_KI270817v1_alt	80590	80955	0.461479394	0.769505866	0.475429035	0.661904099
chr8_KI270817v1_alt	155026	156281	0.642857143	0.2	0.471915306	0.580839597
chr8_KI270818v1_alt	12506	13322	0.005291005	0.009375	0.013888889	0.0109375
chr8_KI270818v1_alt	18421	21087	0.318245729	0.103632173	0.756709711	0.68254269
chr8_KI270818v1_alt	26060	26288	0.510682001	0.707027457	0.570941507	0.852476031
chr8_KI270818v1_alt	29449	29853	0	0	0	0
chr8_KI270818v1_alt	67492	67763	0.468868485	0.777828294	0.612830688	0.843688059
chr8_KI270818v1_alt	79939	80203	0.034434383	0.107237299	0.084787554	0.256519014
chr8_KI270818v1_alt	123941	124763	0	0	0	0
chr8_KI270818v1_alt	132261	132916	0.836102092	1	0.883116883	0.903703704
chr8_KI270819v1_alt	23504	24314	0.960190203	0.935834373	0.872981507	0.947409025
chr8_KI270819v1_alt	57985	58946	0.347719279	0.567157477	0.423164532	0.594288004
chr8_KI270819v1_alt	82483	82899	0	0	0	0
chr8_KI270819v1_alt	89933	90707	0.416666667	1	0	0.8
chr8_KI270819v1_alt	99389	99628	0.782016775	0.865692759	0.441953048	0.818872113
chr8_KI270819v1_alt	102039	102903	0.742742441	0.773466189	0.690079365	0.883569656
chr8_KI270819v1_alt	114601	114866	0.610191153	0.920509038	0.620000506	0.858447036
chr8_KI270821v1_alt	5	381	0.144848485	0.357493968	0.49662465	0.907045225
chr8_KI270821v1_alt	6571	7970	0.016184359	0.010706394	0.012189491	0.017430569
chr8_KI270821v1_alt	14830	15031	0.914918415	0.942881193	0.972222222	0.948004414
chr8_KI270821v1_alt	25189	25478	0	0	0	0
chr8_KI270821v1_alt	32616	33985	0.948061508	0.932194787	0.944593173	0.962462114
chr8_KI270821v1_alt	56812	57124	0.954234649	0.930964791	0.9742334	0.976101372
chr8_KI270821v1_alt	65958	66218	0.991111111	0.896460673	0.983448558	0.976654569
chr8_KI270821v1_alt	127445	127657	0.919444444	1	1	0.891666667
chr8_KI270821v1_alt	128906	129293	0.978800765	0.964005449	0.960037521	0.983360469
chr8_KI270821v1_alt	157084	157933	0	0	0	0
chr8_KI270821v1_alt	173730	174500	0	0	0	0
chr8_KI270821v1_alt	184455	186582	0.320634921	0.660515873	0.265546218	0.712053384
chr8_KI270821v1_alt	192136	192387	0.732581773	0.890306807	0.553326331	0.793661201
chr8_KI270821v1_alt	207119	207616	0.346861472	0.36722488	0.016666667	0.498626374
chr8_KI270821v1_alt	239019	239269	0.431495445	0.811732931	0.671483898	0.60441961
chr8_KI270821v1_alt	272916	273196	0.333893075	0.749886347	0.480792573	0.743558374
chr8_KI270821v1_alt	281901	282173	0.432648918	0.869256355	0.783390023	0.899337917
chr8_KI270821v1_alt	310662	311031	0.670209092	0.00529728	0.008339397	0.006012318
chr8_KI270821v1_alt	313259	313637	0.682961208	0.924026492	0.739012873	0.958919816
chr8_KI270821v1_alt	365073	365566	0.328006721	0.566203939	0.313701763	0.669566302
chr8_KI270821v1_alt	421394	421647	0	0	0	0
chr8_KI270821v1_alt	477192	477522	0	0	0	0
chr8_KI270821v1_alt	590877	591207	0	0	0	0
chr8_KI270821v1_alt	648609	648862	0	0	0	0
chr8_KI270821v1_alt	729505	730030	0.267940272	0.252851092	0.66503268	0.433777867
chr8_KI270821v1_alt	790995	791490	0	0	0	0.887449424
chr8_KI270822v1_alt	13177	13587	0.956707875	0.954714057	0.958437396	0.943200308
chr8_KI270900v1_alt	3338	4284	0	0	0	0
chr8_KI270900v1_alt	4488	4698	0	0	0	0
chr8_KI270900v1_alt	4920	5295	0	0	0	0
chr8_KI270900v1_alt	7695	7905	0	0	0	0
chr8_KI270900v1_alt	9617	9827	0	0	0	0
chr8_KI270900v1_alt	10049	10333	0	0	0	0
chr8_KI270900v1_alt	10905	11161	0	0	0	0
chr8_KI270900v1_alt	12257	12695	0	0	0	0
chr8_KI270900v1_alt	14646	15928	0	0	0	0
chr8_KI270900v1_alt	17021	17535	0	0	0	0
chr8_KI270900v1_alt	27292	27621	0.601886783	0.706843409	0.851526252	0.595204466
chr8_KI270900v1_alt	47357	47633	0.660121206	0.768668662	0.854154642	0.86447799
chr8_KI270900v1_alt	60130	60528	0.512263986	0.637225636	0.800388849	0.923809524
chr8_KI270900v1_alt	67045	67293	0.201512267	0.437497864	0.434417979	0.702710432
chr8_KI270900v1_alt	92923	93495	0.365811966	0.558204892	0.645535714	0.699434072
chr8_KI270900v1_alt	103199	103473	0.677758232	0.677735308	0.914241623	0.837864672
chr8_KI270900v1_alt	103908	104119	0.337857143	0.62520103	0.463872054	0.87712963
chr8_KI270900v1_alt	106406	106625	0.600501408	0.95	0	0.816443452
chr8_KI270900v1_alt	157881	158109	0.035714286	0.361111111	0.160714286	0.76
chr8_KI270900v1_alt	159507	160660	0.815155411	0.733244417	0.732073673	0.927827669
chr8_KI270900v1_alt	164233	164480	0.427285328	0.699313514	0.645719096	0.901072695
chr8_KI270900v1_alt	172643	173380	0	0	0	0
chr8_KI270900v1_alt	251580	253515	0.625	0	0	0
chr8_KI270900v1_alt	277605	277960	0.41671627	0.774679199	0.727891566	0.568618454
chr8_KI270900v1_alt	278690	278937	0.623972089	0.769024111	0.703648589	0.827738969
chr8_KI270900v1_alt	300992	301713	0.934525149	0.807539584	0.836331828	0.910440508
chr8_KI270900v1_alt	310540	310860	0.386672226	0.039462204	0.415334539	0.895988613
chr8_KI270901v1_alt	3304	3521	0.022976664	0.647597021	0.58933161	0.859544452
chr8_KI270901v1_alt	13637	13989	0.292123353	0.512324055	0.463988331	0.800706522
chr8_KI270901v1_alt	14168	14620	0	0.763888889	0	0.7
chr8_KI270901v1_alt	21612	22627	0.689063568	0.397227406	0.589073139	0.775845134
chr8_KI270901v1_alt	41315	41537	0	0.652930403	0	0.712698413
chr8_KI270901v1_alt	45761	47226	0.441816924	0.72496114	0.764560938	0.846085661
chr8_KI270901v1_alt	47481	47835	0.627004842	0.825943026	0.633518333	0.915395929
chr8_KI270901v1_alt	59379	59791	0.796153846	0.76818731	0.766525046	0.815355911
chr8_KI270926v1_alt	55122	57056	0.142857143	0	0.255555556	0.761640212
chr8_KI270926v1_alt	81208	81563	0.381447593	0.808364374	0.693520651	0.667590103
chr8_KI270926v1_alt	82292	82539	0.628392838	0.776883582	0.771976407	0.853548152
chr8_KI270926v1_alt	104588	105015	0.80671476	0.81067815	0.828728416	0.946821859
chr8_KI270926v1_alt	113935	114255	0.4425548	0.08779383	0.425128993	0.855385918
chr8_KI270926v1_alt	175726	175943	0.015740741	0.00952381	0	0.086703431
chr8_KI270926v1_alt	176342	177146	0	0	0	0
chr8_KI270926v1_alt	197759	198421	0.962899557	0.971013552	0.959625338	0.970141601
chr8_KI270926v1_alt	228820	229281	0.890371791	0.836483242	0.77848522	0.848697824
chr9_GL383541v1_alt	19808	20504	0.051250886	0.415451011	0.019917263	0.577171268
chr9_GL383542v1_alt	1393	1619	0.82	0.92552521	0.898412698	0
chr9_KI270823v1_alt	79533	80685	0.232814657	0.04335385	0.678852874	0.354223092
chrX_KI270880v1_alt	7	848	0	0	0	0
chrX_KI270880v1_alt	8190	8432	0	0	0	0
chrX_KI270880v1_alt	11909	12257	0	0	0	0.929411765
chrX_KI270880v1_alt	20632	21010	0.941095111	0.946257	0.976771812	0.861061508
chrX_KI270880v1_alt	21473	31082	0.948022092	0.952363286	0.968130407	0.969570039
chrX_KI270880v1_alt	33446	34412	0.970064049	0.93507326	0.889938926	0.916666667
chrX_KI270880v1_alt	35559	36220	0.974724518	0.962329646	0.944138562	0.981954887
chrX_KI270880v1_alt	41286	42490	0.891122395	0.881500087	0.793650794	0.979166667
chrX_KI270880v1_alt	44608	45033	0.898849899	0.915976408	0.962535314	0.994047619
chrX_KI270880v1_alt	46571	47107	0.835613569	0.843961353	0.788671234	0.8
chrX_KI270880v1_alt	52912	53290	0.952380952	0.930833333	0.922222222	0
chrX_KI270880v1_alt	53674	53917	0.969444444	1	0.932659933	0
chrX_KI270880v1_alt	54123	55036	1	0.913492063	0.962949039	0
chrX_KI270880v1_alt	56421	57740	0.687770563	0.43968254	0.781228433	1
chrX_KI270880v1_alt	58887	59198	0.280824683	0.977489177	0.866825946	0.917521368
chrX_KI270880v1_alt	69584	70820	0.013888889	0.007575758	0	0
chrX_KI270880v1_alt	89256	89528	0.86789822	0.972945527	0.951798952	0.955757958
chrX_KI270880v1_alt	89989	92266	0	0	0	0
chrX_KI270880v1_alt	96797	97014	0.519480519	0.322916667	0.473809524	0.921212121
chrX_KI270880v1_alt	102321	102989	0.721531199	0.732843806	0.825426716	0.934795143
chrX_KI270880v1_alt	110534	111715	0.64808401	0.273042802	0.722399401	0.816544035
chrX_KI270880v1_alt	117195	117528	0.762721354	0.759261892	0.705276814	0.893816956
chrX_KI270880v1_alt	120798	121322	0.139877141	0.407981127	0.57324546	0.840463458
chrX_KI270880v1_alt	144386	144599	0.562493916	0.408399471	0.437373737	0.889285714
chrX_KI270880v1_alt	159518	159800	0.084071725	0.356647935	0.454375	0.551457177
chrX_KI270880v1_alt	180747	180973	0.552747751	0.729808802	0.535663781	0.815108965
chrX_KI270880v1_alt	183529	184101	0.640472704	0.590844242	0.80398871	0.918832715
chrX_KI270913v1_alt	1311	1659	0	0.948412698	0.778876679	0
chrX_KI270913v1_alt	10258	10636	0.974861425	0.972150141	0.919437158	0.852310924
chrX_KI270913v1_alt	11116	20548	0.956387116	0.97054502	0.955919188	0.96133658
chrX_KI270913v1_alt	22793	23759	0.975744767	0.945686021	0.958333333	0.951090767
chrX_KI270913v1_alt	24744	25384	0.972175847	0.971327414	0.957656671	0.95995671
chrX_KI270913v1_alt	30426	31630	0.927183336	0.921900072	0.877698689	0.979671438
chrX_KI270913v1_alt	33748	34173	0.864425872	0.925167363	0.962922196	0.966410653
chrX_KI270913v1_alt	35711	36247	0.799197504	1	0.757305893	0.861904762
chrX_KI270913v1_alt	42052	42430	0.968796992	0.967261905	0.85951725	0.95
chrX_KI270913v1_alt	42814	43057	0.958051671	0.952177452	0.917114068	1
chrX_KI270913v1_alt	43263	44176	0.979599567	0.876313087	0.951048753	0.976190476
chrX_KI270913v1_alt	45561	46880	0.686228821	0.366910995	0.374115313	0.974758754
chrX_KI270913v1_alt	48027	48338	0.225791821	0.942523639	0.896224346	0.903970104
chrX_KI270913v1_alt	58724	59960	0.026833977	0.00976801	0.026862553	0.017857143
chrX_KI270913v1_alt	78396	78668	0.86616447	0.96941007	0.954856772	0.956834325
chrX_KI270913v1_alt	79129	81406	0	0	0	0
chrX_KI270913v1_alt	85937	86154	0.546012484	0.324605259	0.514530087	0.948470896
chrX_KI270913v1_alt	91461	92129	0.799734683	0.724395367	0.759382251	0.930090224
chrX_KI270913v1_alt	99674	100855	0.610716093	0.352727993	0.680603163	0.812870604
chrX_KI270913v1_alt	106335	106668	0.76989217	0.755338475	0.749258773	0.922474248
chrX_KI270913v1_alt	109938	110462	0.150998467	0.364695998	0.453722072	0.848963767
chrX_KI270913v1_alt	133526	133739	0.602254759	0.392946498	0.424899856	0.92170736
chrX_KI270913v1_alt	148658	148940	0.151587474	0.182784051	0.488616707	0.600978645
chrX_KI270913v1_alt	169887	170113	0.493802449	0.721323456	0.405329672	0.736717721
chrX_KI270913v1_alt	172669	173241	0.610521121	0.602609738	0.748563578	0.910395958
chr10_GL383545v1_alt	81391	81609	0	0	0	0.6
chr10_GL383545v1_alt	175085	175835	0.87776256	0.8154555	0.852051267	0.813928964
chr10_GL383546v1_alt	23311	24210	0.619059444	0.758524115	0.78011451	0.808032903
chr10_GL383546v1_alt	49032	49523	0.710734909	0.678753636	0.843110264	0.826017336
chr10_GL383546v1_alt	214101	215539	0.029080276	0.053637672	0.259200229	0.477049747
chr10_GL383546v1_alt	259757	260266	0.954515152	0.951817545	0.584666186	0.939538279
chr10_GL383546v1_alt	268214	268758	0.933959625	0.930692046	0.800737362	0.870278169
chr10_GL383546v1_alt	284009	285062	0.881879699	0.947778772	0.789755629	0.825221755
chr10_KI270824v1_alt	7794	10141	0.696666667	0.77962963	0	0.961038961
chr10_KI270824v1_alt	46134	47725	0	0	0	0
chr10_KI270824v1_alt	73822	75832	0	0	0	0
chr10_KI270824v1_alt	124395	126247	0	0	0	0
chr10_KI270825v1_alt	164653	165984	0.066666667	0.017204301	0.016806723	0.161338661
chr10_KI270825v1_alt	174609	175229	0	0	0	0
chr10_KI270825v1_alt	175655	175898	0	0	0	0
chr10_KI270825v1_alt	176288	188020	0	0	0	0
chr11_KI270826v1_alt	185020	185646	0.799201256	0.83470881	0.659615385	0.753810444
chr11_KI270830v1_alt	15990	17114	0	0.141025641	0	0
chr11_KI270830v1_alt	29204	30171	0.363265306	0.270949309	0.134472638	0.931597222
chr11_KI270830v1_alt	38712	40098	0.895238095	0	1	0.966666667
chr11_KI270830v1_alt	53505	55385	0.164285714	0.312359944	0.648484848	0.914285714
chr11_KI270830v1_alt	56816	57150	0	0	0	0.041666667
chr11_KI270830v1_alt	134841	135231	0.429238362	0.440923724	0.275166049	0.492127009
chr11_KI270830v1_alt	176354	176614	0.155378777	0.154312865	0.425925926	0.394400353
chr11_KI270830v1_alt	176768	177009	0.847532292	0.945652243	0.766316527	0.818589744
chr11_KI270831v1_alt	23372	24353	0.438911952	0.815333582	0.554034022	0.824944722
chr11_KI270831v1_alt	28944	29338	0.759934823	0.863394705	0.693988032	0.78378446
chr11_KI270831v1_alt	39402	39841	0.281996928	0.559047	0.301749845	0.475800968
chr11_KI270831v1_alt	82300	82875	0.892083333	0.850229811	0.695918367	0.896428571
chr11_KI270831v1_alt	94742	95231	0.015625	0.781975371	0.262121212	0.803125
chr11_KI270831v1_alt	101329	102220	0.926743806	0.769695311	0.951375232	0.938454956
chr11_KI270831v1_alt	115972	118104	0.1	0.015570175	0.182913165	0.32
chr11_KI270831v1_alt	134359	134643	0	0	0	0
chr11_KI270831v1_alt	141279	142082	0.867277167	0.969586895	0.954273504	0.849281935
chr11_KI270831v1_alt	153783	154012	0.941288563	0.953692051	0.939869621	0.921392715
chr11_KI270831v1_alt	160673	162641	0	0.071119929	0.012449556	0.096311858
chr11_KI270831v1_alt	175603	175920	0.974570178	0.974896927	0.973442589	0.979464286
chr11_KI270831v1_alt	222639	224022	0.011613867	0.019523314	0.019995431	0.052382561
chr11_KI270831v1_alt	287944	288786	0.011969681	0.073706999	0.017676768	0.017041387
chr11_KI270832v1_alt	1183	1786	0.874285714	0.933333333	0.975	0
chr11_KI270832v1_alt	2422	2706	0.5	0.954545455	0.987789988	0.972353064
chr11_KI270832v1_alt	14304	15723	0	0	0	0
chr11_KI270832v1_alt	18888	19756	0.900576436	0.92637584	0.938621859	0.965535687
chr11_KI270832v1_alt	24494	24797	0.925	0.966666667	0.965608466	0.979700855
chr11_KI270832v1_alt	26820	27214	0	0	0	0
chr11_KI270832v1_alt	33830	34300	0.979089027	0.993371212	0.918040199	0.997282609
chr11_KI270832v1_alt	35994	37650	0.160403973	0.015690486	0.035021231	0.028437575
chr11_KI270832v1_alt	48323	49938	0.863494466	0.793775371	0.669992295	0.784135267
chr11_KI270832v1_alt	64332	67359	0.589932435	0.364959734	0.187544886	0.834912429
chr11_KI270832v1_alt	71537	71868	1	0	0.8	0
chr11_KI270832v1_alt	84353	86219	0.411604727	0.807267881	0.718489155	0.904573254
chr11_KI270832v1_alt	90037	91325	0.018181818	0	0.012820513	0.066009852
chr11_KI270832v1_alt	97593	98839	0.115	0	0	0.029292929
chr11_KI270832v1_alt	105120	106768	0.005970603	0.014933487	0.017902282	0.010436049
chr11_KI270832v1_alt	119525	120017	0.952173228	0.944270817	0.963701183	0.965870972
chr11_KI270832v1_alt	127361	127596	1	0.945714286	0.954861111	0
chr11_KI270832v1_alt	141584	141836	0.897278245	0.892689197	0.920410828	0.946815451
chr11_KI270832v1_alt	144653	145967	0.134015328	0.219773772	0.310937931	0.910330329
chr11_KI270832v1_alt	147125	147696	0.929677134	0.969549586	0.955943762	0.866666667
chr11_KI270832v1_alt	151862	152075	0	0.798611111	0.977777778	0.922619048
chr11_KI270832v1_alt	154679	154952	0.80462963	0.966033966	0.936363636	0.968888889
chr11_KI270832v1_alt	156627	157936	0.939410268	0.940903843	0.94733517	0.965187456
chr11_KI270832v1_alt	166309	170499	0.950265181	0.946674086	0.958060512	0.96913271
chr11_KI270832v1_alt	175832	176257	0.96168254	0.955515342	0.961428382	0.952515905
chr11_KI270832v1_alt	192207	192434	0.859576793	0.905681445	0.789583333	0.937152778
chr11_KI270902v1_alt	6480	6885	0.976500162	0.969084036	0.976849574	0.969498769
chr11_KI270902v1_alt	37954	38519	0.948955881	0.955916368	0.953752881	0.971673126
chr11_KI270902v1_alt	39692	39936	0.896400756	0.95757764	0.965865497	0.978165481
chr11_KI270902v1_alt	42766	43311	1	0.951046033	1	0.96378272
chr11_KI270902v1_alt	55951	56749	0.942805923	0.95794591	0.960614163	0.966883117
chr11_KI270902v1_alt	70664	71086	0.964538462	0.954637959	0.972090643	0.956124339
chr11_KI270902v1_alt	72164	72392	0.944444444	0	1	0.968181818
chr11_KI270902v1_alt	93568	94057	0.943353175	0	0.870445135	0.948888889
chr11_KI270902v1_alt	94311	94924	0.760567799	0.926070376	0.825622717	0.931221646
chr11_KI270902v1_alt	98648	98955	0.711538462	0.555325444	0.44	0.9375
chr11_KI270902v1_alt	101316	101566	0.899078699	0.900170068	0.813655462	0.972926094
chr11_KI270902v1_alt	102649	102921	0.684753768	0.676587302	0.625946276	0.829436102
chr11_KI270902v1_alt	104399	104711	0	0.903571429	0.165759637	0.873376623
chr11_KI270902v1_alt	105985	106392	0	0.85	0.514266818	0
chr11_KI270903v1_alt	23237	24204	0.2875	0.863238737	0.082946683	0.770795951
chr11_KI270903v1_alt	33002	34388	0.9	0.976190476	0.946666667	0
chr11_KI270903v1_alt	47795	49675	0	0	0.489380952	0
chr11_KI270903v1_alt	51106	51440	0	0	0	0
chr11_KI270903v1_alt	126620	127011	0.43966219	0.51226875	0.475927442	0.537182888
chr11_KI270903v1_alt	168287	168518	0.824315523	0.94211556	0.802259555	0.834931418
chr11_KI270927v1_alt	130724	131134	0.887544377	0.918733049	0.711279551	0.8034524
chr11_KI270927v1_alt	6480	6885	0.98401899	0.957869888	0.959765504	0.983393044
chr11_KI270927v1_alt	43374	44926	0.966385083	0.951057224	0.959087949	0.950742739
chr11_KI270927v1_alt	46099	46343	0.967487932	0.957317276	0.922277389	0.975718391
chr11_KI270927v1_alt	49173	50015	1	0.922760377	0	0.949665533
chr11_KI270927v1_alt	62649	63447	0.976763379	0.927003678	0.962724181	0.98493283
chr11_KI270927v1_alt	77362	77784	0.975244755	0.968075698	0.976290072	0.977411077
chr11_KI270927v1_alt	78844	79240	0.925788497	0.968778281	0.920323947	0.958333333
chr11_KI270927v1_alt	80070	80344	0.913749241	0.925067082	0.921569012	0.974511009
chr11_KI270927v1_alt	96471	96787	0	0	0	0
chr11_KI270927v1_alt	98396	98885	0.974431818	0.932357804	0.865434419	0.960416667
chr11_KI270927v1_alt	99139	99752	0.774516864	0.940055267	0.872001214	0.9497854
chr11_KI270927v1_alt	103476	103783	0.513369963	0.51361886	0.505347594	0.5000999
chr11_KI270927v1_alt	106144	106394	0.858194805	0.91816651	0.840631427	0.963068182
chr11_KI270927v1_alt	107477	107749	0.662119323	0.803151783	0.689403414	0.88769052
chr11_KI270927v1_alt	109227	109539	0	0.718849206	0.199206349	0.791666667
chr11_KI270927v1_alt	110813	111220	0	0.60989011	0	0
