	cpgname	genename	pvalue	pvalue.fdr	pvalue.bonferroni	effect
17723	cg16192916	PSME4	0.5880844347	0.7177104802	1	0.9854559339
11664	cg19535609	LRRC43;B3GNT4	0.5881156119	0.7177104802	1	0.972304239
7275	cg01457653	FBXL8;TRADD	0.5881370338	0.7177104802	1	0.9640046922
22936	cg05922972	TSPAN3	0.5882327866	0.7177922647	1	0.988765675
1560	cg11466908	AUH	0.5882968653	0.7178353925	1	0.9611908723
4337	cg24739326	CHST8	0.5884156139	0.7179452208	1	1.022433284
14639	cg27117399	NA	0.5885351725	0.7180560266	1	0.9541596118
11934	cg15881088	MANF	0.5886275045	0.7181336046	1	0.8984527776
981	cg13401987	APH1B	0.5887703397	0.7182420351	1	0.9918691937
3349	cg10891879	CASZ1	0.5887738839	0.7182420351	1	0.9504839434
24562	cg23721140	ZNF514	0.58887618	0.7183154938	1	1.0170006343
10720	cg12648583	KIAA1712;FBXO8	0.5888916101	0.7183154938	1	0.9752746236
6635	cg15808558	EPHA4	0.5889854903	0.7183949286	1	0.9771642847
24719	cg07559730	ZNF702P	0.589076099	0.7184675726	1	0.9433390827
13736	cg26191951	NA	0.5891376351	0.7184675726	1	1.0460544408
12458	cg17436805	MIPEP;PCOTH	0.5891520875	0.7184675726	1	1.0115159816
11727	cg15185001	LSR	0.5891600906	0.7184675726	1	1.0244748464
3334	cg15171237	CASP3;CCDC111	0.5892175195	0.7185025313	1	0.9988196567
1504	cg13199822	ATP6V1A;NAA50	0.5892812694	0.7185451941	1	1.0184696446
5569	cg05797656	DDX42;CCDC47	0.5893884149	0.7186407649	1	1.0437374882
15088	cg08847533	NEK9	0.5894300779	0.7186564876	1	0.9311716484
24743	cg24243406	ZNF764	0.5895055877	0.7186643042	1	0.9884367037
8023	cg19496782	GATA6	0.589507894	0.7186643042	1	1.0193557735
12454	cg10994858	MINPP1	0.5895227942	0.7186643042	1	0.9348689426
15528	cg08800033	NSDHL;CETN2	0.5895939536	0.7187112694	1	0.9538567419
24185	cg24822446	ZFAND3	0.5896687219	0.7187112694	1	1.0139109497
12754	cg06710522	MRPL10;LRRC46	0.5896705976	0.7187112694	1	0.9776340361
7160	cg05019152	FAM82A2	0.5896847979	0.7187112694	1	1.0084963198
21192	cg00312919	STARD3NL	0.589705855	0.7187112694	1	1.0453997111
3097	cg16295988	C9orf80	0.5897339418	0.7187112694	1	0.9519048976
4794	cg04249030	COX5A	0.5897768765	0.7187285307	1	1.0136698359
2356	cg01087710	C16orf70	0.5898990454	0.7188402691	1	0.957948797
2776	cg23205183	C3AR1	0.5899536373	0.7188402691	1	0.9949298007
8120	cg07959896	GEMIN6	0.5899630404	0.7188402691	1	1.0475275816
4544	cg04929736	CLU	0.5899836691	0.7188402691	1	0.9427904894
13404	cg06831658	NA	0.5900126304	0.7188404955	1	1.0463036655
2948	cg25513133	C6orf72	0.5901656189	0.7189918228	1	0.9847030421
14494	cg15981753	NA	0.5902391869	0.7190463828	1	1.0482775863
15458	cg05038053	NR1H3;ACP2	0.59034188	0.7191364171	1	0.9138050246
6329	cg24139739	EFNB1	0.5904511386	0.7192344399	1	1.0668789938
28	cg11857445	AATF	0.5907326977	0.7195423239	1	1.0238493467
24080	cg20225889	ZBTB22	0.5907904089	0.7195775332	1	1.0128080218
15908	cg05546383	OTUD4	0.5908706385	0.7196401648	1	0.9995374154
14196	cg01527212	NA	0.590956955	0.7196790798	1	0.9544291083
17637	cg08040428	PSD3	0.5909602083	0.7196790798	1	0.9741474264
3048	cg15733507	C9orf140	0.5910653393	0.7197720211	1	1.0096364824
14169	cg03956628	NA	0.59141623	0.7201617631	1	0.9553905496
599	cg03976567	AKD1;FIG4	0.5915058404	0.7201617631	1	1.0097278403
21209	cg20195812	STAT4	0.5915058616	0.7201617631	1	1.027459303
13365	cg06048156	NA	0.591522425	0.7201617631	1	0.956750428
6041	cg06347996	DPYD	0.5915295311	0.7201617631	1	0.9632671705
20111	cg14191109	SLC25A16	0.5915750114	0.7201666855	1	1.0400574578
5809	cg25372103	DLL1	0.5916056191	0.7201666855	1	0.9840288203
19129	cg12405833	RUNDC2A	0.591632391	0.7201666855	1	0.9874485683
21208	cg20716209	STAT3	0.5916489182	0.7201666855	1	0.958291963
13813	cg20226593	NA	0.5916777172	0.7201666855	1	0.9549859516
199	cg23134520	ACOT8;ZSWIM3	0.5917324167	0.7201981731	1	1.0789381302
1890	cg13379871	BMI1	0.5918007725	0.7202462778	1	0.9783881934
14329	cg12510755	NA	0.5918692756	0.720275254	1	0.9537583983
23550	cg21902119	VAT1	0.5918822471	0.720275254	1	1.0080024696
6847	cg02620470	EXT2	0.591926379	0.7202938708	1	1.0123160173
12362	cg03883519	MFSD8;C4orf29	0.5922727889	0.7206802991	1	1.0402388134
5911	cg05284582	DNAJC18	0.5923120802	0.7206930046	1	0.9215462255
4359	cg23323879	CILP	0.5928740574	0.7213416534	1	1.0023390805
5078	cg01264826	CTDSP1	0.5929242755	0.7213676193	1	0.986883103
15077	cg02335441	NEK11;ASTE1	0.5931366619	0.7215908713	1	1.0308644923
6800	cg05216141	ETV7	0.5931788811	0.7216070918	1	1.0283862151
22210	cg19913889	TMEM150A	0.5933711331	0.7218058179	1	1.0279472428
16101	cg04960271	PARP1	0.5934086597	0.7218163183	1	1.023844655
12752	cg07207937	MRPL1	0.5935260611	0.7219239718	1	0.9836770082
4853	cg10256052	CPSF4;PTCD1	0.5936482757	0.7220076011	1	1.0124047131
19463	cg20074048	SECISBP2	0.593652621	0.7220076011	1	1.0171608719
22705	cg24352688	TRAPPC2;OFD1	0.5938045822	0.7221572595	1	0.9825334905
9444	cg08900043	HOXC10	0.5938636553	0.722185437	1	1.0349656342
10024	cg10348863	ING2	0.5938855703	0.722185437	1	0.9920994441
1179	cg21650900	ARL4C	0.5939244005	0.7221975005	1	1.1034744394
1781	cg02119229	BCO2	0.5939659434	0.7222128612	1	0.9430903835
1711	cg23434459	BCAP29	0.594000417	0.7222196251	1	1.0110251183
10212	cg21153758	ITGA1;PELO	0.5940386645	0.7222309767	1	1.0564394726
23506	cg15231886	UTP14A	0.5940780363	0.722243694	1	1.0687825733
7721	cg15432938	FRAT1	0.5941122968	0.7222501964	1	1.0529813557
21286	cg01253107	STOML2	0.5942395315	0.7223404952	1	0.977475384
18444	cg03081134	RECK	0.5942444064	0.7223404952	1	0.987421507
18219	cg06598631	RARS2;ORC3L	0.5943084067	0.7223831407	1	1.0158760145
23299	cg15781625	UCK2	0.5943870005	0.7224435197	1	0.9807711545
17390	cg03860466	PRDX2	0.5944471213	0.7224498798	1	1.0332141355
24741	cg00635481	ZNF76	0.5944500733	0.7224498798	1	1.0556045634
20756	cg06295404	SOCS1	0.5946324745	0.7226364004	1	0.9758686683
5855	cg03039172	DMPK;SIX5	0.5947287064	0.7227181892	1	1.0224286343
20125	cg08149333	SLC25A24	0.5947882725	0.7227245287	1	1.0092875563
18656	cg18189601	RING1	0.5947917852	0.7227245287	1	0.9803511989
16808	cg01851399	PKP2	0.5948753991	0.7227660523	1	1.0600507701
5083	cg27649764	CTDSPL2	0.5948838238	0.7227660523	1	1.0119018658
5363	cg15873715	DAB2	0.5951088541	0.7230042935	1	0.9835624483
5884	cg10624768	DNAJA1	0.5954783041	0.7234179601	1	0.9585083714
13964	cg09614401	NA	0.5955415888	0.7234596591	1	1.0460668356
24156	cg13669465	ZDHHC16;EXOSC1	0.5955896437	0.7234728067	1	1.0395404266
15357	cg17872064	NOP58	0.595637883	0.7234728067	1	0.9871732749
10183	cg20476877	ISCU;SART3	0.5956392945	0.7234728067	1	0.966636564
10730	cg19318326	KIAA1919	0.5957047239	0.7235170997	1	1.010783765
20707	cg04400030	SNX1	0.5960507473	0.7239021692	1	1.0287277205
13861	cg21085768	NA	0.5963446095	0.7242238547	1	1.046590505
13385	cg07973461	NA	0.5964972262	0.7243739832	1	1.0456954439
5671	cg14812492	DGKH	0.5965589358	0.7244137068	1	0.9648813819
14522	cg14533138	NA	0.5966175364	0.724443175	1	1.044153067
14785	cg27460755	NA	0.5966428402	0.724443175	1	0.9572296187
101	cg21273125	ABHD2	0.5966702024	0.724443175	1	1.0430768003
9518	cg00763889	HRASLS2	0.5967577121	0.724514211	1	1.0025215152
19116	cg03475420	RTN4R	0.5968046848	0.7245360272	1	1.0080401213
6508	cg00431050	ELOVL3	0.5968465436	0.724551633	1	0.9874243875
15552	cg00436301	NT5DC1	0.5969972959	0.7246994241	1	0.9864690793
1554	cg10226744	ATXN10	0.5970300571	0.7247039774	1	0.9422015513
17921	cg02863842	PVRL2	0.5971946191	0.7248130991	1	1.0157666715
17903	cg24710886	PUM1	0.5972330621	0.7248130991	1	0.9870048318
3127	cg18393014	CAB39L;SETDB2	0.5972527758	0.7248130991	1	0.9734996109
13631	cg11024597	NA	0.5972788653	0.7248130991	1	1.0456926077
5488	cg14892066	DCTD	0.5972976944	0.7248130991	1	0.9463193645
17131	cg21608489	POU2F2	0.5973166649	0.7248130991	1	1.0301307016
18994	cg20859470	RPS27	0.5973230563	0.7248130991	1	0.9737031198
22701	cg23513504	TRAPPC10	0.5974226104	0.72489869	1	1.0091048099
2739	cg00479269	C2orf29	0.5974572546	0.7249055164	1	1.039909977
22398	cg06659128	TMLHE	0.5976183779	0.725065794	1	0.9423563629
13923	cg21372397	NA	0.5976761839	0.7250685696	1	0.9545616292
18474	cg24511869	RELB	0.5976787153	0.7250685696	1	0.9618371941
10176	cg24662961	IRX3	0.5977109665	0.7250724836	1	1.0207571672
3957	cg12888961	CDK17	0.597840742	0.7251946964	1	0.9804799442
8996	cg01628253	HAX1	0.5979556673	0.7252988844	1	0.9736974208
5399	cg17090012	DAPK1	0.5980706343	0.725403113	1	0.9975557777
9787	cg11390468	IFT57	0.5981601707	0.725476488	1	1.0325479782
22884	cg08487374	TSC22D4	0.5982354255	0.7255325355	1	1.0085662181
23410	cg14265670	UPP1	0.5983242343	0.7256050146	1	1.015682922
21719	cg14532519	TCF20	0.5983602715	0.725607171	1	1.0087248676
21579	cg13454184	TARS2	0.5983841051	0.725607171	1	0.9907408879
10459	cg06501084	KCNH5	0.5986417266	0.7258843303	1	1.0139062841
22995	cg05284724	TTC26	0.5987640184	0.7259973763	1	1.0430213735
11899	cg10526888	MAGT1	0.598874563	0.7260961687	1	1.0423209489
14720	cg04807655	NA	0.5991367006	0.726378739	1	0.9572062588
10850	cg04462209	KLHL12	0.5991804612	0.7263965399	1	1.0234343952
18552	cg03939485	RGL2	0.5992919156	0.7264670433	1	0.9560720015
16690	cg23644213	PIGO	0.599329404	0.7264670433	1	0.9727850883
13612	cg20313722	NA	0.599339368	0.7264670433	1	0.9562881353
17666	cg13846555	PSMB10	0.5993549402	0.7264670433	1	1.0499306721
6954	cg16722118	FAM115A	0.5994279569	0.7265169855	1	0.9968547682
3436	cg20630567	CCDC115;IMP4	0.5994543095	0.7265169855	1	1.0134791564
13619	cg12110626	NA	0.5995248976	0.7265454386	1	1.0458960525
24807	cg11353032	ZRSR2	0.5995359542	0.7265454386	1	1.0146942717
3756	cg21329628	CD320	0.5999309033	0.7269887895	1	1.0490310092
3194	cg24520800	CAGE1;RIOK1	0.6001061648	0.7271658955	1	1.0094372553
24277	cg15315630	ZMYM6	0.60021087	0.7272574935	1	0.9728273699
9272	cg26685339	HIVEP1	0.6003655499	0.7273269523	1	0.9700578017
6001	cg08701609	DONSON	0.6003695112	0.7273269523	1	0.9675349906
18084	cg15687659	RAB7A	0.6003819774	0.7273269523	1	0.9566978573
24526	cg16518291	ZNF460	0.6004093254	0.7273269523	1	0.9796313223
6727	cg07314549	ERI2;LOC81691	0.6004137709	0.7273269523	1	0.9876191005
2852	cg07507271	C4orf42;CTBP1	0.6004588105	0.7273462418	1	1.0384975921
9363	cg12263485	HNRNPA1;HNRPA1L-2;CBX5	0.6005139442	0.7273639734	1	1.0323541071
22666	cg25756129	TRA2B	0.6005316822	0.7273639734	1	0.9922008847
16664	cg05965402	PI4K2B	0.6005611695	0.7273644224	1	1.0469371175
22892	cg06191990	TSFM	0.6006375453	0.727421657	1	0.9845555109
20719	cg06027949	SNX16	0.6008517364	0.7276233867	1	0.9827094796
20661	cg11653271	SNRNP25;POLR3K	0.6008623691	0.7276233867	1	0.9110501297
18972	cg26490839	RPS11	0.6009368962	0.7276783618	1	0.9612951622
22981	cg20395940	TTC13;ARV1	0.6009788905	0.7276939394	1	1.0358053119
13952	cg12680609	NA	0.6010529673	0.7277186611	1	0.9532434272
5567	cg00483154	DDX41	0.6010663435	0.7277186611	1	0.9815215034
3977	cg09504352	CDK4	0.6010867	0.7277186611	1	1.0195675922
8869	cg01623187	GTSF1L	0.6011440058	0.72775277	1	1.0065291613
22557	cg01206472	TOMM22	0.6013065172	0.7278792997	1	0.9504192619
16698	cg19977912	PIGQ	0.6013181066	0.7278792997	1	0.9873479882
9184	cg21466821	HIPK4	0.6013359348	0.7278792997	1	0.9952481051
17961	cg01277844	PYGO2	0.6013749294	0.7278912307	1	1.0173178719
8286	cg15522719	GLS	0.6015908857	0.7281173408	1	0.9677008638
14175	cg01673583	NA	0.6016333012	0.7281333994	1	0.9586341824
9448	cg19928450	HOXC12	0.6016647843	0.728136226	1	1.0326298712
24515	cg18997662	ZNF441	0.6019025221	0.7283886501	1	1.0341592917
23631	cg07884474	VPS16;FAM113A	0.6019781857	0.7284449262	1	1.0103418973
17530	cg22838674	PROSC	0.6020451036	0.7284562828	1	1.038803697
24541	cg12745769	ZNF493	0.6020458914	0.7284562828	1	1.0428631868
1699	cg04556854	BBS12;LOC729338	0.6022545954	0.7286735142	1	1.009510766
16667	cg06585027	PI4KB	0.6023863597	0.7287976391	1	1.0220736225
13580	cg02194878	NA	0.6025180667	0.7288941477	1	0.9556178834
23398	cg04745698	UPF2	0.6025244846	0.7288941477	1	1.0100837146
17030	cg03271651	POGZ	0.6027244387	0.7291007313	1	0.9824064032
8625	cg09766383	GPR63	0.6028164654	0.7291542918	1	1.0772494756
18626	cg20449833	RHOQ	0.6028270921	0.7291542918	1	0.9878797521
11499	cg10985987	LOC440356;CDIPT	0.6028786032	0.7291812911	1	1.0364347565
9330	cg18646457	HMGCS1	0.6029694842	0.7292354635	1	1.0148443786
5126	cg16588061	CTSC	0.6029817755	0.7292354635	1	0.9925581313
11973	cg09106817	MAP3K7IP2	0.6032327197	0.7294931522	1	1.0191406814
4007	cg08179530	CDKN1A	0.603253254	0.7294931522	1	1.0137622606
8955	cg00612467	HADH	0.6035609209	0.7298149148	1	0.9814491694
20051	cg19196684	SLC1A7	0.6035938724	0.7298149148	1	1.0056906772
24300	cg26446827	ZNF133	0.6036069795	0.7298149148	1	1.0342280594
21065	cg23750556	SRPX	0.6036988362	0.7298906508	1	1.050698346
13590	cg02299653	NA	0.6037287002	0.7298914321	1	0.954117729
8853	cg19364957	GTF3C2	0.6039199272	0.7300613942	1	1.018041317
22352	cg11044263	TMEM65	0.6039513541	0.7300613942	1	1.0372933775
11594	cg03438904	LRCH3	0.6039569582	0.7300613942	1	1.0078213224
13705	cg26755715	NA	0.6040599702	0.7301505838	1	0.9564578983
11913	cg07060572	MAML2	0.6042010819	0.7302858152	1	1.0124815273
8002	cg06490988	GATA2	0.6042560655	0.7303169371	1	0.9909942135
18509	cg25136687	REV3L	0.6043268411	0.7303671416	1	0.9850936781
13509	cg05590567	NA	0.6045009701	0.7305401824	1	0.9579334868
2571	cg16491909	C1orf43;UBAP2L	0.6045285077	0.7305401824	1	0.9908988925
19027	cg18013830	RPUSD2	0.6046835726	0.7306674995	1	0.9913456268
24695	cg10521267	ZNF684	0.6046988764	0.7306674995	1	1.0102859435
13674	cg26490372	NA	0.6047216105	0.7306674995	1	1.0423366805
1945	cg15984612	BOP1;HSF1	0.6052736658	0.7312583708	1	1.0526222982
13228	cg19236727	NA	0.605310428	0.7312583708	1	1.0436502766
14419	cg00518911	NA	0.6053194009	0.7312583708	1	1.0482116115
1670	cg08893585	BARX2	0.6053277231	0.7312583708	1	0.938609512
14807	cg08801329	NAA20	0.605481877	0.7314092248	1	0.981462411
19543	cg04898443	SEPT2;HDLBP	0.6055607104	0.7314380016	1	1.0109441289
23225	cg19367388	UBE2R2	0.6055642588	0.7314380016	1	0.9861625005
21989	cg08377000	TIGD2	0.6056014374	0.7314475419	1	0.9957749744
15877	cg26475085	OSMR	0.6057209042	0.7315564643	1	0.9884579637
14022	cg14028823	NA	0.6058175129	0.7316065781	1	1.0435924702
7755	cg22936016	FSIP1	0.6058243221	0.7316065781	1	0.9851366731
1242	cg25003924	ARPP19	0.6058502575	0.7316065781	1	0.9983517689
19550	cg09581098	SEPT6	0.6059550675	0.7316977736	1	0.9492864427
19319	cg05637892	SCFD1	0.6060453871	0.7317714638	1	1.0120850597
1556	cg12360373	ATXN2L	0.6061621423	0.7318770651	1	1.0130090698
3080	cg20083676	C9orf47;S1PR3	0.6062136068	0.7319038283	1	0.9754252296
1208	cg05308617	ARMC8	0.6062818577	0.7319508548	1	1.0165690656
2419	cg02366059	C18orf45	0.6063225105	0.7319645597	1	0.9880785224
12448	cg23355725	MIIP	0.6064710209	0.7320942087	1	0.975955217
15568	cg22721827	NTN3	0.6064885172	0.7320942087	1	0.985554987
6638	cg08001895	EPHA7	0.6066025443	0.7321683469	1	1.0189659108
6404	cg27026509	EIF2C1	0.6066085535	0.7321683469	1	1.0357393137
10650	cg19819571	KIAA0174	0.606722346	0.7322703124	1	0.9696903684
14813	cg12785087	NAA40	0.60691122	0.7324628817	1	0.9744367367
658	cg21728447	ALDH4A1	0.6069535385	0.7324785674	1	0.9874844872
23995	cg25264554	XRN1	0.607128776	0.7326425368	1	0.9673732104
15140	cg05970790	NFATC1	0.6071567078	0.7326425368	1	1.0316129203
19932	cg21120786	SKAP2	0.6071773924	0.7326425368	1	1.0096662828
15883	cg07223164	OSTC	0.6072725468	0.7326719689	1	0.9873350467
7799	cg25922353	FUT8	0.6072909264	0.7326719689	1	1.0023046727
16358	cg20869710	PDHX;APIP	0.607302938	0.7326719689	1	0.9493017733
13233	cg19140639	NA	0.6073191009	0.7326719689	1	1.0449914149
24330	cg15264273	ZNF169	0.6074847054	0.7327659541	1	0.9985680365
699	cg18809289	ALOX5	0.6075224931	0.7327659541	1	0.9812300112
11728	cg02915261	LSR	0.6075439705	0.7327659541	1	0.978366065
5166	cg13956671	CUL2	0.6075566297	0.7327659541	1	0.9746082782
17249	cg26526440	PPP1R12B	0.6075689951	0.7327659541	1	1.0200287451
15733	cg03923464	OGFOD2;ABCB9	0.6075730038	0.7327659541	1	0.9831471614
15670	cg00755043	NXNL2	0.6079638576	0.7332019469	1	1.0192781399
22480	cg22464186	TNFRSF21	0.6081057174	0.7333126329	1	1.0242722313
6411	cg20908993	EIF2S1;ATP6V1D	0.608114347	0.7333126329	1	0.9588658414
7817	cg16860694	FXYD5	0.6082522469	0.7334435188	1	0.9829298699
14325	cg09440243	NA	0.6084181928	0.7336082091	1	1.0435312082
23793	cg09817114	WDR53;FBXO45	0.6084996233	0.7336439969	1	0.9733221765
16373	cg20362772	PDLIM1	0.6085066097	0.7336439969	1	1.0800224922
14983	cg17675882	NDRG3	0.608616284	0.7337408133	1	0.9739589504
14881	cg15298594	NBAS	0.6087113166	0.7338199691	1	0.9858998974
11958	cg27635983	MAP2K7	0.6087912474	0.7338809126	1	1.0179120215
20733	cg00368415	SNX27	0.6088743429	0.733945665	1	0.980724381
13841	cg23173455	NA	0.6089091056	0.7339521528	1	0.9576200353
15707	cg06422693	OCIAD1	0.6091196901	0.7341605227	1	1.0431420688
2578	cg26288160	C1orf56	0.6091407531	0.7341605227	1	0.9501470157
10218	cg10488476	ITGA3	0.6091701824	0.7341605715	1	0.9786255312
21331	cg09332592	STXBP1	0.6092598682	0.7342332368	1	0.9319153823
7966	cg00308133	GAMT	0.6093518675	0.7343086832	1	1.0104339452
24071	cg08612601	ZBTB12	0.6094714508	0.7343611715	1	1.0272317651
13088	cg27043630	MYD88	0.6094770396	0.7343611715	1	1.05061746
16598	cg19194595	PHF16	0.6095320507	0.7343611715	1	1.0621774376
15492	cg17885062	NRCAM	0.6095515403	0.7343611715	1	0.9876016304
7818	cg11840540	FXYD5;FXYD7	0.6095739267	0.7343611715	1	1.0483213945
7152	cg00729541	FAM73B	0.6095845184	0.7343611715	1	0.9713382094
12121	cg04491089	MBTPS1	0.6096012014	0.7343611715	1	0.9661038688
13012	cg22691736	MTRF1	0.6096923728	0.7344355852	1	0.9878922099
9049	cg16254764	HDAC11	0.609730108	0.7344456255	1	1.0581213432
13825	cg18645952	NA	0.6098584831	0.7345330299	1	1.0440678427
5532	cg21693780	DDX1	0.6098614776	0.7345330299	1	0.9589822627
24279	cg23208152	ZMYND10	0.609992552	0.7346554788	1	1.0911222437
22839	cg07067241	TRPC1	0.6100648806	0.7346764654	1	0.9621710629
1785	cg18535534	BCORL1	0.610070015	0.7346764654	1	1.0614233064
16359	cg10128868	PDIA4	0.6100982057	0.7346764654	1	1.0157804296
22580	cg17260449	TOPBP1	0.6101671707	0.7347240958	1	1.0220302696
6322	cg05813084	EFNA3	0.61083065	0.7354645132	1	0.9451643706
19112	cg27069263	RTN4	0.610840948	0.7354645132	1	1.0450644441
14002	cg09750083	NA	0.6113071733	0.7359847641	1	0.9569809955
12107	cg14423778	MBNL1;LOC401093	0.6113319665	0.7359847641	1	1.0167043785
17286	cg19221959	PPP1R9A	0.6114050639	0.7360372947	1	0.9062010344
4392	cg12513308	CKLF	0.6115293294	0.7361189221	1	0.9857485881
19239	cg05721199	SAMD7	0.6115318038	0.7361189221	1	1.0035437718
13788	cg17547792	NA	0.6117189513	0.7363087175	1	0.958508049
5514	cg21043754	DDB1;DAK	0.6119320563	0.7365297373	1	1.0071709396
17679	cg15451100	PSMB8	0.612025095	0.7366038811	1	1.0426201177
21674	cg17095936	TBX19	0.6120526304	0.7366038811	1	1.0004472051
15935	cg23037133	OXGR1	0.612158288	0.7366955484	1	1.0330577732
22829	cg10691259	TRNAU1AP	0.6122606251	0.736783211	1	0.9797269857
14145	cg01421985	NA	0.6124164761	0.7369177611	1	1.0472925248
8583	cg20074593	GPR17;LIMS2	0.6124447557	0.7369177611	1	1.0096437765
11138	cg05028306	LAP3	0.6124609325	0.7369177611	1	1.0096820903
3358	cg22006386	CATSPERG	0.6125264617	0.7369611106	1	1.0361949364
6556	cg03522063	EMX2;EMX2OS	0.6125582412	0.736963852	1	0.989851056
19318	cg24478145	SCFD1	0.6126072241	0.7369872894	1	0.9765338116
22041	cg08342270	TLE3	0.6127980995	0.7371814178	1	1.0109501851
15598	cg05459203	NUDCD3	0.612960719	0.7373254958	1	1.0168280086
8439	cg09227136	GOLGA1	0.6129768983	0.7373254958	1	1.0236931933
7970	cg14519525	GANAB	0.6130765982	0.7374099137	1	0.9888001784
14082	cg13723482	NA	0.6131499339	0.7374626143	1	0.9569583924
24769	cg23219720	ZNF804B	0.6132910877	0.7375968736	1	1.0168449372
307	cg06253734	ADAM10	0.6133992148	0.7376914011	1	0.9832659525
13609	cg12343082	NA	0.6134972206	0.737773748	1	0.9549700943
8515	cg17050100	GPN1;CCDC121	0.6136433093	0.7378916785	1	0.9907150993
4325	cg14837165	CHST14	0.6136543622	0.7378916785	1	0.9198231113
13727	cg26220350	NA	0.6137634661	0.7379873482	1	0.9570585268
22998	cg02588309	TTC33	0.6139734354	0.738204283	1	1.0202237516
15557	cg17966619	NT5E	0.6140846357	0.7383024489	1	1.0424457485
24920	cg24579667		0.614161907	0.7383598151	1	1.0053228523
24033	cg04865575	YME1L1;MASTL	0.6143691284	0.7385733974	1	0.9663872952
16031	cg24957950	PAK4	0.6144322492	0.7385979268	1	1.0104115782
15239	cg06949789	NKIRAS1;RPL15	0.614462881	0.7385979268	1	1.0317539431
8466	cg13940405	GOSR2	0.614478232	0.7385979268	1	0.983436863
14089	cg01377755	NA	0.6145448724	0.7386317493	1	0.9594241731
14090	cg01382363	NA	0.6145655062	0.7386317493	1	1.0485075797
15155	cg07986525	NFE2L3	0.6146704339	0.7387223184	1	0.9550560167
14764	cg25748127	NA	0.6147821429	0.7388210281	1	1.0477618549
17032	cg14520892	POLA1	0.6149120503	0.7389415975	1	1.0633847733
17660	cg11286163	PSMA5	0.6150399574	0.7389666549	1	0.9775155018
9804	cg04112019	IGF2AS;INS-IGF2;IGF2	0.6150591237	0.7389666549	1	1.0128569091
21243	cg21547976	STK11	0.61506506	0.7389666549	1	1.0295072046
1389	cg18044482	ATG4A;PSMD10	0.6150788649	0.7389666549	1	1.0585435581
16420	cg09054876	PECI	0.6150808076	0.7389666549	1	1.0132538904
894	cg03359508	ANXA11	0.6151162555	0.7389737029	1	0.9893907488
10879	cg07179770	KLHL36	0.6151996319	0.7390383268	1	1.0092167594
295	cg16159313	ACY1	0.6152684782	0.7390854902	1	1.0100041105
9816	cg14556618	IGF2R	0.6154302568	0.7392442778	1	0.9403439674
8989	cg02126638	HAUS2;LRRC57	0.6155018328	0.7392947055	1	0.9898242108
2447	cg21912241	C19orf40;CCDC123	0.6156423391	0.7394279183	1	0.982083383
5039	cg17780098	CSRP1	0.6158072965	0.7395689337	1	1.0511506037
19534	cg18815539	SEPSECS	0.6158261592	0.7395689337	1	0.9932143977
8212	cg02173484	GJA5	0.6158485633	0.7395689337	1	0.9895133256
8480	cg06665322	GPA33	0.6158850329	0.7395771767	1	0.9954868625
12628	cg00678539	MNS1	0.6159620202	0.7395939257	1	1.0144346995
