	Case_to_Control.logFC	Case_to_Control.AveExpr	Case_to_Control.t	Case_to_Control.P.Value	Case_to_Control.adj.P.Val	Case_to_Control.B	Case_to_Control.Case_AVG	Case_to_Control.Control_AVG	Case_to_Control.deltaBeta	Case_to_Control.CHR	Case_to_Control.MAPINFO	Case_to_Control.Strand	Case_to_Control.Type	Case_to_Control.gene	Case_to_Control.feature	Case_to_Control.cgi	Case_to_Control.feat.cgi	Case_to_Control.UCSC_Islands_Name	Case_to_Control.SNP_ID	Case_to_Control.SNP_DISTANCE
cg26487322	0.0220864224490906	0.194672655943542	3.77965170248086	0.000428834896876084	0.0396512988959734	-1.26480749986528	0.183629444718997	0.205715867168087	0.0220864224490906	13	79224394	F	II	RNF219	Body	opensea	Body-opensea		rs137918231;rs187043892;rs12870213;rs567986923	1;26;48;50
cg08337959	0.0301152836039738	0.736716211404059	3.77960753132166	0.000428893612226821	0.0396518101359421	-1.2649388548412	0.721658569602072	0.751773853206045	0.0301152836039735	11	1948933	F	I	TNNT3	Body	island	Body-island	chr11:1948915-1949188	rs529474443;rs541479845;rs2734510	1;17;28
cg01030624	0.0371828310518448	0.50398548697533	3.77947760644461	0.000429066362176929	0.0396583132793973	-1.26532521700927	0.485394071449408	0.522576902501253	0.0371828310518448	6	151814669	F	II	CCDC170	TSS1500	shore	TSS1500-shore	chr6:151814980-151815527	rs118001113;rs568596164;rs537425112;rs374797407	0;32;33;34
cg16416251	0.0156211524784937	0.940287025667425	3.77947133304666	0.000429074705069618	0.0396583132793973	-1.26534387224976	0.932476449428178	0.948097601906672	0.0156211524784937	1	166141995	F	II		IGR	opensea	IGR-opensea		rs191801658;rs535320780;rs12138623;rs139062404	0;27;30;44
cg21267497	0.0341918386885466	0.264981121525231	3.77931781695495	0.000429278912345475	0.0396583132793973	-1.26580037869609	0.247885202180957	0.282077040869504	0.0341918386885467	7	110714845	F	II	IMMP2L	Body	opensea	Body-opensea		rs543612918;rs12669529	32;47
cg08033525	-0.00728268411581729	0.0404151915814593	-3.77929937961201	0.00042930344400883	0.0396583132793973	-1.26585520461974	0.044056533639368	0.0367738495235507	-0.00728268411581729	7	128050129	F	I	IMPDH1	TSS200	island	TSS200-island	chr7:128049499-128050488	rs72624935;rs72624934	7;10
cg26292918	0.0249406942198105	0.588883261811377	3.77923118749232	0.000429394188225372	0.0396583132793973	-1.26605798180934	0.576412914701472	0.601353608921282	0.0249406942198105	1	151826205	R	II	THEM5	TSS200	opensea	TSS200-opensea		rs537399349;rs557701528	40;39
cg24993174	0.0266993289632761	0.818304019137378	3.77922990154331	0.000429395899633183	0.0396583132793973	-1.26606180570897	0.80495435465574	0.831653683619016	0.026699328963276	1	32225186	F	II	MIR4254	TSS1500	shore	TSS1500-shore	chr1:32226146-32226535	rs116933207;rs191324249;rs541346253	17;30;48
cg26682649	-0.0137710339492587	0.0892652040314544	-3.77919876835823	0.000429437335297591	0.0396583132793973	-1.26615438317103	0.0961507210060837	0.0823796870568251	-0.0137710339492587	17	3571907	F	I	TMEM93	TSS200	island	TSS200-island	chr17:3571224-3572618	rs563970091;rs535108240	32;38
cg15296238	0.0329646303366694	0.401285548224146	3.77914602430449	0.000429507542000533	0.0396583132793973	-1.26631122164034	0.384803233055811	0.417767863392481	0.0329646303366694	7	107755226	R	II	LAMB4	Body	opensea	Body-opensea		rs183587178;rs555638566;rs574715920;rs543853284;rs563709287;rs148479534	51;45;17;12;3;1
cg26760304	0.0287059537585838	0.2164211872286	3.77910594896701	0.000429560892976747	0.0396583132793973	-1.2664303879171	0.202068210349308	0.230774164107892	0.0287059537585839	13	50216366	F	II		IGR	opensea	IGR-opensea		rs570468514;rs140673258;rs9316471;rs4617737	0;1;34;35
cg24078284	0.0330779943142433	0.581570806085755	3.77909073512868	0.000429581148328226	0.0396583132793973	-1.26647562694319	0.565031808928633	0.598109803242877	0.0330779943142433	4	185755032	R	II		IGR	opensea	IGR-opensea		rs555846174;rs186793214;rs190459431;rs73875849	27;18;14;1
cg24821554	0.0241478903249973	0.206614793405458	3.77908344620337	0.000429590852959957	0.0396583132793973	-1.26649730085217	0.19454084824296	0.218688738567957	0.0241478903249973	13	51639953	F	II	GUCY1B2	Body	opensea	Body-opensea		rs141847829;rs186655017	0;28
cg24155358	0.0324038509628072	0.258057824525048	3.77907485430947	0.000429602292662935	0.0396583132793973	-1.26652284916071	0.241855899043644	0.274259750006451	0.0324038509628073	11	72431291	F	II	ARAP1	5'UTR	opensea	5'UTR-opensea		rs545223885;rs181478877;rs186455857	31;35;36
cg01469583	0.0279959875438502	0.275187444823833	3.77899750931337	0.000429705287088106	0.0396629099012284	-1.26675283589	0.261189451051908	0.289185438595758	0.0279959875438502	2	113380344	R	II		IGR	opensea	IGR-opensea		rs562234282	2
cg21016417	0.0344150336949881	0.760927166379393	3.77882771070808	0.000429931478266674	0.0396785998276411	-1.26725772607786	0.743719649531899	0.778134683226887	0.0344150336949882	2	209012800	R	II	LOC100507443	Body	opensea	Body-opensea		rs533687673;rs563553784	41;27
cg05561462	0.0122465358080649	0.948691341006415	3.7787900103626	0.000429981714982552	0.0396785998276411	-1.26736982505259	0.942568073102382	0.954814608910447	0.0122465358080647	4	1293410	F	II	MAEA	Body	opensea	Body-opensea		rs559314729	24
cg13961124	0.0288758125297264	0.878129497361493	3.77859983868349	0.00043023520993573	0.0396970786624957	-1.26793527609775	0.86369159109663	0.892567403626356	0.0288758125297265	9	123070127	F	II		IGR	opensea	IGR-opensea		rs535333331;rs553254605	0;14
cg02351252	0.0228588914188713	0.884044087024021	3.77852882283549	0.000430329909478067	0.0397009029517838	-1.26814642861466	0.872614641314585	0.895473532733457	0.0228588914188713	6	40691988	F	II		IGR	opensea	IGR-opensea		rs536345008;rs556721560;rs111859046;rs570112851	31;38;39;40
cg13022244	0.0285331710030954	0.293123455679016	3.77847150599303	0.000430406356040327	0.039703042539722	-1.26831684808878	0.278856870177468	0.307390041180563	0.0285331710030955	14	55823703	R	II		IGR	opensea	IGR-opensea			
cg11137113	0.0314121566453343	0.293986944270972	3.77838733648072	0.000430518641140614	0.0397066908514843	-1.26856710572605	0.278280865948305	0.309693022593639	0.0314121566453343	17	48970334	R	II		IGR	opensea	IGR-opensea		rs551017205	2
cg11359740	0.035107607110654	0.638241577075184	3.77836201551181	0.000430552425721634	0.0397066908514843	-1.26864239089297	0.620687773519857	0.655795380630511	0.035107607110654	2	235072151	F	II		IGR	opensea	IGR-opensea		rs527254639;rs187953285;rs571531494	13;15;47
cg09232727	0.0288285429279372	0.550623485989009	3.77830637018828	0.000430626679629855	0.0397086267422494	-1.26880783649678	0.536209214525041	0.565037757452978	0.0288285429279374	22	29140725	R	II	HSCB	Body	shelf	Body-shelf	chr22:29137866-29138560		
cg00893849	0.0335880047979508	0.619319889628857	3.77819633804893	0.000430773544350075	0.0397145487546271	-1.26913498197658	0.602525887229881	0.636113892027832	0.0335880047979509	11	71786271	R	II	NUMA1	Body	opensea	Body-opensea		rs144677370;rs574122951;rs541408753;rs559860855	50;44;33;7
cg06277293	0.0333007043589999	0.759367777675014	3.77815507390776	0.000430828633833481	0.0397145487546271	-1.26925766640252	0.742717425495514	0.776018129854514	0.0333007043589999	1	155067319	R	II		IGR	opensea	IGR-opensea		rs10908455	38
cg19071544	0.0249426300126362	0.276583199544638	3.77813853722246	0.000430850712954341	0.0397145487546271	-1.2693068322211	0.26411188453832	0.289054514550957	0.0249426300126363	7	30504941	R	II	NOD1	5'UTR	opensea	5'UTR-opensea			
cg00776112	0.0242554907754935	0.891326482916099	3.77799191757369	0.00043104652127232	0.0397237198664619	-1.26974274728085	0.879198737528352	0.903454228303846	0.0242554907754935	10	6250645	F	II	PFKFB3	Body	opensea	Body-opensea		rs75007288	15
cg21969816	0.0297272851801544	0.84348949768803	3.77798424307246	0.000431056772810246	0.0397237198664619	-1.26976556409586	0.828625855097952	0.858353140278107	0.0297272851801548	3	20097499	F	II	KAT2B	Body	opensea	Body-opensea		rs74491806;rs576004720;rs149867259;rs565230353;rs145866875	0;1;17;26;50
cg13471893	0.0296460623581631	0.886272170772623	3.7777540206184	0.000431364411238406	0.0397460351967886	-1.27045001938218	0.871449139593541	0.901095201951705	0.0296460623581637	3	96756518	F	II	EPHA6	Body	opensea	Body-opensea		rs570740216;rs539629930	6;42
cg09737306	0.0117897704023137	0.951646371714744	3.77768613558228	0.000431455164024389	0.0397460351967886	-1.27065183841009	0.945751486513587	0.9575412569159	0.0117897704023135	21	30604855	F	II	LINC00189	Body	opensea	Body-opensea		rs113540132	7
cg27543409	0.0318576507885646	0.566018520192218	3.77765338621759	0.000431498951907318	0.0397460351967886	-1.27074920002764	0.550089694797936	0.5819473455865	0.0318576507885646	4	185945230	F	II		IGR	shelf	IGR-shelf	chr4:185939222-185942747	rs76768637;rs141125261;rs114062122;rs144836991;rs540758910	0;7;8;23;37
cg26388340	0.015831752688763	0.924830634933412	3.77763240090059	0.000431527012794239	0.0397460351967886	-1.27081158769535	0.916914758589031	0.932746511277794	0.015831752688763	4	83907279	R	II	LIN54	5'UTR	opensea	5'UTR-opensea		rs150482975	36
cg02490678	0.0267193011314431	0.29321231965239	3.77760362959628	0.000431565487705363	0.0397460351967886	-1.27089712217282	0.279852669086669	0.306571970218112	0.0267193011314431	12	4699548	F	II	DYRK4	5'UTR	opensea	5'UTR-opensea			
cg23907520	0.0412181114597493	0.526151129219378	3.77747128162913	0.000431742514770238	0.0397574275631949	-1.27129057609485	0.505542073489504	0.546760184949253	0.0412181114597491	1	248307171	R	II	OR2M5	TSS1500	opensea	TSS1500-opensea		rs544835253;rs114826748	40;30
cg24050441	0.029010859778476	0.338727458616557	3.77723538438099	0.000432058221390965	0.0397815859796422	-1.27199185040623	0.324222028727319	0.353232888505795	0.029010859778476	6	20907308	F	II	CDKAL1	Body	opensea	Body-opensea			
cg26471058	0.0304208558153789	0.843701392490737	3.77714976705676	0.000432172859922274	0.0397857948227204	-1.27224636730512	0.828490964583047	0.858911820398426	0.0304208558153785	2	31030279	F	II	CAPN13	1stExon	opensea	1stExon-opensea		rs138596355	39
cg25963429	0.0354472375862559	0.711935623731836	3.77711301138008	0.000432222083435776	0.0397857948227204	-1.27235563091796	0.694212004938708	0.729659242524964	0.035447237586256	11	46301410	R	II	CREB3L1	Body	shore	Body-shore	chr11:46299544-46300216		
cg07476792	0.0261678890134729	0.837362995230379	3.77698653739288	0.0004323914996899	0.0397857948227204	-1.27273159575134	0.824279050723643	0.850446939737116	0.0261678890134729	19	16919644	R	II	NWD1	Body	shore	Body-shore	chr19:16918458-16918744	rs79902980;rs564004153	8;7
cg04784315	0.0299798419771818	0.298340250830509	3.77697878661167	0.000432401884205357	0.0397857948227204	-1.27275463600636	0.283350329841918	0.3133301718191	0.0299798419771818	9	125797284	R	II	GPR21	1stExon	opensea	1stExon-opensea		rs141576954;rs144184058;rs151065550;rs140964923;rs150917003	45;34;29;9;2
cg04136321	0.0280369237557134	0.555772152613468	3.77694632011304	0.000432445385506763	0.0397857948227204	-1.27285114682431	0.541753690735612	0.569790614491325	0.0280369237557134	6	32093933	F	II	ATF6B	Body	shelf	Body-shelf	chr6:32097820-32098086	rs142391858;rs144578106	11;19
cg08636876	0.018416665946685	0.895231919556272	3.77692003449103	0.000432480608242899	0.0397857948227204	-1.27292928386472	0.88602358658293	0.904440252529615	0.0184166659466849	2	33932323	F	II	LINC01317	Body	opensea	Body-opensea		rs186204908;rs542266860	0;39
cg15273517	0.0387995615607193	0.642751482251531	3.77691702122206	0.000432484646199969	0.0397857948227204	-1.272938241135	0.623351701471172	0.662151263031891	0.0387995615607192	5	154236651	R	II	CNOT8	TSS1500	shore	TSS1500-shore	chr5:154237008-154238362	rs564521220	32
cg17209428	0.0139490976930646	0.926128703629249	3.77688253670391	0.000432530860059111	0.0397857948227204	-1.2730407498444	0.919154154782716	0.933103252475781	0.0139490976930645	5	137773712	F	II	REEP2	TSS1500	opensea	TSS1500-opensea		rs547722358	2
cg26310719	0.0205531011575881	0.901274182674583	3.77683103899075	0.00043259988271748	0.039787234809104	-1.2731938310417	0.890997632095789	0.911550733253377	0.0205531011575881	14	96507957	R	II	C14orf132	Body	shore	Body-shore	chr14:96505311-96506402	rs557569073;rs181725732	2;1
cg20762686	0.0284014808829109	0.791487599000557	3.77674004787794	0.000432721864495481	0.0397935446149731	-1.27346430684089	0.777286858559101	0.805688339442012	0.0284014808829109	4	40339294	R	II	CHRNA9	Body	opensea	Body-opensea		rs55998310;rs534300891;rs137868682;rs114307446	46;30;17;10
cg13515395	0.0140903081080599	0.915108477840483	3.77640503039098	0.00043317127090094	0.0398197535867088	-1.27446013303789	0.908063323786453	0.922153631894513	0.0140903081080597	18	74714721	F	II	MBP	Body	opensea	Body-opensea		rs117959418;rs529556425	0;1
cg09713002	0.0297148398623093	0.809684091263064	3.77637261672531	0.000433214775760189	0.0398197535867088	-1.27455647881623	0.79482667133191	0.824541511194219	0.0297148398623095	1	215838727	R	II	USH2A	Body	opensea	Body-opensea		rs190009977	36
cg26916621	0.0335802534199123	0.643973154849937	3.77637004009112	0.000433218234238344	0.0398197535867088	-1.27456413753654	0.627183028139981	0.660763281559893	0.0335802534199123	17	46657346	R	II	MIR10A	TSS200	shore	TSS200-shore	chr17:46658948-46660003	rs554769879;rs574837970	23;20
cg12755155	0.0331900666862959	0.529514264402522	3.7763683436529	0.000433220511291051	0.0398197535867088	-1.27456917998371	0.512919231059374	0.54610929774567	0.0331900666862955	6	110975694	F	II	CDK19	Body	opensea	Body-opensea		rs549041647	0
cg19241690	0.024484161319998	0.830682913553872	3.77623844451313	0.00043339490326754	0.0398264210865241	-1.27495528500946	0.818440832893873	0.842924994213871	0.0244841613199979	11	45715471	R	II		IGR	opensea	IGR-opensea		rs140438464;rs572337259	45;1
cg06135990	0.0377361026464347	0.429191669521913	3.77623472970956	0.000433399891452729	0.0398264210865241	-1.27496632657975	0.410323618198695	0.44805972084513	0.0377361026464347	22	45192831	R	II	PRR5-ARHGAP8	Body	opensea	Body-opensea		rs570066636;rs1001727;rs1001726;rs572224443	51;40;22;1
cg21674250	0.0340110832080131	0.403136041008115	3.77616273938927	0.000433496569935479	0.0398303957099899	-1.27518030339357	0.386130499404108	0.420141582612121	0.0340110832080132	1	44877746	F	II	RNF220	5'UTR	shelf	5'UTR-shelf	chr1:44871109-44874047	rs200959289;rs190579123;rs146270988;rs112342416	3;6;23;50
cg21553977	0.0239383955227797	0.238857983411647	3.7760317722573	0.000433672503789521	0.039841650573653	-1.27556957126297	0.226888785650257	0.250827181173037	0.0239383955227797	6	26389754	F	II	BTN2A2	Body	opensea	Body-opensea		rs569474467;rs138911243	0;7
cg18228933	0.0114295523846237	0.93812503303853	3.77593321115004	0.000433804950521496	0.0398476276685994	-1.2758625152653	0.932410256846218	0.943839809230842	0.0114295523846236	2	240170936	F	II	HDAC4	Body	opensea	Body-opensea		rs576078843;rs143174817;rs6543519;rs138543379	2;13;21;34
cg04995377	0.0272641812981492	0.291284359127076	3.77590381430955	0.000433844461624542	0.0398476276685994	-1.27594988794919	0.277652268478002	0.304916449776151	0.0272641812981491	18	9707555	R	II	RAB31	TSS1500	shore	TSS1500-shore	chr18:9707752-9709311	rs543141140	37
cg13661153	0.0324933219100927	0.846461535395504	3.77568286327438	0.000434141543798488	0.0398616890413436	-1.27660658218269	0.830214874440457	0.86270819635055	0.0324933219100927	8	29067156	R	II	KIF13B	Body	opensea	Body-opensea		rs537320604	44
cg08305085	0.0233580535239953	0.197517080824497	3.77566031395622	0.000434171873739907	0.0398616890413436	-1.27667360040943	0.1858380540625	0.209196107586495	0.0233580535239952	8	37662390	F	II	ADGRA2	Body	opensea	Body-opensea		rs188866600;rs140340487;rs374822003;rs527672850	0;1;7;42
cg03999568	0.0205405498750958	0.89478716835657	3.77561377413785	0.000434234478529556	0.0398616890413436	-1.27681191947081	0.884516893419022	0.905057443294118	0.020540549875096	11	7927263	F	II	LOC283299	Body	opensea	Body-opensea		rs539263825;rs572711950;rs77506710;rs191737904;rs10839912	1;22;28;31;47
cg07769176	-0.0125048963493364	0.0659300020960615	-3.77560393424455	0.000434247716144923	0.0398616890413436	-1.27684116408985	0.0721824502707297	0.0596775539213933	-0.0125048963493364	16	88878414	R	I	APRT	TSS200	island	TSS200-island	chr16:88877712-88878936	rs544071530;rs8191468;rs574153859	50;36;9
cg10545338	0.0294370579860158	0.830258294408698	3.77559116539179	0.000434264894670345	0.0398616890413436	-1.27687911365016	0.815539765415691	0.844976823401706	0.0294370579860158	8	48556968	R	II	SPIDR	Body	opensea	Body-opensea		rs532407291;rs147097540	14;1
cg00431806	0.0249563150091342	0.180219931956357	3.77552251762377	0.000434357260880078	0.0398621347571724	-1.27708313646478	0.16774177445179	0.192698089460924	0.0249563150091342	1	182163265	F	II		IGR	opensea	IGR-opensea		rs531573772;rs78273755	1;10
cg09788949	0.0105273612107267	0.942625354169545	3.77548048922104	0.000434413819814915	0.0398621347571724	-1.2772080448873	0.937361673564181	0.947889034774908	0.0105273612107266	19	47478621	R	II	ARHGAP35	Body	opensea	Body-opensea		rs537377079	1
cg21623248	0.033567312870006	0.465127913512993	3.77545412203088	0.000434449306583718	0.0398621347571724	-1.27728640779501	0.44834425707799	0.481911569947996	0.033567312870006	20	32521386	F	II		IGR	opensea	IGR-opensea		rs559695756;rs530176472	0;1
cg27553626	0.0265145481705509	0.897926351359977	3.77534209042014	0.000434600117495623	0.0398621347571724	-1.27761936078992	0.884669077274701	0.911183625445252	0.026514548170551	1	28158892	F	II	PPP1R8	5'UTR	shore	5'UTR-shore	chr1:28157221-28157788	rs575473227;rs140570266	16;42
cg01437161	0.0351249261602585	0.731565928068465	3.77531683385182	0.000434634123482587	0.0398621347571724	-1.27769442144948	0.714003464988335	0.749128391148594	0.0351249261602586	12	8834114	R	II		IGR	opensea	IGR-opensea			
cg01846076	0.0334944340657735	0.585815773934139	3.77522394896841	0.000434759207709712	0.0398621347571724	-1.27797046611917	0.569068556901252	0.602562990967026	0.0334944340657736	20	34709637	R	II	EPB41L1	5'UTR	opensea	5'UTR-opensea		rs569919153	21
cg17206737	0.0324211270093691	0.766719818379841	3.77520005022662	0.000434791396757572	0.0398621347571724	-1.27804149021193	0.750509254875157	0.782930381884526	0.0324211270093693	12	25188637	F	II		IGR	opensea	IGR-opensea		rs551328367;rs75772511;rs537088132;rs16928358	0;12;35;37
cg05819837	0.0242138568003576	0.730237487736863	3.77518323522058	0.000434814046145614	0.0398621347571724	-1.27809146217464	0.718130559336684	0.742344416137042	0.0242138568003578	7	101647464	F	II	CUX1	Body	opensea	Body-opensea		rs547757065	26
