	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg14550611	chr19	41354532	41354833	0	0	0	0	CYP2A6	chr19	41354682	41354683	cg14550611	CYP2A6	Island	I
cg13691247	chr12	54070940	54071241	0	0	0	0	ATP5G2	chr12	54071090	54071091	cg13691247	ATP5G2	Island	I
cg12215340	chr20	4229460	4229761	0	0	0	0	ADRA1D	chr20	4229610	4229611	cg12215340	ADRA1D	Island	I
cg21233722	chr5	169064510	169064811	0	0	0	0	DOCK2	chr5	169064660	169064661	cg21233722	DOCK2	Island	II
cg03171465	chr2	99553680	99553981	0	0	0	0	C2orf55	chr2	99553830	99553831	cg03171465	C2orf55	Island	II
cg13166213	chr8	11560413	11560714	0	0	0	0	GATA4	chr8	11560563	11560564	cg13166213	GATA4	Island	II
cg06661450	chr1	197888362	197888663	0	0	0	0	LHX9	chr1	197888512	197888513	cg06661450	LHX9	N_Shore	II
cg03506489	chr11	30038638	30038939	0	0	0	0	KCNA4	chr11	30038788	30038789	cg03506489	KCNA4	Island	II
cg18674980	chr8	86350431	86350732	0	0	0	0	CA3	chr8	86350581	86350582	cg18674980	CA3	N_Shore	II
cg25444386	chr4	55990794	55991095	0	0	0	0	KDR	chr4	55990944	55990945	cg25444386	KDR	N_Shore	I
cg10603004	chr8	23564144	23564445	0	0	0	0	NKX2-6	chr8	23564294	23564295	cg10603004	NKX2-6	Island	II
cg02800607	chr10	100991809	100992110	0	0	0	0	HPSE2	chr10	100991959	100991960	cg02800607	HPSE2	N_Shore	I
cg14626259	chr21	38078869	38079170	0	0	0	0	SIM2	chr21	38079019	38079020	cg14626259	SIM2	N_Shore	II
cg18582824	chr2	124782436	124782737	0	0	0	0	CNTNAP5	chr2	124782586	124782587	cg18582824	CNTNAP5	Island	I
cg07263393	chr3	128205124	128205425	0	0	0	0	GATA2	chr3	128205274	128205275	cg07263393	GATA2	N_Shore	II
cg20947377	chr7	121512631	121512932	0	0	0	0	PTPRZ1	chr7	121512781	121512782	cg20947377	PTPRZ1	N_Shore	II
cg02161900	chr10	28035481	28035782	0	0	0	0	MKX	chr10	28035631	28035632	cg02161900	MKX	S_Shore	II
cg23118730	chr14	74705924	74706225	0	0	0	0	VSX2	chr14	74706074	74706075	cg23118730	VSX2	N_Shore	II
cg08523865	chr2	124782103	124782404	0	0	0	0	CNTNAP5	chr2	124782253	124782254	cg08523865	CNTNAP5	Island	II
cg09049251	chr12	50297327	50297628	0	0	0	0	FAIM2	chr12	50297477	50297478	cg09049251	FAIM2	N_Shore	I
cg17942121	chr6	100911814	100912115	0	0	0	0	SIM1	chr6	100911964	100911965	cg17942121	SIM1	N_Shore	II
cg06145336	chr2	177027781	177028082	0	0	0	0	HOXD3	chr2	177027931	177027932	cg06145336	HOXD3	Island	II
cg06154313	chr10	95360344	95360645	0	0	0	0	RBP4	chr10	95360494	95360495	cg06154313	RBP4	Island	I
cg04243401	chr14	37128228	37128529	0	0	0	0	PAX9	chr14	37128378	37128379	cg04243401	PAX9	S_Shore	II
cg12590600	chr20	644608	644909	0	0	0	0	SCRT2	chr20	644758	644759	cg12590600	SCRT2	Island	I
cg07440398	chr14	99712816	99713117	0	0	0	0	BCL11B	chr14	99712966	99712967	cg07440398	BCL11B	Island	II
cg06563300	chr12	100750661	100750962	0	0	0	0	SLC17A8	chr12	100750811	100750812	cg06563300	SLC17A8	CpG_Ocean	II
cg12936335	chr6	150286062	150286363	0	0	0	0	ULBP1	chr6	150286212	150286213	cg12936335	ULBP1	Island	II
cg23178714	chr5	153854881	153855182	0	0	0	0	HAND1	chr5	153855031	153855032	cg23178714	HAND1	N_Shore	I
cg07628705	chr14	51338924	51339225	0	0	0	0	ABHD12B	chr14	51339074	51339075	cg07628705	ABHD12B	Island	II
cg13726218	chr13	72438099	72438400	0	0	0	0	DACH1	chr13	72438249	72438250	cg13726218	DACH1	N_Shore	II
cg08071609	chr6	117085890	117086191	0	0	0	0	FAM162B	chr6	117086040	117086041	cg08071609	FAM162B	Island	II
cg21368609	chr8	91803507	91803808	0	0	0	0	NECAB1	chr8	91803657	91803658	cg21368609	NECAB1	Island	II
cg19547319	chr10	102987843	102988144	0	0	0	0	LBX1	chr10	102987993	102987994	cg19547319	LBX1	Island	I
cg13561879	chr8	35092537	35092838	0	0	0	0	UNC5D	chr8	35092687	35092688	cg13561879	UNC5D	Island	II
cg07566169	chr2	176973540	176973841	0	0	0	0	HOXD11	chr2	176973690	176973691	cg07566169	HOXD11	Island	I
cg04598774	chr11	31821440	31821741	0	0	0	0	PAX6	chr11	31821590	31821591	cg04598774	PAX6	S_Shore	II
cg00046499	chr3	154146033	154146334	0	0	0	0	GPR149	chr3	154146183	154146184	cg00046499	GPR149	N_Shore	II
cg15662768	chr20	60795668	60795969	0	0	0	0	HRH3	chr20	60795818	60795819	cg15662768	HRH3	Island	I
cg14201424	chr4	183063247	183063548	0	0	0	0	MGC45800	chr4	183063397	183063398	cg14201424	MGC45800	Island	I
cg26194477	chr14	29234740	29235041	0	0	0	0	FOXG1	chr14	29234890	29234891	cg26194477	FOXG1	Island	II
cg11823511	chr1	91183547	91183848	0	0	0	0	BARHL2	chr1	91183697	91183698	cg11823511	BARHL2	Island	I
cg11891393	chr6	100911577	100911878	0	0	0	0	SIM1	chr6	100911727	100911728	cg11891393	SIM1	N_Shore	II
cg00369477	chrX	113818485	113818786	0	0	0	0	HTR2C	chrX	113818635	113818636	cg00369477	HTR2C	Island	II
cg09516476	chr6	10881775	10882076	0	0	0	0	GCM2	chr6	10881925	10881926	cg09516476	GCM2	Island	II
cg17650274	chr20	25063977	25064278	0	0	0	0	VSX1	chr20	25064127	25064128	cg17650274	VSX1	Island	II
cg08172065	chr8	70981646	70981947	0	0	0	0	PRDM14	chr8	70981796	70981797	cg08172065	PRDM14	N_Shore	II
cg10717463	chr18	76740812	76741113	0	0	0	0	SALL3	chr18	76740962	76740963	cg10717463	SALL3	Island	II
cg23278196	chr12	54070961	54071262	0	0	0	0	ATP5G2	chr12	54071111	54071112	cg23278196	ATP5G2	Island	I
cg02187214	chr16	86599318	86599619	0	0	0	0	FOXC2	chr16	86599468	86599469	cg02187214	FOXC2	Island	I
cg22123464	chr19	47974751	47975052	0	0	0	0	SLC8A2	chr19	47974901	47974902	cg22123464	SLC8A2	CpG_Ocean	II
cg03157027	chr8	99959573	99959874	0	0	0	0	OSR2	chr8	99959723	99959724	cg03157027	OSR2	N_Shore	II
cg20959866	chr1	4713858	4714159	0	0	0	0	AJAP1	chr1	4714008	4714009	cg20959866	AJAP1	Island	II
cg22286936	chr6	50683443	50683744	0	0	0	0	TFAP2D	chr6	50683593	50683594	cg22286936	TFAP2D	S_Shore	II
cg08373003	chr5	134366949	134367250	0	0	0	0	PITX1	chr5	134367099	134367100	cg08373003	PITX1	Island	I
cg23696752	chr6	146349162	146349463	0	0	0	0	GRM1	chr6	146349312	146349313	cg23696752	GRM1	N_Shore	I
cg10417567	chr4	85418221	85418522	0	0	0	0	NKX6-1	chr4	85418371	85418372	cg10417567	NKX6-1	Island	I
cg22638505	chr19	21541622	21541923	0	0	0	0	ZNF738	chr19	21541772	21541773	cg22638505	ZNF738	CpG_Ocean	I
cg01583131	chr11	27744525	27744826	0	0	0	0	BDNF	chr11	27744675	27744676	cg01583131	BDNF	S_Shore	I
cg25755575	chr1	217311381	217311682	0	0	0	0	ESRRG	chr1	217311531	217311532	cg25755575	ESRRG	Island	II
cg18774195	chr3	170303680	170303981	0	0	0	0	SLC7A14	chr3	170303830	170303831	cg18774195	SLC7A14	S_Shore	II
cg02696327	chr16	49312393	49312694	0	0	0	0	CBLN1	chr16	49312543	49312544	cg02696327	CBLN1	N_Shore	II
cg09082287	chr1	65730344	65730645	0	0	0	0	DNAJC6	chr1	65730494	65730495	cg09082287	DNAJC6	N_Shore	II
cg09257824	chr11	32455492	32455793	0	0	0	0	WT1	chr11	32455642	32455643	cg09257824	WT1	Island	II
cg00255368	chr1	217310737	217311038	0	0	0	0	ESRRG	chr1	217310887	217310888	cg00255368	ESRRG	Island	II
cg07016258	chr15	83953779	83954080	0	0	0	0	BNC1	chr15	83953929	83953930	cg07016258	BNC1	Island	I
cg08610862	chr1	197888319	197888620	0	0	0	0	LHX9	chr1	197888469	197888470	cg08610862	LHX9	S_Shore	II
cg03103178	chr8	37823930	37824231	0	0	0	0	ADRB3	chr8	37824080	37824081	cg03103178	ADRB3	S_Shore	II
cg22656420	chr2	74740088	74740389	0	0	0	0	TLX2	chr2	74740238	74740239	cg22656420	TLX2	N_Shore	II
cg12001304	chr2	229044870	229045171	0	0	0	0	SPHKAP	chr2	229045020	229045021	cg12001304	SPHKAP	N_Shore	II
cg11743349	chr4	21950714	21951015	0	0	0	0	KCNIP4	chr4	21950864	21950865	cg11743349	KCNIP4	Island	II
cg13853186	chr9	975847	976148	0	0	0	0	DMRT3	chr9	975997	975998	cg13853186	DMRT3	N_Shore	II
cg24161652	chr6	50813709	50814010	0	0	0	0	TFAP2B	chr6	50813859	50813860	cg24161652	TFAP2B	S_Shore	II
cg09528449	chr8	144240970	144241271	0	0	0	0	LY6H	chr8	144241120	144241121	cg09528449	LY6H	Island	II
cg25339073	chr11	30605647	30605948	0	0	0	0	MPPED2	chr11	30605797	30605798	cg25339073	MPPED2	Island	II
cg19718882	chr11	32458564	32458865	0	0	0	0	WIT1	chr11	32458714	32458715	cg19718882	WIT1	N_Shore	II
cg05093169	chr11	71955251	71955552	0	0	0	0	PHOX2A	chr11	71955401	71955402	cg05093169	PHOX2A	Island	II
cg01688688	chr5	140613850	140614151	0	0	0	0	PCDHB18	chr5	140614000	140614001	cg01688688	PCDHB18	N_Shore	II
cg22513901	chr19	47932560	47932861	0	0	0	0	SLC8A2	chr19	47932710	47932711	cg22513901	SLC8A2	N_Shore	I
cg10344832	chr15	68119459	68119760	0	0	0	0	LBXCOR1	chr15	68119609	68119610	cg10344832	LBXCOR1	Island	II
cg07777008	chr11	27015658	27015959	0	0	0	0	FIBIN	chr11	27015808	27015809	cg07777008	FIBIN	CpG_Ocean	I
cg12456681	chr7	89748483	89748784	0	0	0	0	DPY19L2P4	chr7	89748633	89748634	cg12456681	DPY19L2P4	Island	I
cg25993718	chr20	54580046	54580347	0	0	0	0	CBLN4	chr20	54580196	54580197	cg25993718	CBLN4	Island	II
cg00079219	chr12	54359981	54360282	0	0	0	0	HOTAIR	chr12	54360131	54360132	cg00079219	HOTAIR	N_Shore	II
cg19759671	chr4	183063309	183063610	0	0	0	0	MGC45800	chr4	183063459	183063460	cg19759671	MGC45800	Island	I
cg08874609	chr5	126626210	126626511	0	0	0	0	MEGF10	chr5	126626360	126626361	cg08874609	MEGF10	Island	II
cg15134033	chr16	10274265	10274566	0	0	0	0	GRIN2A	chr16	10274415	10274416	cg15134033	GRIN2A	Island	II
cg08697503	chr2	223166796	223167097	0	0	0	0	CCDC140	chr2	223166946	223166947	cg08697503	CCDC140	N_Shore	II
cg26987660	chr11	71952281	71952582	0	0	0	0	PHOX2A	chr11	71952431	71952432	cg26987660	PHOX2A	Island	II
cg10141715	chr12	101603303	101603604	0	0	0	0	SLC5A8	chr12	101603453	101603454	cg10141715	SLC5A8	Island	II
cg15880760	chr17	48546140	48546441	0	0	0	0	CHAD	chr17	48546290	48546291	cg15880760	CHAD	Island	I
cg06714480	chr2	182544157	182544458	0	0	0	0	NEUROD1	chr2	182544307	182544308	cg06714480	NEUROD1	N_Shelf	II
cg18595867	chr1	47899062	47899363	0	0	0	0	MGC12982	chr1	47899212	47899213	cg18595867	MGC12982	Island	II
cg18912520	chr6	41528473	41528774	0	0	0	0	FOXP4	chr6	41528623	41528624	cg18912520	FOXP4	Island	I
cg03145999	chr19	58629678	58629979	0	0	0	0	ZSCAN18	chr19	58629828	58629829	cg03145999	ZSCAN18	Island	I
cg01336781	chr8	23563032	23563333	0	0	0	0	NKX2-6	chr8	23563182	23563183	cg01336781	NKX2-6	Island	II
cg27262412	chr1	119530552	119530853	0	0	0	0	TBX15	chr1	119530702	119530703	cg27262412	TBX15	Island	II
cg00792849	chr15	35046460	35046761	0	0	0	0	GJD2	chr15	35046610	35046611	cg00792849	GJD2	Island	II
cg21128569	chr2	176956246	176956547	0	0	0	0	HOXD13	chr2	176956396	176956397	cg21128569	HOXD13	N_Shore	II
cg21480165	chr13	25670020	25670321	0	0	0	0	PABPC3	chr13	25670170	25670171	cg21480165	PABPC3	Island	I
cg01257975	chr22	40058556	40058857	0	0	0	0	CACNA1I	chr22	40058706	40058707	cg01257975	CACNA1I	Island	I
cg20741169	chr7	27205009	27205310	0	0	0	0	HOXA9	chr7	27205159	27205160	cg20741169	HOXA9	Island	II
cg18557131	chr13	100624057	100624358	0	0	0	0	ZIC5	chr13	100624207	100624208	cg18557131	ZIC5	Island	I
cg05490712	chr11	31838524	31838825	0	0	0	0	PAX6	chr11	31838674	31838675	cg05490712	PAX6	Island	I
cg11716598	chr10	135139566	135139867	0	0	0	0	CALY	chr10	135139716	135139717	cg11716598	CALY	Island	II
cg14950829	chr13	53419467	53419768	0	0	0	0	PCDH8	chr13	53419617	53419618	cg14950829	PCDH8	N_Shore	II
cg24346905	chr1	108023099	108023400	0	0	0	0	NTNG1	chr1	108023249	108023250	cg24346905	NTNG1	Island	I
cg21751684	chr15	89920737	89921038	0	0	0	0	LOC254559	chr15	89920887	89920888	cg21751684	LOC254559	Island	I
cg03051449	chr6	26501662	26501963	0	0	0	0	BTN1A1	chr6	26501812	26501813	cg03051449	BTN1A1	Island	II
cg18294646	chr5	33937726	33938027	0	0	0	0	RXFP3	chr5	33937876	33937877	cg18294646	RXFP3	Island	II
cg11800620	chr1	217311843	217312144	0	0	0	0	ESRRG	chr1	217311993	217311994	cg11800620	ESRRG	S_Shore	II
cg14217069	chr15	53081376	53081677	0	0	0	0	ONECUT1	chr15	53081526	53081527	cg14217069	ONECUT1	Island	II
cg03985727	chr7	15727375	15727676	0	0	0	0	MEOX2	chr7	15727525	15727526	cg03985727	MEOX2	CpG_Ocean	II
cg20403557	chr5	115298938	115299239	0	0	0	0	LVRN	chr5	115299088	115299089	cg20403557	LVRN	Island	I
cg02624701	chr19	49937026	49937327	0	0	0	0	SLC17A7	chr19	49937176	49937177	cg02624701	SLC17A7	Island	I
cg01970554	chrX	50212173	50212474	0	0	0	0	DGKK	chrX	50212323	50212324	cg01970554	DGKK	N_Shore	II
cg18729357	chr19	53496743	53497044	0	0	0	0	ZNF702P	chr19	53496893	53496894	cg18729357	ZNF702P	Island	I
cg17352540	chr13	28365573	28365874	0	0	0	0	GSX1	chr13	28365723	28365724	cg17352540	GSX1	Island	II
cg03733760	chr11	69517691	69517992	0	0	0	0	FGF19	chr11	69517841	69517842	cg03733760	FGF19	Island	II
cg02286091	chr5	78407528	78407829	0	0	0	0	BHMT	chr5	78407678	78407679	cg02286091	BHMT	CpG_Ocean	I
cg00809111	chrX	130191984	130192285	0	0	0	0	FLJ30058	chrX	130192134	130192135	cg00809111	FLJ30058	Island	II
cg07877559	chr5	11903149	11903450	0	0	0	0	CTNND2	chr5	11903299	11903300	cg07877559	CTNND2	N_Shore	II
cg16640855	chr2	182543083	182543384	0	0	0	0	NEUROD1	chr2	182543233	182543234	cg16640855	NEUROD1	CpG_Ocean	I
cg02647941	chr3	147126993	147127294	0	0	0	0	ZIC1	chr3	147127143	147127144	cg02647941	ZIC1	Island	I
cg25449440	chr3	147116270	147116571	0	0	0	0	ZIC4	chr3	147116420	147116421	cg25449440	ZIC4	Island	II
cg10638780	chr19	9609392	9609693	0	0	0	0	ZNF560	chr19	9609542	9609543	cg10638780	ZNF560	S_Shore	I
cg07336617	chr5	76934930	76935231	0	0	0	0	OTP	chr5	76935080	76935081	cg07336617	OTP	Island	II
cg23244790	chr5	140810952	140811253	0	0	0	0	PCDHGA4	chr5	140811102	140811103	cg23244790	PCDHGA4	Island	I
cg19043574	chr2	99439383	99439684	0	0	0	0	C2orf55	chr2	99439533	99439534	cg19043574	C2orf55	Island	II
cg25216696	chr8	11565201	11565502	0	0	0	0	GATA4	chr8	11565351	11565352	cg25216696	GATA4	Island	II
cg08934785	chr7	27196609	27196910	0	0	0	0	HOXA7	chr7	27196759	27196760	cg08934785	HOXA7	N_Shore	I
cg26668276	chr7	96633161	96633462	0	0	0	0	DLX6AS	chr7	96633311	96633312	cg26668276	DLX6AS	N_Shore	II
cg00505045	chr4	147561519	147561820	0	0	0	0	POU4F2	chr4	147561669	147561670	cg00505045	POU4F2	Island	II
cg16746576	chr8	99961968	99962269	0	0	0	0	OSR2	chr8	99962118	99962119	cg16746576	OSR2	S_Shore	II
cg14711690	chr1	226924932	226925233	0	0	0	0	ITPKB	chr1	226925082	226925083	cg14711690	ITPKB	Island	I
cg19870512	chr12	4918931	4919232	0	0	0	0	KCNA6	chr12	4919081	4919082	cg19870512	KCNA6	Island	I
cg06495131	chr6	6003596	6003897	0	0	0	0	NRN1	chr6	6003746	6003747	cg06495131	NRN1	Island	II
cg07113802	chr7	100823594	100823895	0	0	0	0	C7orf52	chr7	100823744	100823745	cg07113802	C7orf52	S_Shore	II
cg08077337	chr2	202899913	202900214	0	0	0	0	FZD7	chr2	202900063	202900064	cg08077337	FZD7	Island	I
cg26132298	chr14	60952783	60953084	0	0	0	0	C14orf39	chr14	60952933	60952934	cg26132298	C14orf39	Island	II
cg07929264	chr2	89064672	89064973	0	0	0	0	FLJ40330	chr2	89064822	89064823	cg07929264	FLJ40330	Island	II
cg00525383	chrX	136647643	136647944	0	0	0	0	ZIC3	chrX	136647793	136647794	cg00525383	ZIC3	Island	II
cg01951086	chr4	111551492	111551793	0	0	0	0	PITX2	chr4	111551642	111551643	cg01951086	PITX2	N_Shore	II
cg16902385	chr18	55019519	55019820	0	0	0	0	ST8SIA3	chr18	55019669	55019670	cg16902385	ST8SIA3	N_Shore	II
cg05858889	chr7	39649074	39649375	0	0	0	0	LOC646999	chr7	39649224	39649225	cg05858889	LOC646999	N_Shore	II
cg04838988	chr8	70984287	70984588	0	0	0	0	PRDM14	chr8	70984437	70984438	cg04838988	PRDM14	Island	II
cg19909239	chr4	111555353	111555654	0	0	0	0	PITX2	chr4	111555503	111555504	cg19909239	PITX2	Island	II
cg11700800	chr5	92906483	92906784	0	0	0	0	FLJ42709	chr5	92906633	92906634	cg11700800	FLJ42709	Island	II
cg12917718	chr13	70681869	70682170	0	0	0	0	KLHL1	chr13	70682019	70682020	cg12917718	KLHL1	Island	I
cg09442828	chr8	37823829	37824130	0	0	0	0	ADRB3	chr8	37823979	37823980	cg09442828	ADRB3	Island	II
cg16589299	chr10	131758636	131758937	0	0	0	0	EBF3	chr10	131758786	131758787	cg16589299	EBF3	Island	I
cg27137258	chr16	2892632	2892933	0	0	0	0	TMPRSS8	chr16	2892782	2892783	cg27137258	TMPRSS8	Island	I
cg01524853	chr12	54447657	54447958	0	0	0	0	HOXC4	chr12	54447807	54447808	cg01524853	HOXC4	Island	II
cg23750445	chr12	54347788	54348089	0	0	0	0	HOXC12	chr12	54347938	54347939	cg23750445	HOXC12	N_Shore	II
cg03388789	chr3	147115985	147116286	0	0	0	0	ZIC4	chr3	147116135	147116136	cg03388789	ZIC4	Island	II
cg08696931	chr12	123753921	123754222	0	0	0	0	CDK2AP1	chr12	123754071	123754072	cg08696931	CDK2AP1	Island	I
cg00231504	chr6	100906298	100906599	0	0	0	0	SIM1	chr6	100906448	100906449	cg00231504	SIM1	Island	II
cg18813020	chr5	122434322	122434623	0	0	0	0	PRDM6	chr5	122434472	122434473	cg18813020	PRDM6	Island	II
cg26767632	chr19	46526358	46526659	0	0	0	0	PGLYRP1	chr19	46526508	46526509	cg26767632	PGLYRP1	S_Shore	I
cg22813950	chr12	130645416	130645717	0	0	0	0	FZD10	chr12	130645566	130645567	cg22813950	FZD10	Island	I
cg25234732	chr7	56183735	56184036	0	0	0	0	LOC389493	chr7	56183885	56183886	cg25234732	LOC389493	Island	I
cg10640845	chr19	1775061	1775362	0	0	0	0	ONECUT3	chr19	1775211	1775212	cg10640845	ONECUT3	Island	I
cg27638196	chr2	219826720	219827021	0	0	0	0	CDK5R2	chr2	219826870	219826871	cg27638196	CDK5R2	N_Shore	II
cg04574034	chr17	46799595	46799896	0	0	0	0	PRAC	chr17	46799745	46799746	cg04574034	PRAC	N_Shore	II
cg21760402	chr6	50690440	50690741	0	0	0	0	TFAP2D	chr6	50690590	50690591	cg21760402	TFAP2D	N_Shore	II
cg16790847	chr3	147123279	147123580	0	0	0	0	ZIC4	chr3	147123429	147123430	cg16790847	ZIC4	N_Shelf	II
cg11727383	chr10	102988239	102988540	0	0	0	0	LBX1	chr10	102988389	102988390	cg11727383	LBX1	Island	I
cg04965050	chr22	43739640	43739941	0	0	0	0	SCUBE1	chr22	43739790	43739791	cg04965050	SCUBE1	Island	I
cg22149137	chr17	46804264	46804565	0	0	0	0	HOXB13	chr17	46804414	46804415	cg22149137	HOXB13	Island	II
cg23242052	chr2	176947636	176947937	0	0	0	0	EVX2	chr2	176947786	176947787	cg23242052	EVX2	Island	II
cg05455720	chr8	65291553	65291854	0	0	0	0	MIR124-2	chr8	65291703	65291704	cg05455720	MIR124-2	S_Shore	II
cg24154326	chr20	30556461	30556762	0	0	0	0	XKR7	chr20	30556611	30556612	cg24154326	XKR7	S_Shore	II
cg11751806	chr12	43945530	43945831	0	0	0	0	ADAMTS20	chr12	43945680	43945681	cg11751806	ADAMTS20	Island	II
cg07391831	chr17	6797440	6797741	0	0	0	0	ALOX12P2	chr17	6797590	6797591	cg07391831	ALOX12P2	Island	II
cg11215976	chr1	236849792	236850093	0	0	0	0	ACTN2	chr1	236849942	236849943	cg11215976	ACTN2	Island	I
cg07281879	chr11	32459476	32459777	0	0	0	0	WIT1	chr11	32459626	32459627	cg07281879	WIT1	Island	I
cg00866399	chr2	73147902	73148203	0	0	0	0	EMX1	chr2	73148052	73148053	cg00866399	EMX1	Island	II
cg07163547	chr1	165413173	165413474	0	0	0	0	RXRG	chr1	165413323	165413324	cg07163547	RXRG	CpG_Ocean	II
cg08812189	chr3	147110217	147110518	0	0	0	0	ZIC4	chr3	147110367	147110368	cg08812189	ZIC4	Island	II
cg16868298	chr7	120968883	120969184	0	0	0	0	WNT16	chr7	120969033	120969034	cg16868298	WNT16	N_Shore	II
cg05767411	chr4	165898675	165898976	0	0	0	0	TRIM61	chr4	165898825	165898826	cg05767411	TRIM61	CpG_Ocean	I
cg15244049	chr6	10883226	10883527	0	0	0	0	GCM2	chr6	10883376	10883377	cg15244049	GCM2	S_Shore	II
cg01778589	chr7	96629510	96629811	0	0	0	0	DLX6AS	chr7	96629660	96629661	cg01778589	DLX6AS	N_Shore	II
cg17241776	chr13	51417319	51417620	0	0	0	0	DLEU7	chr13	51417469	51417470	cg17241776	DLEU7	Island	I
cg02799448	chr6	137816858	137817159	0	0	0	0	OLIG3	chr6	137817008	137817009	cg02799448	OLIG3	Island	II
cg25861699	chr6	10881900	10882201	0	0	0	0	GCM2	chr6	10882050	10882051	cg25861699	GCM2	Island	II
cg02281167	chr6	30139963	30140264	0	0	0	0	TRIM15	chr6	30140113	30140114	cg02281167	TRIM15	Island	II
cg16415058	chr10	108923631	108923932	0	0	0	0	SORCS1	chr10	108923781	108923782	cg16415058	SORCS1	Island	II
cg02222728	chr8	55371679	55371980	0	0	0	0	SOX17	chr8	55371829	55371830	cg02222728	SOX17	Island	II
cg08463758	chr20	39995499	39995800	0	0	0	0	EMILIN3	chr20	39995649	39995650	cg08463758	EMILIN3	Island	II
cg24981058	chr11	89224586	89224887	0	0	0	0	NOX4	chr11	89224736	89224737	cg24981058	NOX4	S_Shore	I
cg09380135	chr19	40789716	40790017	0	0	0	0	MIR641	chr19	40789866	40789867	cg09380135	MIR641	N_Shore	II
cg08379637	chr21	31311237	31311538	0	0	0	0	GRIK1	chr21	31311387	31311388	cg08379637	GRIK1	Island	II
cg23720064	chr6	100895529	100895830	0	0	0	0	SIM1	chr6	100895679	100895680	cg23720064	SIM1	N_Shore	II
cg21931419	chr14	74893019	74893320	0	0	0	0	TMEM90A	chr14	74893169	74893170	cg21931419	TMEM90A	Island	I
cg07676859	chr20	23015782	23016083	0	0	0	0	SSTR4	chr20	23015932	23015933	cg07676859	SSTR4	Island	I
cg26400885	chr3	147125969	147126270	0	0	0	0	ZIC1	chr3	147126119	147126120	cg26400885	ZIC1	N_Shore	II
cg04611203	chr20	2781288	2781589	0	0	0	0	CPXM1	chr20	2781438	2781439	cg04611203	CPXM1	Island	II
cg11089595	chr8	85094287	85094588	0	0	0	0	RALYL	chr8	85094437	85094438	cg11089595	RALYL	N_Shelf	II
cg23558002	chr13	28553351	28553652	0	0	0	0	PRHOXNB	chr13	28553501	28553502	cg23558002	PRHOXNB	N_Shore	II
cg08125821	chr8	114445629	114445930	0	0	0	0	CSMD3	chr8	114445779	114445780	cg08125821	CSMD3	S_Shore	II
cg21097036	chr6	127840490	127840791	0	0	0	0	C6orf174	chr6	127840640	127840641	cg21097036	C6orf174	S_Shelf	II
cg24914355	chr2	176959079	176959380	0	0	0	0	HOXD13	chr2	176959229	176959230	cg24914355	HOXD13	S_Shore	I
cg09015973	chr2	131673621	131673922	0	0	0	0	ARHGEF4	chr2	131673771	131673772	cg09015973	ARHGEF4	Island	I
cg01580681	chr4	174449866	174450167	0	0	0	0	HAND2	chr4	174450016	174450017	cg01580681	HAND2	N_Shore	II
cg14129775	chr4	107957791	107958092	0	0	0	0	DKK2	chr4	107957941	107957942	cg14129775	DKK2	S_Shore	II
cg09789426	chrX	102000548	102000849	0	0	0	0	BHLHB9	chrX	102000698	102000699	cg09789426	BHLHB9	Island	I
cg00473051	chrX	39949082	39949383	0	0	0	0	BCOR	chrX	39949232	39949233	cg00473051	BCOR	N_Shore	II
cg12251336	chr16	216569	216870	0	0	0	0	HBM	chr16	216719	216720	cg12251336	HBM	Island	II
cg02800810	chr21	28339989	28340290	0	0	0	0	ADAMTS5	chr21	28340139	28340140	cg02800810	ADAMTS5	Island	I
cg20552747	chr17	50237426	50237727	0	0	0	0	CA10	chr17	50237576	50237577	cg20552747	CA10	S_Shore	II
cg17918002	chr10	28035569	28035870	0	0	0	0	MKX	chr10	28035719	28035720	cg17918002	MKX	S_Shore	II
cg22976218	chr2	182544171	182544472	0	0	0	0	NEUROD1	chr2	182544321	182544322	cg22976218	NEUROD1	N_Shelf	I
cg12806763	chr17	46655686	46655987	0	0	0	0	HOXB4	chr17	46655836	46655837	cg12806763	HOXB4	S_Shore	II
cg23262897	chr5	140718505	140718806	0	0	0	0	PCDHGA2	chr5	140718655	140718656	cg23262897	PCDHGA2	N_Shore	I
cg09988118	chr6	85472157	85472458	0	0	0	0	TBX18	chr6	85472307	85472308	cg09988118	TBX18	N_Shore	II
cg26035118	chr8	97170976	97171277	0	0	0	0	GDF6	chr8	97171126	97171127	cg26035118	GDF6	N_Shore	II
cg18784435	chr4	5893639	5893940	0	0	0	0	CRMP1	chr4	5893789	5893790	cg18784435	CRMP1	N_Shore	II
cg18442632	chr5	177423229	177423530	0	0	0	0	PROP1	chr5	177423379	177423380	cg18442632	PROP1	CpG_Ocean	I
cg01072952	chr5	83679214	83679515	0	0	0	0	EDIL3	chr5	83679364	83679365	cg01072952	EDIL3	N_Shore	II
cg15542784	chr4	41750572	41750873	0	0	0	0	PHOX2B	chr4	41750722	41750723	cg15542784	PHOX2B	N_Shore	II
cg04609576	chr5	126626212	126626513	0	0	0	0	MEGF10	chr5	126626362	126626363	cg04609576	MEGF10	Island	II
