TargetID	X611.121_mas.lungtumortissue.Signal.CY3	X611.121_mas.lungtumortissue.Signal.CY5	X611.121_mas.lungtumortissue.Detection.Pval	X612..123.lungtumortissue.Signal.CY3	X612..123.lungtumortissue.Signal.CY5	X612..123.lungtumortissue.Detection.Pval	X613.132_mas.lungtumortissue.Signal.CY3	X613.132_mas.lungtumortissue.Signal.CY5	X613.132_mas.lungtumortissue.Detection.Pval	X614.185_mas.lungtumortissue.Signal.CY3	X614.185_mas.lungtumortissue.Signal.CY5	X614.185_mas.lungtumortissue.Detection.Pval	X615.187_mas.lungtumortissue.Signal.CY3	X615.187_mas.lungtumortissue.Signal.CY5	X615.187_mas.lungtumortissue.Detection.Pval	X616..232.lungtumortissue.Signal.CY3	X616..232.lungtumortissue.Signal.CY5	X616..232.lungtumortissue.Detection.Pval	X617..234.lungtumortissue.Signal.CY3	X617..234.lungtumortissue.Signal.CY5	X617..234.lungtumortissue.Detection.Pval	X618..243.lungtumortissue.Signal.CY3	X618..243.lungtumortissue.Signal.CY5	X618..243.lungtumortissue.Detection.Pval	X619.390_mas.lungtumortissue.Signal.CY3	X619.390_mas.lungtumortissue.Signal.CY5	X619.390_mas.lungtumortissue.Detection.Pval	X620..440.lungtumortissue.Signal.CY3	X620..440.lungtumortissue.Signal.CY5	X620..440.lungtumortissue.Detection.Pval	X1146.Lung.398SCC.lungtumortissue.Signal.CY3	X1146.Lung.398SCC.lungtumortissue.Signal.CY5	X1146.Lung.398SCC.lungtumortissue.Detection.Pval	X1608.4644T.lungtumortissue.Signal.CY3	X1608.4644T.lungtumortissue.Signal.CY5	X1608.4644T.lungtumortissue.Detection.Pval	X1609.4645T.lungtumortissue.Signal.CY3	X1609.4645T.lungtumortissue.Signal.CY5	X1609.4645T.lungtumortissue.Detection.Pval	X1610.4648T.lungtumortissue.Signal.CY3	X1610.4648T.lungtumortissue.Signal.CY5	X1610.4648T.lungtumortissue.Detection.Pval	X1611.4652T.lungtumortissue.Signal.CY3	X1611.4652T.lungtumortissue.Signal.CY5	X1611.4652T.lungtumortissue.Detection.Pval	X1612.4653T.lungtumortissue.Signal.CY3	X1612.4653T.lungtumortissue.Signal.CY5	X1612.4653T.lungtumortissue.Detection.Pval	X1613.4654T.lungtumortissue.Signal.CY3	X1613.4654T.lungtumortissue.Signal.CY5	X1613.4654T.lungtumortissue.Detection.Pval	X1614.6008T.lungtumortissue.Signal.CY3	X1614.6008T.lungtumortissue.Signal.CY5	X1614.6008T.lungtumortissue.Detection.Pval	X1615.6220T.lungtumortissue.Signal.CY3	X1615.6220T.lungtumortissue.Signal.CY5	X1615.6220T.lungtumortissue.Detection.Pval	X1616.6338T.lungtumortissue.Signal.CY3	X1616.6338T.lungtumortissue.Signal.CY5	X1616.6338T.lungtumortissue.Detection.Pval	X1617.6499T.lungtumortissue.Signal.CY3	X1617.6499T.lungtumortissue.Signal.CY5	X1617.6499T.lungtumortissue.Detection.Pval	X1618.6501T.lungtumortissue.Signal.CY3	X1618.6501T.lungtumortissue.Signal.CY5	X1618.6501T.lungtumortissue.Detection.Pval	X1619.6512T.lungtumortissue.Signal.CY3	X1619.6512T.lungtumortissue.Signal.CY5	X1619.6512T.lungtumortissue.Detection.Pval	X622.H1395wt.lungcellline.Signal.CY3	X622.H1395wt.lungcellline.Signal.CY5	X622.H1395wt.lungcellline.Detection.Pval	X623.H441wt.lungcellline.Signal.CY3	X623.H441wt.lungcellline.Signal.CY5	X623.H441wt.lungcellline.Detection.Pval	X624.H1155wt.lungcellline.Signal.CY3	X624.H1155wt.lungcellline.Signal.CY5	X624.H1155wt.lungcellline.Detection.Pval	X625.CALU3wt.lungcellline.Signal.CY3	X625.CALU3wt.lungcellline.Signal.CY5	X625.CALU3wt.lungcellline.Detection.Pval	X626.H23KO.lungcellline.Signal.CY3	X626.H23KO.lungcellline.Signal.CY5	X626.H23KO.lungcellline.Detection.Pval	X627.A427KO.lungcellline.Signal.CY3	X627.A427KO.lungcellline.Signal.CY5	X627.A427KO.lungcellline.Detection.Pval	X628.H522KO.lungcellline.Signal.CY3	X628.H522KO.lungcellline.Signal.CY5	X628.H522KO.lungcellline.Detection.Pval	X629.A549KO.lungcellline.Signal.CY3	X629.A549KO.lungcellline.Signal.CY5	X629.A549KO.lungcellline.Detection.Pval	X631.H2126KO.lungcellline.Signal.CY3	X631.H2126KO.lungcellline.Signal.CY5	X631.H2126KO.lungcellline.Detection.Pval	X990.H1299.lungcellline.Signal.CY3	X990.H1299.lungcellline.Signal.CY5	X990.H1299.lungcellline.Detection.Pval	X1657.normal_lung.lungnormaltissue.Signal.CY3	X1657.normal_lung.lungnormaltissue.Signal.CY5	X1657.normal_lung.lungnormaltissue.Detection.Pval	X1686.Nlung.571.lungnormaltissue.Signal.CY3	X1686.Nlung.571.lungnormaltissue.Signal.CY5	X1686.Nlung.571.lungnormaltissue.Detection.Pval	X1688.Nlung.593.lungnormaltissue.Signal.CY3	X1688.Nlung.593.lungnormaltissue.Signal.CY5	X1688.Nlung.593.lungnormaltissue.Detection.Pval
TES_E172_F	4798	201	0	4852	203	0	5412	407	0	5154	197	0	5228	372	0	5229	252	0	4778	231	0	3470	180	0	4753	195	0	4451	173	0	10732	328	0	14454	274	0	13779	286	0	13341	297	0	16851	318	0	14028	287	0	14161	325	0	13904	292	0	14384	259	0	14439	357	0	15581	312	0	13355	404	0	17164	318	0	5247	500	0	6993	607	0	5783	426	0	5262	462	0	5338	207	0	5063	259	0	3491	169	0	2756	139	0	2516	233	0	5713	135	0	14233	378	0	5306	106	0	4698	184	0
TES_P182_F	7022	1169	0	9175	1380	0	9476	891	0	11476	742	0	8926	607	0	10841	677	0	9180	435	0	4039	1513	0	6849	1158	0	6227	1121	0	19961	1764	0	27413	3057	0	27677	2048	0	28212	1555	0	33378	2543	0	26665	3044	0	27284	2503	0	23176	1451	0	26075	1667	0	26813	2174	0	27687	2347	0	24756	2096	0	9227	19347	0	7645	1207	0	12941	1337	0	9158	609	0	8610	757	0	7031	1021	0	9108	719	0	2484	4671	0	4567	583	0	5216	618	0	7718	818	0	24215	3468	0	7842	664	0	5777	392	0
TESK2_P252_R	10287	474	0	13485	414	0	12338	317	0	11162	418	0	11841	256	0	10922	382	0	9775	230	0	7737	317	0	8646	320	0	7744	214	0	22085	496	0	31602	511	0	28742	636	0	34046	524	0	37594	1404	0	19327	558	0	29028	742	0	30607	710	0	29629	645	0	32360	691	0	31737	622	0	33073	704	0	31025	608	0	9689	332	0	15894	300	0	9452	295	0	11940	348	0	9888	292	0	13806	450	0	9504	259	0	7198	226	0	6544	256	0	9929	240	0	30328	470	0	14104	213	0	10337	191	0
TFAP2C_E260_F	9039	565	0	6825	706	0	10241	497	0	10400	355	0	9536	579	0	8686	239	0	5936	730	0	5931	373	0	4913	239	0	4662	447	0	24876	490	0	26946	1978	0	28995	1364	0	36350	925	0	33269	1816	0	18648	1219	0	7378	17954	0	27003	2619	0	25516	2112	0	27077	1741	0	27632	2330	0	24920	2987	0	38720	815	0	25726	342	0	13177	200	0	8051	209	0	9817	242	0	11801	305	0	14306	458	0	9626	334	0	8539	309	0	5265	316	0	3623	5544	0	30142	1084	0	10051	303	0	6358	366	0
TFAP2C_P765_F	6054	540	0	5238	815	0	7132	538	0	6614	535	0	9005	453	0	6345	282	0	5303	298	0	4947	453	0	4187	409	0	4444	817	0	10636	1283	0	13747	1426	0	5518	15179	0	18626	826	0	16700	1909	0	10787	1154	0	5047	11968	0	7927	9789	0	15882	1706	0	16451	1786	0	16994	2037	0	16239	1245	0	21647	1211	0	24671	1117	0	9788	436	0	2124	9350	0	8530	419	0	8915	416	0	8025	4007	0	6680	528	0	6646	377	0	4213	304	0	4162	4997	0	14553	751	0	3816	168	0	4669	243	0
TFDP1_P543_R	1113	5101	0	1187	5260	0	818	3192	0	748	4573	0	1015	2034	0	1281	3249	0	1063	2790	0	952	3532	0	754	3849	0	1201	2281	0	1127	6561	0	1440	8408	0	2018	5428	0	2085	11873	0	2045	7639	1e-05	1760	7562	0	1464	6758	0	1378	8029	0	1536	7672	0	1570	8929	0	1417	6871	0	1578	7317	0	1574	10156	0	1659	2651	0	958	3165	0	1615	4514	0	1347	2209	0	1321	2366	0	1285	3918	0	941	2123	0	1092	1831	0	609	2980	0	310	1376	0	1355	7101	0	611	853	0.03754	622	724	0.01307
TFE3_P421_F	6683	344	0	8471	369	0	7699	308	0	7982	2104	0	6074	5401	0	7556	221	0	7170	226	0	5097	316	0	5614	277	0	4547	297	0	6799	4660	0	15288	370	0	14333	326	0	16610	328	0	19085	424	0	10036	287	0	6243	18218	0	11831	323	0	14102	377	0	16093	372	0	16226	384	0	14373	348	0	20094	415	0	6375	202	0	7807	197	0	8392	246	0	8370	252	0	5899	217	0	10450	262	0	6818	226	0	7657	214	0	3480	160	0	3284	138	0	15425	281	0	4487	137	0	4374	146	0
TFF1_P180_R	3590	7677	0	3013	7677	0	831	10313	0	1478	7496	0	5786	2484	0	2168	5477	0	2255	3919	0	1696	7106	0	1669	7442	0	3819	2252	0	2071	29714	0	4964	26891	0	3476	27241	0	3093	34262	0	2741	35568	0	6686	17690	0	13143	15978	0	3815	28013	0	4683	24312	0	5565	23909	0	6399	22462	0	6642	25696	0	27387	9104	0	8066	536	0	7323	3076	0	9239	329	0	5379	1893	0	1161	7217	0	2902	10155	0	1480	10492	0	6675	722	0	4480	835	0	2135	5120	0	4364	23995	0	3321	6147	0	2386	4456	0
TFF2_P178_F	2798	7397	0	2119	11504	0	1018	12141	0	918	10935	0	2581	7449	0	2511	7172	0	1253	7646	0	1710	8605	0	944	9217	0	2954	4359	0	10152	15356	0	5862	27770	0	4763	28025	0	12238	24143	0	3722	34967	0	5860	23456	0	17112	14688	0	4758	24410	0	5251	26641	0	4669	27317	0	6009	23265	0	5778	27111	0	7647	25513	0	984	9455	0	4229	6451	0	1028	11298	0	7428	1591	0	1532	7295	0	4559	8228	0	1814	10365	0	2261	7477	0	2167	4801	0	3067	7382	0	6962	25142	0	4006	8433	0	2399	7783	0
TFF2_P557_R	1657	12568	0	715	18125	0	568	20709	0	318	12201	0	718	14630	0	872	10763	0	754	8475	0	601	14910	0	434	15363	0	473	10277	0	2117	36406	0	1215	43240	0	1708	39819	0	1599	40997	0	1396	44085	0	1126	43703	0	8240	29285	0	1283	37344	0	1350	40456	0	1662	39945	0	1692	40526	0	1778	40657	0	1697	44951	0	923	12961	0	2380	12673	0	616	20114	0	550	13050	0	576	10681	0	835	22050	0	1157	18712	0	768	12786	0	384	10353	0	3482	10461	0	1430	39486	0	1073	12348	0	1291	10265	0
TFPI2_E141_F	7788	351	0	7047	250	0	7269	372	0	7913	351	0	4763	185	0	6217	438	0	6114	478	0	5582	256	0	6169	493	0	8352	273	0	20131	1626	0	18915	1149	0	21688	1504	0	23378	577	0	29775	796	0	23997	1073	0	12018	6584	0	19442	903	0	17569	1588	0	19942	992	0	17232	2543	0	20026	1205	0	31496	1039	0	8282	279	0	11018	195	0	8354	330	0	2349	2554	0	6183	192	0	6838	238	0	5198	384	0	5006	168	0	6025	216	0	8330	248	0	22534	943	0	6534	321	0	5306	154	0
TFPI2_P152_R	5905	518	0	5341	767	0	7251	532	0	6378	3032	0	4550	259	0	5954	731	0	7053	216	0	4792	519	0	4491	698	0	6760	244	0	13244	2279	0	17329	1569	0	18283	1631	0	19335	1131	0	23899	1563	0	21109	1531	0	8052	10606	0	14280	1101	0	13493	1475	0	16684	1205	0	12453	3977	0	15243	1506	0	24495	2721	0	7048	411	0	9020	270	0	6676	1431	0	3941	570	0	5656	374	0	6071	421	0	4183	496	0	3664	176	0	4295	244	0	6559	321	0	17850	1167	0	6109	321	0	4275	195	0
TFPI2_P9_F	6898	395	0	5964	850	0	7966	633	0	6718	463	0	5827	406	0	6208	797	0	6742	615	0	6053	373	0	5237	408	0	7186	319	0	19434	588	0	20130	654	0	21779	776	0	20945	785	0	25963	1030	0	23908	978	0	6819	16539	0	19367	580	0	17004	1631	0	20062	777	0	14816	6164	0	18602	1168	0	31462	844	0	8502	349	0	9076	334	0	8448	410	0	4935	1684	0	6269	318	0	7935	388	0	5989	326	0	4766	270	0	5619	313	0	10021	263	0	21082	613	0	8767	273	0	8543	196	0
TFRC_P414_R	5915	571	0	6379	234	0	5455	276	0	5612	291	0	4383	155	0	4740	300	0	4474	167	0	5100	245	0	5533	272	0	4222	194	0	13576	268	0	14727	1019	0	18531	1015	0	17799	441	0	18225	518	0	10996	621	0	13364	401	0	15683	506	0	12442	701	0	13146	648	0	13095	583	0	13206	456	0	15615	765	0	3333	1451	0	4589	2071	0	6523	353	0	5442	406	0	3731	576	0	5050	627	0	4454	432	0	3179	246	0	1822	173	0	1679	483	0	13331	480	0	2151	95	0.00022	1196	86	0.02118
TGFA_P558_F	8819	463	0	8941	443	0	9689	396	0	10283	517	0	10581	351	0	11392	362	0	8321	319	0	8656	495	0	7035	424	0	6386	295	0	27629	762	0	40371	1043	0	38762	1031	0	40999	782	0	42079	1154	0	37740	917	0	39045	1285	0	39981	963	0	34574	941	0	37614	949	0	39203	952	0	37062	1146	0	44805	928	0	11028	359	0	13221	444	0	13349	463	0	12662	523	0	11467	354	0	16721	544	0	10668	536	0	10406	373	0	6419	347	0	11643	329	0	40403	726	0	15867	303	0	11508	202	0
TGFA_P642_R	9566	433	0	7901	516	0	10541	362	0	6932	341	0	9402	322	0	10787	285	0	7912	491	0	8212	347	0	6857	316	0	5820	234	0	22219	530	0	29233	1243	0	33539	1225	0	35613	968	0	32108	1574	0	20726	711	0	32050	904	0	27822	979	0	26960	2374	0	29600	1404	0	29172	1455	0	28870	1248	0	39409	1247	0	11947	400	0	10876	327	0	10570	437	0	9408	242	0	9359	260	0	13441	376	0	9707	302	0	8743	262	0	5300	281	0	9728	247	0	30099	590	0	13458	253	0	10808	416	0
TGFB1_P833_R	401	21185	0	532	17245	0	426	17565	0	482	18573	0	561	11400	0	916	10652	0	695	8978	0	334	13272	0	345	14402	0	386	7160	0	1063	30727	0	782	36796	0	1240	34840	0	6112	24972	0	918	38815	0	730	36943	0	1015	30013	0	787	32546	0	772	33634	0	996	35856	0	1127	31863	0	752	31569	0	790	29724	0	4545	6611	0	509	11815	0	447	12247	0	426	17520	0	352	9539	0	489	17968	0	371	14018	0	297	20065	0	425	10006	0	314	11027	0	936	31592	0	753	8042	0	601	4790	0
TGFB2_E226_R	4172	213	0	3152	703	0	5461	197	0	2608	158	0	2352	219	0	1676	129	0.00494	1140	3063	0	1978	458	0	3504	285	0	4157	195	0	6727	251	0	8188	1022	0	2069	21837	0	8984	462	0	11528	727	0	8070	737	0	8367	461	0	2747	14422	0	7287	810	0	7197	1140	0	7656	770	0	6979	1587	0	10401	955	0	3865	197	0	690	5783	0	378	11336	0	2317	153	0	1997	135	0	1565	2123	0	1711	223	0	1378	106	0	1518	171	0	935	1836	0	8278	403	0	1779	194	0.00182	1382	133	0.00313
TGFB2_P632_F	8158	707	0	6997	583	0	9366	643	0	7562	734	0	10151	454	0	12390	471	0	7972	690	0	6604	644	0	7137	742	0	7490	443	0	21576	1425	0	27372	1797	0	32351	1788	0	29564	1256	0	32439	2108	0	29880	1740	0	28769	1554	0	25258	1415	0	25636	1724	0	27955	1632	0	26801	1509	0	27433	1537	0	33399	1669	0	10111	557	0	4188	10023	0	11195	1116	0	10336	489	0	7236	412	0	6764	4164	0	6943	564	0	6195	388	0	3551	326	0	9422	496	0	27677	1520	0	13029	376	0	10440	341	0
TGFB3_E58_R	1090	22573	0	2033	20566	0	7362	8467	0	5293	4948	0	8171	6366	0	1572	11847	0	1767	9725	0	1636	11905	0	1759	14581	0	2625	7708	0	6905	25111	0	8866	27345	0	2628	33121	0	18243	13896	0	10807	27201	0	6462	17140	0	11842	19957	0	2920	32934	0	4928	32011	0	4823	30158	0	7368	29444	0	2608	34602	0	4117	33979	0	659	20650	0	941	12507	0	680	16823	0	559	17822	0	480	15975	0	520	18602	0	1392	13315	0	449	14635	0	777	10308	0	397	16184	0	9197	22293	0	7693	5743	0	3232	5849	0
TGFBI_P173_F	2300	1378	0	2795	2201	0	4991	1504	0	5604	429	0	6264	1422	0	4933	212	0	2927	3727	0	2604	2388	0	2740	2109	0	3327	204	0	13215	2002	0	13162	7262	0	12224	5834	0	11767	4509	0	13035	6968	0	12289	5653	0	19064	3250	0	15078	6550	0	15353	5607	0	14183	10896	0	12644	8696	0	11772	9112	0	8102	24393	0	7004	522	0	9320	384	0	420	17992	0	8964	1243	0	396	10839	0	501	22477	0	1013	13333	0	6314	774	0	2234	274	0	1106	13986	0	16982	3643	0	5676	829	0	4160	1329	0
TGFBI_P31_R	9653	639	0	8050	1154	0	10382	618	0	10666	555	0	10476	419	0	13890	482	0	5796	4475	0	9101	539	0	8113	909	0	7666	475	0	27540	689	0	36244	2208	0	36057	1586	0	32042	995	0	33221	2598	0	38837	1348	0	38173	1444	0	31882	3188	0	32328	2898	0	35212	1963	0	31615	2502	0	32253	2077	0	43881	1880	0	12903	524	0	16453	432	0	777	15679	0	13571	651	0	624	10722	0	902	16087	0	2870	5839	0	12081	459	0	5200	307	0	1540	7943	0	38887	1105	0	9461	227	0	6659	213	0
TGFBR3_E188_R	10189	348	0	9733	320	0	9672	257	0	9623	421	0	11786	306	0	11967	271	0	10825	275	0	8469	343	0	6939	307	0	6008	217	0	26199	449	0	38112	601	0	36477	658	0	40009	493	0	49807	715	0	31482	555	0	35209	635	0	33847	886	0	33934	474	0	35536	598	0	33539	488	0	36664	551	0	38643	545	0	9868	200	0	6553	3751	0	13844	258	0	11616	221	0	13662	285	0	12327	264	0	10847	280	0	7239	186	0	4047	194	0	10297	200	0	35534	444	0	11124	178	0	8931	154	0
TGFBR3_P429_F	9353	417	0	9801	301	0	9516	293	0	7776	264	0	11173	223	0	9773	278	0	9404	394	0	6892	269	0	5947	220	0	5991	181	0	21949	428	0	28393	481	0	32233	700	0	33483	508	0	42510	1447	0	26679	611	0	28734	683	0	27845	468	0	26632	566	0	27757	749	0	29390	449	0	28319	689	0	28405	464	0	7885	295	0	2036	5145	0	10081	330	0	9769	246	0	10169	238	0	7978	320	0	8769	247	0	5507	158	0	2261	213	0	5223	149	0	29353	405	0	5770	143	0	4034	142	0
THBS1_E207_R	6937	478	0	6991	539	0	7955	322	0	9080	426	0	8699	295	0	8181	243	0	9534	286	0	7182	339	0	5707	537	0	6464	229	0	20714	480	0	32482	1023	0	32212	1547	0	27491	722	0	29477	1856	0	30373	1574	0	31907	1053	0	28941	965	0	25338	1316	0	32560	1284	0	30672	1745	0	27224	2483	0	26625	7013	0	8373	269	0	8476	569	0	5404	3977	0	9730	302	0	7649	304	0	11361	801	0	7543	391	0	6329	226	0	4793	244	0	5575	1577	0	33730	907	0	10333	235	0	7678	223	0
THBS1_P500_F	7776	446	0	7345	563	0	6959	339	0	5417	278	0	5432	250	0	5841	428	0	6170	236	0	6915	334	0	5875	324	0	7226	279	0	17694	409	0	20587	617	0	23142	512	0	18364	315	0	20834	658	0	22790	610	0	19368	543	0	15454	447	0	18301	434	0	18592	609	0	17599	633	0	18309	736	0	29109	883	0	7425	360	0	9870	448	0	7478	283	0	5827	314	0	6454	240	0	9311	318	0	5731	282	0	6621	224	0	4496	165	0	6567	184	0	20835	372	0	9630	170	0	9536	293	0
THBS2_E129_F	6521	335	0	7608	457	0	9104	383	0	7494	290	0	7111	263	0	6210	214	0	5332	165	0	4845	245	0	5855	374	0	6505	192	0	18453	469	0	19353	785	0	13872	3697	0	32389	512	0	23953	539	0	18695	584	0	20868	546	0	15595	2526	0	19815	663	0	19939	1004	0	17830	867	0	19871	592	0	21849	610	0	5572	333	0	4383	1690	0	6274	1744	0	5189	495	0	4076	1161	0	7834	783	0	4813	697	0	3677	904	0	4090	172	0	5965	813	0	21105	593	0	5672	171	0	4303	173	0
THBS2_P605_R	7268	1786	0	7675	2992	0	8870	3736	0	7382	991	0	10820	1339	0	13795	725	0	5707	2907	0	5115	1684	0	4606	1856	0	9429	1190	0	19616	7553	0	27893	8078	0	22372	12114	0	46057	1204	0	8543	33839	0	29220	8145	0	16170	17445	0	27670	5325	0	22237	3744	0	33647	4334	0	27345	5924	0	32000	4087	0	14816	14750	0	7806	539	0	10666	1552	0	720	397	0.06648	6710	2878	0	1886	7261	0	9901	4772	0	1527	6920	0	958	3495	0	5650	493	0	1124	14773	0	31577	6290	0	9044	2329	0	7793	1251	0
THPO_E483_F	1579	15373	0	1159	17535	0	773	16029	0	1227	11436	0	4154	7587	0	4558	7736	0	1305	9943	0	910	11430	0	1553	10948	0	2529	5835	0	1658	32733	0	2778	34517	0	2759	37880	0	1318	39432	0	2415	38977	0	3749	33654	0	7314	28049	0	1644	39612	0	3795	33724	0	5126	32244	0	6232	29719	0	3291	34729	0	2928	29906	0	589	13334	0	1218	16458	0	8279	3542	0	682	21738	0	483	8443	0	590	26319	0	489	18486	0	599	14637	0	518	10693	0	750	14962	0	3016	34625	0	2067	10818	0	3464	7280	0
THPO_P585_R	441	18311	0	538	21699	0	385	21157	0	464	13863	0	618	13198	0	713	9621	0	497	8467	0	399	12919	0	394	14638	0	694	7758	0	728	37038	0	779	34362	0	971	35676	0	726	40371	0	953	39335	0	545	20258	0	955	33703	0	722	37448	0	949	35132	0	1046	27989	0	1417	34094	0	933	32408	0	1217	32469	0	695	13569	0	557	16766	0	1661	6692	0	532	23483	0	526	6692	0	515	26745	0	374	21630	0	383	13986	0	479	7741	0	688	12533	0	783	33235	0	697	8998	0	811	7307	0
THY1_P149_R	4736	3441	0	5387	1284	0	3975	3563	0	2225	7907	0	7713	540	0	5585	1258	0	5146	1392	0	4779	528	0	2566	3947	0	4907	360	0	6180	4769	0	13391	2434	0	12755	4211	0	9849	2533	0	12922	4564	0	11930	2282	0	10169	9649	0	10434	6721	0	14504	3329	0	16697	2473	0	16003	3839	0	14145	3863	0	13870	5179	0	7192	745	0	891	9433	0	1152	7867	0	900	9983	0	880	9907	0	6072	3979	0	2972	5912	0	5545	1007	0	3846	468	0	795	7198	0	14953	2124	0	3008	303	0	3152	382	0
THY1_P20_R	6870	3509	0	7241	3750	0	6306	3468	0	6950	2363	0	7946	2891	0	7934	2752	0	6190	3554	0	6324	3121	0	4041	5122	0	6109	2753	0	11369	2022	0	15872	2042	0	15603	2248	0	12061	1533	0	17087	2311	0	13068	1521	0	11970	2591	0	15610	2048	0	16030	1810	0	16741	1558	0	17406	1582	0	16133	1351	0	11606	2778	0	8264	3217	0	3307	9750	0	3917	7898	0	3082	8799	0	2408	8710	0	9179	4612	0	6712	2930	0	7440	1150	0	4752	1317	0	1139	5087	0	15147	996	0	5217	279	0	6055	245	0
TIAM1_P117_F	8085	298	0	8889	497	0	6204	241	0	10661	435	0	9828	287	0	12472	284	0	9370	262	0	9012	370	0	5526	1821	0	6159	205	0	28633	546	0	36693	697	0	45923	1150	0	40155	977	0	55770	910	0	16094	16233	0	28682	6231	0	8701	524	0	4213	2510	0	46042	950	0	46021	802	0	35190	712	0	43573	730	0	2974	7800	0	19449	392	0	16349	489	0	13800	359	0	3238	223	0	23334	525	0	11907	309	0	10675	230	0	6861	290	0	2180	137	0	46879	666	0	13505	203	0	12954	214	0
TIAM1_P188_R	6449	332	0	8277	247	0	7912	371	0	7189	273	0	6858	202	0	7803	180	0	6585	179	0	6818	254	0	4171	1969	0	5233	184	0	21178	336	0	29483	533	0	29429	759	0	33755	561	0	40731	631	0	22480	6093	0	16852	11396	0	24421	439	0	24822	1035	0	28084	828	0	29103	380	0	29439	668	0	42331	641	0	1873	4337	0	11841	182	0	8197	159	0	7262	475	0	5261	148	0	12684	320	0	8945	207	0	7169	156	0	3984	187	0	6753	162	0	27111	315	0	7257	104	0	5612	136	0
TIE1_E66_R	3127	4512	0	1514	9025	0	794	8617	0	1107	6170	0	1704	4779	0	4663	2549	0	2332	3561	0	968	7094	0	1036	6769	0	1249	3553	0	2479	24710	0	4532	21367	0	3481	25819	0	1316	32863	0	2573	32056	0	2783	15409	0	2523	25641	0	5484	20272	0	6191	19473	0	7425	18297	0	6156	18350	0	5859	18657	0	4017	21892	0	1068	10363	0	4604	3179	0	966	10440	0	669	10952	0	557	7661	0	850	12452	0	723	9373	0	997	4991	0	910	8040	0	1421	7967	0	5909	17714	0	3016	8870	0	4019	5479	0
TIMP1_E254_R	5633	537	0	6681	348	0	6769	514	0	3463	1929	0	3733	1881	0	4656	233	0	4634	215	0	5210	331	0	3964	297	0	5639	236	0	8989	8723	0	14576	884	0	12813	3292	0	18268	869	0	14397	5052	0	13449	843	0	8008	14985	0	12420	931	0	13271	840	0	12895	1118	0	15096	871	0	13644	813	0	19572	1138	0	4925	1395	0	4999	391	0	6565	425	0	6608	307	0	4934	407	0	3274	3904	0	4243	645	0	4246	345	0	3351	326	0	4009	158	0	14408	749	0	4927	460	0	4426	452	0
TIMP1_P615_R	888	4198	0	1203	4419	0	1019	5196	0	675	5954	0	1908	3222	0	1377	1262	0	1781	1647	0	1643	2811	0	912	4061	0	1009	1413	0	1722	19612	0	1922	12688	0	2939	10694	0	12396	3418	0	2686	15453	0	2751	10993	0	4442	16545	0	1401	12733	0	2080	12564	0	2061	14121	0	2751	11692	0	1766	12907	0	1627	13794	0	1032	2435	0	602	2840	0	572	6333	0	3994	224	0	409	3074	0	530	4807	0	755	3758	0	790	2120	0	565	1862	0	247	3180	0	2289	9671	0	872	2308	0	674	1564	0
TIMP2_E394_R	13218	390	0	7898	300	0	9988	282	0	8359	337	0	10462	247	0	12290	254	0	10004	247	0	8608	341	0	7374	324	0	6757	225	0	27916	500	0	32543	752	0	37507	802	0	37254	520	0	35634	746	0	33098	1079	0	35051	672	0	34719	668	0	32453	584	0	33037	556	0	33042	509	0	31693	636	0	37454	898	0	9493	308	0	11928	474	0	9695	250	0	12265	276	0	11599	283	0	17931	442	0	11165	258	0	10070	251	0	5276	198	0	10937	230	0	32646	534	0	11040	240	0	8191	229	0
TIMP2_P267_F	7030	679	0	5588	253	0	5209	451	0	5178	1015	0	10589	462	0	11650	362	0	9638	192	0	4848	691	0	4840	409	0	8775	154	0	15550	371	0	20267	708	0	21387	1552	0	23630	850	0	17738	1707	0	18935	1388	0	17735	959	0	17590	1084	0	20105	742	0	17087	1800	0	17275	2297	0	18229	1593	0	14810	5050	0	2155	5643	0	1785	6626	0	5378	282	0	7589	368	0	7468	247	0	11513	477	0	9834	265	0	7777	217	0	1111	1462	0	3021	4160	0	20553	478	0	6404	147	0	4748	305	0
TIMP3_P1114_R	1421	13219	0	712	17096	0	512	20020	0	564	14357	0	3403	11773	0	649	10847	0	568	9843	0	945	12252	0	582	15549	0	950	7280	0	868	35133	0	1047	35686	0	2645	33453	0	6526	23060	0	1154	39538	0	1126	32381	0	1284	35552	0	881	32775	0	1021	35393	0	933	35772	0	1454	33834	0	1681	34252	0	1039	37322	0	814	14454	0	641	13062	0	453	18609	0	539	15330	0	554	10138	0	1276	11906	0	645	12262	0	793	14011	0	4137	2991	0	898	9311	0	1001	38731	0	934	7702	0	769	6006	0
TIMP3_P690_R	495	14694	0	847	17304	0	986	20188	0	485	14160	0	1051	20713	0	590	14286	0	819	11530	0	711	11686	0	632	16352	0	579	10243	0	567	36116	0	1888	36423	0	3015	35732	0	7196	22601	0	1376	40270	0	2474	21467	0	2344	32227	0	1381	34740	0	1700	35105	0	1833	35166	0	1323	34582	0	2283	34210	0	1365	36419	0	595	15669	0	730	15166	0	366	19617	0	313	18760	0	347	9880	0	342	15755	0	405	14823	0	568	12810	0	2529	6540	0	1810	11028	0	2064	34872	0	1637	11995	0	1307	10142	0
