Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
9.721411e-08	0.231	0.28	0.049	0.244	0.009	6.031755e-07	3.704869e-49	0.202	0.251	0.049	0.241	0.009	6.160239e-48	chr12	133464419	133464420	cg23653008	CHFR	Island	II
1.410033e-09	0.177	0.526	0.348	0.155	0.078	1.23464e-08	1.412385e-20	0.169	0.518	0.348	0.145	0.078	7.084104e-20	chr1	156627099	156627100	cg23657274	BCAN	N_Shore	I
5.62795e-08	0.278	0.328	0.05	0.289	0.01	3.651042e-07	8.855133e-66	0.282	0.332	0.05	0.276	0.01	2.941795e-64	chr20	8112754	8112755	cg23657409	PLCB1	N_Shore	II
6.198543e-08	0.165	0.199	0.033	0.172	0.011	3.989836e-07	4.317267e-49	0.146	0.18	0.033	0.174	0.011	7.161962e-48	chr12	22094371	22094372	cg23658477	cg23658477	Island	I
2.071901e-05	0.155	0.193	0.038	0.219	0.015	8.195748e-05	7.629959e-26	0.111	0.148	0.038	0.195	0.015	4.808822e-25	chr1	111506587	111506588	cg23658744	C1orf103	Island	I
6.022046e-19	0.56	0.664	0.104	0.201	0.13	4.874559e-17	1.604027e-37	0.558	0.662	0.104	0.206	0.13	1.648671e-36	chr4	111555440	111555441	cg23663774	PITX2	Island	I
1.374785e-07	0.235	0.264	0.029	0.256	0.018	8.285339e-07	2.157404e-57	0.226	0.255	0.029	0.24	0.018	5.026012e-56	chr14	36004097	36004098	cg23664459	INSM2	Island	I
7.98093e-06	0.158	0.194	0.036	0.205	0.015	3.427263e-05	5.484093e-52	0.186	0.222	0.036	0.212	0.015	1.025136e-50	chr2	80530701	80530702	cg23665824	CTNNA2	Island	I
2.029847e-16	0.316	0.594	0.278	0.124	0.104	7.912128e-15	1.546082e-27	0.327	0.605	0.278	0.129	0.104	1.046482e-26	chr1	44031300	44031301	cg23671221	PTPRF	Island	I
3.852473e-05	0.164	0.199	0.035	0.237	0.014	0.0001442892	1.04049e-31	0.149	0.184	0.035	0.234	0.014	8.375029e-31	chr19	15218329	15218330	cg23675084	SYDE1	Island	I
3.085696e-07	0.207	0.23	0.023	0.227	0.017	1.741431e-06	9.654607e-75	0.247	0.27	0.023	0.218	0.017	4.710337e-73	chr12	65218260	65218261	cg23684878	cg23684878	Island	I
2.529946e-10	0.31	0.396	0.086	0.269	0.039	2.558988e-09	1.826967e-79	0.329	0.415	0.086	0.255	0.039	1.079997e-77	chr10	98945131	98945132	cg23685759	SLIT1	Island	I
6.108572e-08	0.282	0.383	0.101	0.298	0.051	3.936146e-07	3.653728e-61	0.317	0.419	0.101	0.283	0.051	1.000493e-59	chr12	113957749	113957750	cg23687603	cg23687603	NA	I
3.079339e-15	0.3	0.514	0.215	0.159	0.092	8.842941e-14	5.207053e-29	0.27	0.485	0.215	0.197	0.092	3.751262e-28	chr7	94285270	94285271	cg23690528	SGCE	Island	I
1.103972e-09	0.22	0.275	0.055	0.194	0.025	9.864926e-09	5.599319e-62	0.196	0.252	0.055	0.189	0.025	1.58486e-60	chr19	54926734	54926735	cg23695687	TTYH1	N_Shore	I
6.952206e-10	0.226	0.251	0.025	0.19	0.022	6.4614e-09	4.118868e-84	0.255	0.28	0.025	0.202	0.022	2.968771e-82	chr14	95234826	95234827	cg23695707	GSC	Island	I
1.013834e-09	0.257	0.407	0.15	0.218	0.064	9.124552e-09	8.61388e-50	0.293	0.443	0.15	0.229	0.064	1.472446e-48	chr4	175750510	175750511	cg23697278	GLRA3	Island	I
2.322221e-09	0.286	0.321	0.036	0.257	0.016	1.952139e-08	3.490209e-63	0.263	0.298	0.036	0.263	0.016	1.042889e-61	chr20	982991	982992	cg23697417	RSPO4	Island	I
1.407585e-08	0.249	0.292	0.043	0.24	0.009	1.023697e-07	2.720196e-62	0.232	0.276	0.043	0.236	0.009	7.823907e-61	chr10	98945809	98945810	cg23700044	SLIT1	Island	II
4.152213e-10	0.151	0.284	0.133	0.13	0.068	4.026507e-09	7.213949e-23	0.163	0.296	0.133	0.115	0.068	3.990548e-22	chr6	29856305	29856306	cg23700513	HLA-H	Island	I
7.269382e-15	0.333	0.392	0.059	0.195	0.026	1.914964e-13	4.177458e-95	0.303	0.361	0.059	0.216	0.026	4.842098e-93	chr14	70655803	70655804	cg23702412	SLC8A3	Island	I
7.223248e-10	0.236	0.309	0.072	0.209	0.03	6.688352e-09	6.328305e-70	0.236	0.308	0.072	0.203	0.03	2.504667e-68	chr10	60936794	60936795	cg23712342	PHYHIPL	Island	I
6.802352e-07	0.21	0.261	0.05	0.243	0.01	3.59382e-06	1.28225e-48	0.217	0.267	0.05	0.26	0.01	2.087187e-47	chr10	31609905	31609906	cg23712359	ZEB1	Island	II
1.353189e-12	0.388	0.454	0.065	0.265	0.058	2.146051e-11	1.35324e-66	0.358	0.423	0.065	0.278	0.058	4.650104e-65	chr3	16555379	16555380	cg23718026	RFTN1	Island	I
1.153542e-14	0.218	0.357	0.139	0.137	0.037	2.895112e-13	1.007383e-63	0.211	0.35	0.139	0.144	0.037	3.082425e-62	chr13	25621118	25621119	cg23718462	cg23718462	Island	II
2.333104e-05	0.165	0.203	0.038	0.234	0.015	9.13239e-05	3.077312e-38	0.163	0.201	0.038	0.226	0.015	3.257646e-37	chr15	83876730	83876731	cg23719069	HDGFRP3	Island	I
3.261201e-07	0.267	0.314	0.048	0.297	0.015	1.831916e-06	4.111498e-65	0.281	0.329	0.048	0.276	0.015	1.328022e-63	chr2	20865651	20865652	cg23719318	GDF7	Island	I
4.504769e-08	0.238	0.375	0.137	0.243	0.055	2.975024e-07	8.933795e-58	0.295	0.433	0.137	0.24	0.055	2.11612e-56	chr20	44650380	44650381	cg23720732	SLC12A5	N_Shore	I
6.821151e-11	0.248	0.687	0.439	0.125	0.139	7.69188e-10	1.825044e-15	0.241	0.68	0.439	0.144	0.139	7.298499e-15	chr11	125774082	125774083	cg23727983	DDX25	N_Shore	I
3.872674e-10	0.246	0.533	0.287	0.208	0.086	3.776606e-09	3.662188e-31	0.267	0.554	0.287	0.192	0.086	2.880935e-30	chr17	6679264	6679265	cg23729107	FBXO39	Island	I
6.560659e-10	0.308	0.348	0.04	0.264	0.027	6.125958e-09	4.780225e-82	0.325	0.365	0.04	0.264	0.027	3.147597e-80	chr1	70033739	70033740	cg23730181	cg23730181	Island	I
4.142604e-06	0.178	0.504	0.326	0.247	0.201	1.879428e-05	2.858773e-10	0.245	0.571	0.326	0.24	0.201	8.777005e-10	chr4	40858984	40858985	cg23735712	APBB2	Island	I
2.063947e-06	0.17	0.197	0.026	0.21	0.016	9.933013e-06	1.539068e-49	0.174	0.201	0.026	0.205	0.016	2.604003e-48	chr21	28218646	28218647	cg23737229	ADAMTS1	Island	I
1.545326e-09	0.313	0.335	0.021	0.276	0.006	1.343186e-08	1.746339e-73	NA	NA	0.021	NA	0.006	8.069814e-72	chr7	142553157	142553158	cg23738624	EPHB6	Island	I
8.897106e-17	0.396	0.503	0.108	0.194	0.072	3.815736e-15	3.508525e-60	0.398	0.506	0.108	0.223	0.072	9.221607e-59	chr11	94134756	94134757	cg23739994	GPR83	Island	I
1.358714e-14	0.308	0.467	0.159	0.191	0.069	3.357703e-13	2.378034e-45	0.294	0.453	0.159	0.192	0.069	3.379826e-44	chr18	12253859	12253860	cg23754772	CIDEA	N_Shore	I
1.746838e-06	0.223	0.247	0.024	0.269	0.025	8.526971e-06	1.766434e-50	0.253	0.278	0.024	0.292	0.025	3.098143e-49	chr11	61595485	61595486	cg23760165	FADS2	Island	I
5.536759e-13	0.233	0.573	0.34	0.115	0.106	9.515801e-12	1.50762e-19	0.227	0.567	0.34	0.137	0.106	7.236799e-19	chr13	78493205	78493206	cg23766591	EDNRB	Island	I
1.195532e-21	0.534	0.633	0.099	0.201	0.063	2.38016e-19	6.03198e-86	0.476	0.575	0.099	0.251	0.063	4.715863e-84	chr20	61051561	61051562	cg23770904	GATA5	Island	I
1.430059e-20	0.389	0.545	0.156	0.141	0.09	1.938386e-18	7.012899e-41	0.388	0.544	0.156	0.181	0.09	8.283817e-40	chr10	26223310	26223311	cg23771603	MYO3A	Island	I
3.676522e-19	0.432	0.671	0.24	0.185	0.113	3.172422e-17	1.581555e-33	0.43	0.67	0.24	0.168	0.113	1.37341e-32	chr22	19137874	19137875	cg23774356	GSC2	Island	I
9.619458e-09	0.274	0.337	0.063	0.262	0.021	7.217555e-08	5.447046e-71	0.273	0.336	0.063	0.249	0.021	2.261409e-69	chr9	976947	976948	cg23805360	DMRT3	Island	II
1.656754e-11	0.302	0.466	0.164	0.259	0.123	2.108148e-10	4.630784e-21	0.272	0.436	0.164	0.262	0.123	2.372662e-20	chr2	228736357	228736358	cg23807890	WDR69	Island	I
1.955685e-10	0.335	0.417	0.082	0.266	0.054	2.019287e-09	1.9161e-48	0.277	0.359	0.082	0.283	0.054	3.096288e-47	chr2	45169548	45169549	cg23808946	SIX3	Island	I
1.600495e-18	0.42	0.706	0.286	0.158	0.108	1.131762e-16	1.148597e-33	0.394	0.68	0.286	0.183	0.108	1.003461e-32	chr13	102569876	102569877	cg23809442	FGF14	S_Shore	I
2.615987e-16	0.393	0.411	0.019	0.207	0.02	9.901576e-15	1.327553e-121	0.362	0.38	0.019	0.215	0.02	5.415008e-119	chr12	24716204	24716205	cg23811464	SOX5	Island	I
3.3394e-18	0.313	0.506	0.194	0.13	0.092	2.146064e-16	5.420532e-30	0.305	0.498	0.194	0.138	0.092	4.066451e-29	chr20	47935243	47935244	cg23813156	cg23813156	Island	II
1.634339e-06	0.207	0.234	0.026	0.25	0.006	8.020127e-06	1.022845e-47	0.196	0.222	0.026	0.239	0.006	1.604853e-46	chr10	88126285	88126286	cg23813514	GRID1	Island	I
6.963638e-08	0.207	0.282	0.074	0.217	0.017	4.440023e-07	9.456937e-55	0.203	0.277	0.074	0.223	0.017	1.980312e-53	chr1	224804081	224804082	cg23816049	CNIH3	Island	II
2.112849e-16	0.355	0.446	0.091	0.196	0.048	8.20176e-15	1.772104e-88	0.367	0.458	0.091	0.198	0.048	1.540875e-86	chr3	126113640	126113641	cg23816347	CCDC37	Island	I
6.543511e-12	0.299	0.58	0.281	0.182	0.102	9.024499e-11	1.727218e-26	0.281	0.562	0.281	0.192	0.102	1.119313e-25	chr1	169396785	169396786	cg23818870	C1orf114	Island	II
8.388866e-05	0.152	0.4	0.248	0.22	0.099	0.0002929125	8.223704e-08	0.108	0.356	0.248	0.237	0.099	2.17353e-07	chr1	150266488	150266489	cg23819679	MRPS21	Island	II
4.694897e-08	0.252	0.391	0.14	0.247	0.054	3.09095e-07	2.382878e-35	0.212	0.352	0.14	0.257	0.054	2.236539e-34	chr8	22960427	22960428	cg23831143	TNFRSF10C	Island	I
4.91474e-06	0.154	0.221	0.067	0.198	0.025	2.197959e-05	1.044046e-37	0.134	0.201	0.067	0.177	0.025	1.080761e-36	chr4	3873555	3873556	cg23831328	cg23831328	Island	II
1.462585e-07	0.236	0.334	0.098	0.268	0.068	8.773627e-07	8.530873e-38	0.259	0.357	0.098	0.278	0.068	8.867026e-37	chrX	3264728	3264729	cg23832787	MXRA5	Island	I
3.31474e-06	0.181	0.253	0.073	0.229	0.015	1.531899e-05	9.057183e-58	0.207	0.28	0.073	0.22	0.015	2.144705e-56	chr2	219849133	219849134	cg23837867	FEV	Island	II
7.709663e-07	0.18	0.2	0.02	0.212	0.006	4.031113e-06	1.731549e-49	0.182	0.201	0.02	0.216	0.006	2.924546e-48	chr1	156358404	156358405	cg23842796	cg23842796	S_Shore	I
5.103414e-11	0.32	0.389	0.069	0.242	0.03	5.899663e-10	8.91916e-86	0.304	0.373	0.069	0.233	0.029	6.90764e-84	chr18	5544031	5544032	cg23847381	EPB41L3	Island	I
1.279562e-05	0.194	0.213	0.019	0.265	0.037	5.27395e-05	6.259466e-25	0.143	0.162	0.019	0.238	0.037	3.787109e-24	chr7	63767841	63767842	cg23849078	cg23849078	Island	I
6.941288e-16	0.454	0.589	0.136	0.223	0.086	2.347135e-14	3.137357e-54	0.436	0.571	0.136	0.247	0.086	6.431996e-53	chr20	24451890	24451891	cg23849311	TMEM90B	Island	I
4.401431e-10	0.278	0.352	0.074	0.239	0.037	4.247178e-09	9.526647e-73	0.292	0.366	0.074	0.243	0.037	4.270709e-71	chr19	57049857	57049858	cg23850212	ZFP28	Island	II
4.946133e-14	0.442	0.504	0.062	0.24	0.105	1.077789e-12	3.666959e-43	0.441	0.503	0.062	0.262	0.105	4.758384e-42	chr12	104852439	104852440	cg23855505	CHST11	S_Shore	I
4.136461e-09	0.152	0.207	0.055	0.139	0.021	3.320176e-08	1.003229e-52	0.142	0.197	0.055	0.151	0.021	1.935996e-51	chr6	30431634	30431635	cg23859785	cg23859785	Island	I
1.488238e-20	0.399	0.602	0.203	0.121	0.126	2.00831e-18	2.40169e-26	0.397	0.6	0.203	0.116	0.126	1.546934e-25	chr11	20691126	20691127	cg23861668	NELL1	Island	I
1.413301e-15	0.377	0.612	0.235	0.2	0.095	4.418337e-14	3.481318e-36	0.344	0.579	0.235	0.211	0.095	3.383628e-35	chr20	61810624	61810625	cg23867997	cg23867997	Island	I
1.780316e-10	0.173	0.286	0.113	0.141	0.022	1.851877e-09	2.140346e-97	0.222	0.335	0.113	0.149	0.022	2.779397e-95	chr1	110611807	110611808	cg23871640	ALX3	Island	II
3.529816e-08	0.188	0.246	0.058	0.189	0.012	2.379191e-07	7.003822e-54	0.181	0.239	0.058	0.202	0.012	1.416519e-52	chr1	236558701	236558702	cg23875264	EDARADD	Island	II
1.143768e-14	0.204	0.842	0.638	0.093	0.07	2.874589e-13	2.301293e-24	0.184	0.822	0.638	0.107	0.07	1.358424e-23	chr8	59058656	59058657	cg23881926	FAM110B	Island	I
5.476578e-05	0.174	0.203	0.029	0.262	0.006	0.000198763	9.301278e-39	0.159	0.188	0.029	0.222	0.006	1.005023e-37	chr17	1959132	1959133	cg23882658	HIC1	Island	II
1.645315e-08	0.251	0.321	0.071	0.243	0.025	1.180079e-07	9.448256e-54	0.22	0.291	0.071	0.241	0.025	1.899748e-52	chr14	105992619	105992620	cg23886551	TMEM121	Island	I
4.596793e-19	0.354	0.451	0.097	0.148	0.053	3.852367e-17	2.825688e-68	0.354	0.451	0.097	0.148	0.053	1.03866e-66	chr17	26699551	26699552	cg23887396	SARM1	Island	I
3.010774e-06	0.182	0.225	0.043	0.231	0.018	1.402715e-05	4.229325e-40	0.158	0.201	0.043	0.212	0.018	4.841853e-39	chr19	8657477	8657478	cg23891251	ADAMTS10	Island	I
3.324266e-17	0.398	0.654	0.256	0.167	0.121	1.590896e-15	4.877481e-29	0.403	0.659	0.256	0.153	0.121	3.517735e-28	chr12	130388234	130388235	cg23891360	TMEM132D	Island	I
8.292574e-19	0.391	0.476	0.085	0.174	0.031	6.404833e-17	2.657747e-129	0.375	0.46	0.085	0.184	0.031	1.573454e-126	chr10	118032948	118032949	cg23898073	GFRA1	Island	II
2.1089e-08	0.201	0.229	0.028	0.198	0.009	1.481118e-07	5.516415e-57	0.18	0.208	0.028	0.194	0.009	1.263582e-55	chr14	90527978	90527979	cg23900774	KCNK13	Island	I
2.248452e-13	0.261	0.615	0.354	0.113	0.103	4.215541e-12	1.35301e-22	0.257	0.61	0.354	0.126	0.103	7.404213e-22	chr4	126238384	126238385	cg23901852	FAT4	Island	I
2.188279e-06	0.164	0.326	0.162	0.217	0.048	1.047575e-05	1.825734e-33	0.17	0.332	0.162	0.202	0.048	1.581327e-32	chr21	39288941	39288942	cg23909013	KCNJ6	Island	II
3.20685e-06	0.184	0.296	0.112	0.232	0.035	1.486356e-05	2.678042e-47	0.175	0.287	0.112	0.182	0.035	4.129082e-46	chr4	154710900	154710901	cg23910835	SFRP2	N_Shore	II
8.556908e-17	0.375	0.465	0.091	0.196	0.028	3.690213e-15	2.762188e-140	0.398	0.489	0.091	0.196	0.028	2.932992e-137	chr4	156588387	156588388	cg23912454	GUCY1A3	Island	II
5.69048e-08	0.269	0.295	0.027	0.276	0.017	3.687983e-07	1.167296e-62	0.268	0.295	0.026	0.27	0.017	3.413505e-61	chr14	24046501	24046502	cg23918580	JPH4	Island	I
2.665025e-13	0.444	0.511	0.067	0.29	0.013	4.913981e-12	7.872434e-100	0.409	0.475	0.067	0.29	0.013	1.130938e-97	chr7	134144118	134144119	cg23918923	AKR1B1	S_Shore	II
1.334872e-09	0.292	0.343	0.052	0.259	0.016	1.174097e-08	2.330678e-74	0.296	0.348	0.052	0.264	0.016	1.120267e-72	chr1	34630923	34630924	cg23921342	CSMD2	Island	I
3.230943e-06	0.218	0.239	0.021	0.267	0.036	1.496332e-05	8.961447e-55	0.233	0.254	0.021	0.237	0.036	1.878641e-53	chr19	46996713	46996714	cg23928165	PNMAL2	Island	I
6.426507e-09	0.256	0.317	0.061	0.237	0.03	4.981631e-08	3.878376e-48	0.194	0.255	0.061	0.22	0.03	6.185427e-47	chr14	94255493	94255494	cg23929674	PRIMA1	Island	I
1.057898e-16	0.271	0.526	0.256	0.113	0.083	4.446533e-15	1.812559e-30	0.285	0.541	0.256	0.118	0.083	1.386211e-29	chr12	25056083	25056084	cg23930313	BCAT1	Island	II
5.445834e-18	0.527	0.583	0.056	0.234	0.05	3.275978e-16	2.378829e-117	0.514	0.569	0.056	0.243	0.05	7.741749e-115	chr6	152957999	152958000	cg23931421	SYNE1	Island	I
9.546301e-14	0.328	0.398	0.07	0.213	0.039	1.946137e-12	1.197601e-91	0.328	0.398	0.07	0.21	0.039	1.192977e-89	chr20	62601568	62601569	cg23931672	ZNF512B	Island	I
2.014207e-07	0.227	0.283	0.056	0.246	0.027	1.178841e-06	1.517825e-49	0.214	0.269	0.056	0.244	0.027	2.568609e-48	chr10	119295056	119295057	cg23932491	EMX2OS	Island	I
9.004082e-22	0.551	0.686	0.134	0.166	0.093	1.878926e-19	1.13118e-48	0.519	0.653	0.134	0.178	0.093	1.845986e-47	chr13	112758491	112758492	cg23934404	cg23934404	N_Shore	I
2.671994e-09	0.298	0.336	0.038	0.221	0.13	2.220252e-08	2.918936e-23	0.318	0.356	0.038	0.235	0.13	1.642614e-22	chr5	82769030	82769031	cg23936023	VCAN	Island	I
5.099391e-06	0.2	0.254	0.054	0.26	0.039	2.273172e-05	1.352535e-18	0.12	0.174	0.054	0.235	0.039	6.23064e-18	chr5	112073538	112073539	cg23938220	APC	NA	I
1.726142e-09	0.273	0.338	0.066	0.241	0.028	1.487488e-08	7.38413e-64	0.256	0.321	0.066	0.246	0.028	2.272413e-62	chr14	77227645	77227646	cg23948080	VASH1	Island	I
3.947811e-15	0.368	0.486	0.118	0.205	0.047	1.104932e-13	6.052206e-85	0.349	0.466	0.118	0.21	0.047	4.524475e-83	chr19	58126053	58126054	cg23950001	ZNF134	S_Shore	II
1.736792e-15	0.394	0.511	0.117	0.218	0.055	5.300782e-14	5.648164e-83	0.408	0.526	0.117	0.204	0.055	3.882402e-81	chr1	75601120	75601121	cg23952663	LHX8	Island	I
5.968866e-16	0.279	0.472	0.193	0.153	0.069	2.052134e-14	8.867959e-41	0.268	0.461	0.193	0.184	0.069	1.042624e-39	chr10	134755955	134755956	cg23962250	C10orf93	Island	I
7.785625e-13	0.317	0.351	0.034	0.212	0.016	1.297162e-11	1.216185e-125	0.354	0.388	0.034	0.205	0.016	6.021104e-123	chr11	69590113	69590114	cg23964057	FGF4	Island	I
1.695679e-13	0.387	0.437	0.049	0.252	0.04	3.266215e-12	1.077535e-89	0.372	0.421	0.049	0.265	0.04	9.881313e-88	chr2	241497415	241497416	cg23964682	ANKMY1	Island	I
5.238331e-07	0.186	0.39	0.204	0.206	0.071	2.828405e-06	6.82393e-17	0.145	0.348	0.204	0.235	0.071	2.914832e-16	chr8	22960599	22960600	cg23965061	TNFRSF10C	Island	I
5.502788e-08	0.224	0.363	0.138	0.239	0.039	3.57623e-07	2.712321e-54	0.222	0.361	0.138	0.214	0.039	5.574823e-53	chr17	42394004	42394005	cg23965689	RUNDC3A	S_Shore	I
3.372194e-05	0.159	0.192	0.033	0.231	0.012	0.000127747	1.553149e-40	0.175	0.208	0.033	0.237	0.012	1.809844e-39	chr10	90966701	90966702	cg23967742	CH25H	N_Shore	II
2.535575e-09	0.283	0.309	0.026	0.256	0.013	2.115507e-08	2.561662e-67	0.288	0.314	0.026	0.276	0.013	9.084748e-66	chr15	74045075	74045076	cg23969342	C15orf59	Island	I
3.769011e-32	0.515	0.544	0.03	0.103	0.029	9.951822e-28	1.249645e-181	0.498	0.528	0.03	0.151	0.029	1.237352e-177	chr2	100938799	100938800	cg23977631	LONRF2	Island	I
1.523763e-13	0.326	0.403	0.077	0.213	0.033	2.966522e-12	9.883591e-99	0.322	0.398	0.077	0.209	0.033	1.354983e-96	chr3	181413373	181413374	cg23978504	SOX2OT	Island	I
3.281728e-17	0.352	0.448	0.096	0.175	0.031	1.572819e-15	4.737866e-121	0.36	0.456	0.096	0.192	0.031	1.876503e-118	chr12	95941869	95941870	cg23982858	USP44	N_Shore	II
1.471924e-05	0.162	0.455	0.292	0.219	0.056	5.998514e-05	1.183745e-24	0.155	0.447	0.292	0.213	0.056	7.075975e-24	chr7	73021609	73021610	cg23983315	MLXIPL	Island	I
3.414721e-09	0.341	0.371	0.03	0.312	0.018	2.783337e-08	4.029868e-70	0.346	0.376	0.03	0.321	0.019	1.607989e-68	chr19	57831678	57831679	cg23986470	ZNF543	Island	I
7.372633e-24	0.58	0.691	0.112	0.185	0.062	3.397364e-21	1.707791e-97	0.568	0.679	0.112	0.213	0.062	2.224256e-95	chr10	50817810	50817811	cg23987444	SLC18A3	Island	I
6.509765e-20	0.281	0.471	0.19	0.101	0.075	7.071262e-18	1.580968e-33	0.288	0.478	0.19	0.107	0.075	1.37293e-32	chr15	83952420	83952421	cg23989963	BNC1	Island	I
4.400009e-15	0.424	0.46	0.036	0.242	0.014	1.217217e-13	6.603467e-120	NA	NA	0.036	NA	0.014	2.472025e-117	chr10	17271303	17271304	cg23991622	VIM	Island	I
6.455968e-06	0.179	0.218	0.04	0.233	0.01	2.821966e-05	6.662952e-63	0.218	0.257	0.04	0.219	0.01	1.964537e-61	chr14	101033689	101033690	cg23997405	BEGAIN	N_Shore	I
2.910181e-18	0.497	0.56	0.063	0.227	0.032	1.901073e-16	2.56234e-133	0.468	0.531	0.063	0.246	0.032	1.845188e-130	chr7	89748294	89748295	cg23998645	DPY19L2P4	Island	I
7.396778e-17	0.503	0.551	0.048	0.259	0.018	3.243584e-15	7.193098e-141	0.497	0.545	0.048	0.26	0.019	7.913707e-138	chr3	184301730	184301731	cg24000814	cg24000814	Island	I
2.169774e-07	0.228	0.282	0.054	0.247	0.048	1.262167e-06	1.197189e-40	0.227	0.281	0.054	0.267	0.048	1.400203e-39	chr17	41363899	41363900	cg24008544	TMEM106A	Island	I
1.126654e-13	0.255	0.469	0.214	0.162	0.047	2.259956e-12	1.516798e-60	0.257	0.471	0.214	0.162	0.047	4.041376e-59	chr3	62353504	62353505	cg24008577	cg24008577	N_Shore	II
8.585376e-11	0.233	0.419	0.186	0.186	0.056	9.486043e-10	7.813711e-49	0.249	0.436	0.186	0.181	0.056	1.283804e-47	chr11	44333192	44333193	cg24008884	ALX4	S_Shore	I
1.168854e-05	0.185	0.237	0.052	0.246	0.031	4.857531e-05	7.03344e-53	0.216	0.268	0.052	0.232	0.031	1.36574e-51	chr2	121104917	121104918	cg24009722	INHBB	Island	I
8.605079e-17	0.351	0.422	0.071	0.193	0.045	3.707354e-15	6.522573e-87	0.339	0.41	0.071	0.202	0.044	5.306826e-85	chr13	70682127	70682128	cg24014143	KLHL1	Island	I
2.017456e-06	0.154	0.408	0.254	0.193	0.05	9.726288e-06	6.143504e-39	0.191	0.445	0.254	0.188	0.05	6.685791e-38	chr4	175133103	175133104	cg24018520	cg24018520	N_Shelf	II
6.761461e-07	0.19	0.232	0.043	0.212	0.04	3.574212e-06	5.199866e-47	0.205	0.248	0.043	0.22	0.04	7.918355e-46	chr1	34630796	34630797	cg24018609	CSMD2	Island	II
4.989347e-11	0.294	0.329	0.035	0.229	0.024	5.779777e-10	1.756579e-86	0.317	0.352	0.035	0.248	0.024	1.405494e-84	chr12	54943484	54943485	cg24020814	PDE1B	NA	I
5.631415e-24	0.408	0.481	0.073	0.129	0.062	2.716695e-21	1.920236e-66	0.411	0.484	0.073	0.169	0.062	6.560889e-65	chr10	22634439	22634440	cg24031355	SPAG6	Island	I
1.464371e-20	0.436	0.52	0.084	0.154	0.062	1.978799e-18	6.67817e-76	0.475	0.559	0.084	0.178	0.062	3.421277e-74	chr20	39317034	39317035	cg24033330	MAFB	Island	I
8.213015e-05	0.152	0.183	0.031	0.232	0.039	0.0002874312	4.091502e-25	0.142	0.172	0.031	0.231	0.039	2.49592e-24	chr15	45479755	45479756	cg24033558	SHF	Island	I
8.303853e-15	0.399	0.457	0.058	0.239	0.041	2.159323e-13	1.736736e-85	0.357	0.415	0.058	0.261	0.041	1.328172e-83	chr14	97059192	97059193	cg24034005	cg24034005	Island	I
2.97612e-16	0.313	0.341	0.028	0.167	0.023	1.110131e-14	1.376321e-143	0.374	0.402	0.028	0.186	0.023	1.769846e-140	chr10	16562626	16562627	cg24037897	C1QL3	Island	I
1.116427e-14	0.397	0.448	0.051	0.233	0.014	2.813909e-13	6.209315e-110	0.396	0.447	0.051	0.259	0.014	1.430653e-107	chr11	111383889	111383890	cg24041078	BTG4	Island	II
5.929825e-06	0.177	0.237	0.06	0.23	0.023	2.610015e-05	9.645227e-35	0.145	0.205	0.06	0.207	0.023	8.829012e-34	chr8	77586395	77586396	cg24041541	LOC100192378	N_Shelf	I
6.609424e-09	0.224	0.28	0.056	0.211	0.019	5.112216e-08	4.922255e-61	0.227	0.283	0.056	0.231	0.019	1.339609e-59	chr12	15476085	15476086	cg24053587	PTPRO	S_Shore	II
5.502786e-11	0.284	0.339	0.055	0.222	0.01	6.321137e-10	6.577193e-90	0.274	0.33	0.055	0.212	0.01	6.066595e-88	chr7	134143489	134143490	cg24059115	AKR1B1	Island	II
1.212473e-10	0.283	0.44	0.157	0.179	0.113	1.302075e-09	1.6362e-24	0.3	0.457	0.157	0.162	0.113	9.719846e-24	chr22	33454209	33454210	cg24060451	SYN3	Island	II
7.814788e-10	0.241	0.379	0.138	0.202	0.074	7.188193e-09	1.04823e-35	0.256	0.394	0.138	0.19	0.074	9.990308e-35	chr7	35293869	35293870	cg24061141	TBX20	Island	I
5.0892e-09	0.298	0.33	0.033	0.276	0.01	4.017088e-08	1.5443e-63	0.263	0.296	0.033	0.263	0.01	4.685126e-62	chr2	27071255	27071256	cg24068299	DPYSL5	Island	I
1.259817e-19	0.42	0.577	0.158	0.169	0.07	1.247112e-17	3.745543e-58	0.408	0.565	0.158	0.177	0.07	9.01427e-57	chr7	151107261	151107262	cg24068372	WDR86	Island	II
1.242987e-15	0.464	0.508	0.044	0.258	0.016	3.936225e-14	1.48685e-111	0.4	0.444	0.044	0.258	0.016	3.692096e-109	chr19	37997703	37997704	cg24078985	ZNF793	N_Shore	II
5.401405e-09	0.254	0.309	0.055	0.243	0.04	4.245079e-08	1.690457e-67	0.295	0.35	0.055	0.258	0.04	6.038337e-66	chr13	44948039	44948040	cg24079361	SERP2	Island	I
5.385047e-17	0.369	0.543	0.173	0.184	0.083	2.44815e-15	2.45941e-43	0.37	0.543	0.173	0.178	0.083	3.215124e-42	chr7	93520288	93520289	cg24084681	TFPI2	S_Shore	II
