ID_REF	MGG4_rep1 Unmethylated Signal	MGG4_rep1 Methylated Signal	MGG4_rep1 Detection Pval	MGG4_rep2 Unmethylated Signal	MGG4_rep2 Methylated Signal	MGG4_rep2 Detection Pval	MGG6_rep1 Unmethylated Signal	MGG6_rep1 Methylated Signal	MGG6_rep1 Detection Pval	MGG6_rep2 Unmethylated Signal	MGG6_rep2 Methylated Signal	MGG6_rep2 Detection Pval	MGG8_rep1 Unmethylated Signal	MGG8_rep1 Methylated Signal	MGG8_rep1 Detection Pval	MGG8_rep2 Unmethylated Signal	MGG8_rep2 Methylated Signal	MGG8_rep2 Detection Pval
cg25219134	1422	386	0.06025542	1083	222	0.2496909	1558	315	3.16E-06	1835	403	2.24E-05	1404	327	0.1001498	1350	378	0.03303758
cg25219333	605	592	0.6488328	514	375	0.7098408	233	1223	0.002256186	244	1200	0.06430586	306	1281	0.1785519	284	890	0.4067701
cg25221254	13184	1581	3.68E-38	11636	1366	3.68E-38	1544	5062	3.68E-38	2058	7511	3.68E-38	7317	6360	3.68E-38	6302	6106	3.68E-38
cg25221625	7602	1571	3.68E-38	7200	898	3.68E-38	1404	3859	3.68E-38	1704	5421	3.68E-38	4289	5787	3.68E-38	3833	5297	3.68E-38
cg25225073	7666	691	3.68E-38	9170	498	3.68E-38	3873	1164	3.68E-38	5439	1655	3.68E-38	9607	770	3.68E-38	8457	590	3.68E-38
cg25225238	11732	1963	3.68E-38	10791	1486	3.68E-38	6689	1164	3.68E-38	10423	1614	3.68E-38	10740	1724	3.68E-38	9395	1407	3.68E-38
cg25226014	1297	3685	2.03E-31	870	3221	2.78E-19	684	2002	3.60E-15	921	2773	8.37E-19	1119	4259	1.36E-25	1069	3922	9.07E-30
cg25226247	816	2223	2.51E-08	678	1515	0.000487658	270	1477	3.05E-05	415	2004	1.54E-06	1516	928	0.001098597	1266	758	0.003531304
cg25226891	15716	1285	3.68E-38	16224	910	3.68E-38	5209	6795	3.68E-38	8724	10192	3.68E-38	10835	10339	3.68E-38	10047	9257	3.68E-38
cg25227148	2662	267	1.68E-07	2240	210	2.49E-05	2862	231	2.35E-21	3048	252	3.03E-14	2785	276	2.08E-06	2145	278	5.96E-05
cg25228126	10882	23992	3.68E-38	11965	23552	3.68E-38	7117	5423	3.68E-38	11648	8666	3.68E-38	7584	20029	3.68E-38	7755	18646	3.68E-38
cg25228746	6949	1723	3.68E-38	5612	1211	3.68E-38	2833	5027	3.68E-38	3289	5611	3.68E-38	4885	6194	3.68E-38	4115	5069	3.68E-38
cg25229015	5195	236	3.68E-38	4510	190	5.19E-27	4257	212	3.68E-38	5600	196	3.68E-38	5893	236	6.81E-35	4275	229	2.99E-23
cg25229172	11045	1314	3.68E-38	11078	917	3.68E-38	5573	697	3.68E-38	8134	982	3.68E-38	11758	807	3.68E-38	10080	817	3.68E-38
cg25229305	920	248	0.6822512	614	151	0.820971	305	599	0.2669614	301	502	0.7083173	1282	251	0.2159418	1218	223	0.1567346
cg25229706	10426	365	3.68E-38	10195	303	3.68E-38	9895	330	3.68E-38	10385	391	3.68E-38	12840	477	3.68E-38	9842	428	3.68E-38
cg25229964	3758	5794	3.68E-38	4128	5616	3.68E-38	672	4153	3.68E-38	992	6149	3.68E-38	1274	7767	3.68E-38	1193	7566	3.68E-38
cg25230532	2180	645	9.08E-07	1658	604	0.000231514	945	297	0.02384632	1386	401	0.004316872	2395	583	5.51E-06	2060	521	8.37E-06
cg25232934	3336	311	8.22E-14	2849	232	1.62E-09	5691	260	3.68E-38	5972	251	3.68E-38	4701	286	2.38E-21	3512	233	8.63E-15
cg25234611	21778	9788	3.68E-38	22496	9150	3.68E-38	5502	7150	3.68E-38	8649	11932	3.68E-38	16927	6083	3.68E-38	17846	4947	3.68E-38
cg25234963	7448	362	3.68E-38	6716	289	3.68E-38	6372	321	3.68E-38	8815	349	3.68E-38	9052	372	3.68E-38	6725	374	3.68E-38
cg25239996	9259	4398	3.68E-38	8950	2889	3.68E-38	3369	2927	3.68E-38	4360	4523	3.68E-38	9669	741	3.68E-38	8871	737	3.68E-38
cg25240333	10836	1931	3.68E-38	10755	1565	3.68E-38	4872	991	3.68E-38	7444	1325	3.68E-38	9994	1879	3.68E-38	8825	1728	3.68E-38
cg25241845	20860	1454	3.68E-38	21381	1080	3.68E-38	8751	892	3.68E-38	13262	1242	3.68E-38	16756	1234	3.68E-38	15435	1442	3.68E-38
cg25242557	16404	12418	3.68E-38	16531	10888	3.68E-38	15403	1249	3.68E-38	19426	1651	3.68E-38	19532	1264	3.68E-38	16442	1048	3.68E-38
cg25243721	8334	1389	3.68E-38	7711	934	3.68E-38	4529	871	3.68E-38	6124	1216	3.68E-38	8712	1241	3.68E-38	7620	1197	3.68E-38
cg25245322	4587	302	6.08E-30	3297	226	2.53E-13	4239	279	3.68E-38	6538	365	3.68E-38	5560	346	5.66E-32	4473	253	4.08E-26
cg25248094	1322	337	0.1398916	1123	226	0.210298	552	1056	0.000279651	730	1006	0.00691428	1721	860	0.000331446	1522	769	0.000264188
cg25249068	5533	12543	3.68E-38	4398	13664	3.68E-38	1631	6861	3.68E-38	2813	9473	3.68E-38	8227	9410	3.68E-38	7440	8900	3.68E-38
cg25250358	15352	4892	3.68E-38	14739	3291	3.68E-38	6090	945	3.68E-38	9507	1198	3.68E-38	12525	1845	3.68E-38	12031	1490	3.68E-38
cg25250998	1910	6048	3.68E-38	1443	6138	3.68E-38	1948	2618	3.68E-38	2526	3573	3.68E-38	10595	664	3.68E-38	9535	665	3.68E-38
cg25251635	7965	384	3.68E-38	8007	252	3.68E-38	8209	295	3.68E-38	11162	387	3.68E-38	9165	426	3.68E-38	8496	327	3.68E-38
cg25255679	13327	625	3.68E-38	16408	587	3.68E-38	7009	378	3.68E-38	10746	524	3.68E-38	12564	555	3.68E-38	12072	618	3.68E-38
cg25255854	7434	731	3.68E-38	7816	482	3.68E-38	4977	262	3.68E-38	6608	384	3.68E-38	7405	529	3.68E-38	7638	481	3.68E-38
cg25256723	13692	4531	3.68E-38	14306	3964	3.68E-38	6148	3269	3.68E-38	8118	4293	3.68E-38	12948	1411	3.68E-38	11045	1160	3.68E-38
cg25257360	1729	1209	1.44E-07	1153	990	0.000816576	322	3137	6.74E-28	297	3663	2.84E-22	2343	1408	1.25E-10	1922	1144	5.76E-09
cg25258291	21180	783	3.68E-38	22638	480	3.68E-38	7073	351	3.68E-38	10515	508	3.68E-38	12751	710	3.68E-38	11657	676	3.68E-38
cg25259754	3937	315	7.70E-21	3469	204	8.83E-15	3480	286	4.20E-34	4562	336	4.89E-37	3687	319	1.65E-12	3425	318	9.03E-15
cg25261329	20454	2368	3.68E-38	20840	2312	3.68E-38	8001	1364	3.68E-38	13243	1616	3.68E-38	15828	1984	3.68E-38	16184	1997	3.68E-38
cg25261908	5551	356	3.68E-38	4499	172	1.30E-26	4863	353	3.68E-38	5840	397	3.68E-38	5313	418	8.93E-30	5039	359	7.16E-36
cg25263140	15147	2742	3.68E-38	14188	2111	3.68E-38	4418	1786	3.68E-38	7151	2960	3.68E-38	12252	1382	3.68E-38	11133	1078	3.68E-38
cg25263559	6222	769	3.68E-38	7076	608	3.68E-38	3489	287	2.57E-34	5402	466	3.68E-38	5279	602	1.18E-31	4455	550	5.72E-30
cg25264554	12999	487	3.68E-38	12492	355	3.68E-38	10773	398	3.68E-38	10587	449	3.68E-38	12340	464	3.68E-38	12214	575	3.68E-38
cg25266232	20851	1260	3.68E-38	22065	966	3.68E-38	8411	603	3.68E-38	12845	963	3.68E-38	15415	1457	3.68E-38	14297	1204	3.68E-38
cg25267732	8266	1342	3.68E-38	7797	735	3.68E-38	4457	919	3.68E-38	7053	1225	3.68E-38	9560	1272	3.68E-38	8365	1192	3.68E-38
cg25268283	2112	532	1.34E-05	1733	454	0.000519337	510	2079	7.27E-14	605	2230	9.46E-10	2541	933	8.74E-09	2419	864	1.19E-10
cg25268451	5216	5888	3.68E-38	4797	5010	3.68E-38	596	3618	3.68E-38	796	4756	3.68E-38	5702	5172	3.68E-38	4745	4566	3.68E-38
cg25268678	2521	931	7.01E-12	2559	568	7.02E-10	1451	2792	3.68E-38	1985	3626	3.68E-38	3339	3751	3.68E-38	2504	2864	2.11E-35
cg25268718	10286	3601	3.68E-38	10783	3044	3.68E-38	4834	3734	3.68E-38	7041	5682	3.68E-38	9773	1694	3.68E-38	8154	1495	3.68E-38
cg25270201	8344	846	3.68E-38	9349	713	3.68E-38	2375	1675	3.68E-38	3882	2407	3.68E-38	2629	3598	3.22E-36	2322	3162	3.08E-37
cg25270252	11944	778	3.68E-38	12451	563	3.68E-38	5600	340	3.68E-38	8240	582	3.68E-38	10055	613	3.68E-38	9566	719	3.68E-38
cg25274750	3306	1984	1.43E-36	2985	1768	9.48E-28	691	2405	2.10E-21	737	3874	4.22E-32	1408	3731	5.97E-23	1181	3720	1.69E-28
cg25276849	21285	1502	3.68E-38	22653	1075	3.68E-38	9061	626	3.68E-38	13457	1072	3.68E-38	18994	1282	3.68E-38	17454	1158	3.68E-38
cg25277950	2912	2458	5.61E-38	2269	1972	4.67E-21	1036	2526	6.61E-30	1015	4243	3.68E-38	1054	3692	6.12E-19	1004	3125	8.21E-19
cg25282410	852	252	0.7506914	770	182	0.6431496	551	220	0.4650807	637	221	0.6446914	1042	228	0.448744	668	286	0.655544
cg25282780	3940	1381	4.11E-37	3388	1103	3.34E-24	1079	704	1.64E-05	1537	951	5.10E-07	3535	1536	3.16E-22	3382	1497	3.41E-28
cg25283297	6511	3568	3.68E-38	4285	2740	3.68E-38	4373	2512	3.68E-38	7175	3239	3.68E-38	2486	13419	3.68E-38	2171	8857	3.68E-38
cg25283338	9779	1011	3.68E-38	7952	440	3.68E-38	7426	719	3.68E-38	9595	815	3.68E-38	7948	978	3.68E-38	7248	626	3.68E-38
cg25283823	7429	5137	3.68E-38	6246	3778	3.68E-38	4072	1544	3.68E-38	5701	2133	3.68E-38	7530	849	3.68E-38	7150	932	3.68E-38
cg25284492	5683	354	3.68E-38	5031	296	2.01E-36	5075	275	3.68E-38	6199	293	3.68E-38	5360	347	1.76E-29	4948	273	3.82E-33
cg25287375	7912	624	3.68E-38	8314	471	3.68E-38	4230	344	3.68E-38	6689	419	3.68E-38	7283	519	3.68E-38	6917	493	3.68E-38
cg25288155	4378	11923	3.68E-38	3613	12819	3.68E-38	1291	6509	3.68E-38	1595	9413	3.68E-38	2034	13140	3.68E-38	1941	12745	3.68E-38
cg25290938	11682	1323	3.68E-38	11267	985	3.68E-38	4618	961	3.68E-38	6834	1184	3.68E-38	6897	5780	3.68E-38	6826	4916	3.68E-38
cg25291907	9221	288	3.68E-38	8279	173	3.68E-38	6966	169	3.68E-38	7382	222	3.68E-38	8438	251	3.68E-38	6672	189	3.68E-38
cg25293251	5103	749	3.68E-38	4137	410	6.13E-25	4923	525	3.68E-38	6356	595	3.68E-38	5860	817	3.68E-38	4847	558	5.55E-36
cg25294646	4634	1008	3.68E-38	3779	819	1.28E-25	2661	543	3.06E-23	3370	713	5.52E-24	6474	923	3.68E-38	6032	850	3.68E-38
cg25298754	2777	295	1.39E-08	1929	224	0.000737783	626	1635	6.25E-10	632	2554	4.70E-13	2809	319	9.16E-07	2643	265	7.61E-08
cg25299176	6527	366	3.68E-38	6434	222	3.68E-38	4979	641	3.68E-38	6300	817	3.68E-38	8749	562	3.68E-38	5991	528	3.68E-38
cg25299676	3006	1513	1.92E-24	2698	1129	2.31E-16	5289	647	3.68E-38	6547	753	3.68E-38	4478	1852	1.22E-37	3624	1247	4.40E-28
cg25300386	5718	3985	3.68E-38	4817	3380	3.68E-38	4125	6479	3.68E-38	5007	7050	3.68E-38	3233	8806	3.68E-38	2399	7237	3.68E-38
cg25300941	4668	305	2.84E-31	3142	206	9.91E-12	2897	259	2.05E-22	3436	310	1.86E-19	4336	317	4.74E-18	3162	275	6.04E-12
cg25301180	11690	938	3.68E-38	11525	837	3.68E-38	5975	626	3.68E-38	8557	1034	3.68E-38	12574	883	3.68E-38	9379	796	3.68E-38
cg25302370	1436	283	0.1018993	1131	216	0.2120055	752	190	0.2192552	957	229	0.245976	1521	226	0.09330465	1300	212	0.1125103
cg25302419	11138	1741	3.68E-38	12802	1241	3.68E-38	5791	849	3.68E-38	8805	1108	3.68E-38	9955	1460	3.68E-38	8871	1576	3.68E-38
cg25303383	558	786	0.4667978	381	431	0.7823895	714	665	0.005694135	773	700	0.05335456	852	722	0.1871586	806	748	0.09098057
cg25304860	8692	1092	3.68E-38	8399	711	3.68E-38	4857	463	3.68E-38	7433	641	3.68E-38	6190	888	3.68E-38	6084	669	3.68E-38
cg25306170	2253	5128	3.68E-38	1548	5675	3.68E-38	904	2261	1.44E-22	1010	2969	1.56E-22	4283	4705	3.68E-38	4117	4671	3.68E-38
cg25306927	7856	268	3.68E-38	7669	251	3.68E-38	5483	545	3.68E-38	6657	695	3.68E-38	10106	293	3.68E-38	7654	259	3.68E-38
cg25307081	20081	4876	3.68E-38	20136	4191	3.68E-38	15418	4082	3.68E-38	18707	3753	3.68E-38	20095	3773	3.68E-38	15734	3168	3.68E-38
cg25307641	999	2072	1.42E-08	731	1700	3.16E-05	1240	2059	6.36E-25	1733	2790	1.16E-30	2631	1166	5.89E-11	2355	928	1.19E-10
cg25307902	1116	416	0.248681	1187	318	0.1027511	1722	384	2.50E-08	2051	501	1.75E-07	1763	460	0.006036235	1232	355	0.0763341
cg25308542	5033	608	3.68E-38	4233	360	1.49E-25	2211	486	2.54E-15	2632	458	4.27E-12	2382	497	1.67E-05	2258	514	5.97E-07
cg25309588	20664	1493	3.68E-38	20565	1016	3.68E-38	8164	818	3.68E-38	12357	1052	3.68E-38	15648	1304	3.68E-38	14220	986	3.68E-38
cg25310567	1460	287	0.08699902	1145	278	0.1529418	2491	412	2.52E-18	2695	519	2.43E-13	2616	365	5.32E-06	2477	348	2.72E-07
cg25313204	1479	26952	3.68E-38	1299	25649	3.68E-38	563	8952	3.68E-38	839	13464	3.68E-38	1315	19798	3.68E-38	1029	19254	3.68E-38
cg25314216	353	2504	5.46E-07	165	1999	0.000659243	204	2094	2.45E-10	262	2256	3.11E-07	312	2236	0.000446816	226	1827	0.002736943
cg25315362	11225	665	3.68E-38	11171	446	3.68E-38	5123	474	3.68E-38	7398	590	3.68E-38	9303	512	3.68E-38	9188	479	3.68E-38
cg25316166	10666	6559	3.68E-38	10300	5602	3.68E-38	4528	4713	3.68E-38	7017	6656	3.68E-38	9739	8991	3.68E-38	7882	8402	3.68E-38
cg25316898	4964	299	4.20E-36	3940	217	4.72E-20	4208	239	3.68E-38	4980	365	3.68E-38	4458	302	4.48E-19	3207	326	8.53E-13
cg25317260	2003	264	0.001323129	1665	224	0.008199279	1619	911	4.21E-13	1848	1041	3.18E-10	2394	1618	1.48E-12	1654	1375	1.07E-08
cg25322008	552	340	0.9111692	363	313	0.8813722	645	384	0.1304488	646	376	0.4371929	825	407	0.4864834	778	348	0.461341
cg25322211	18813	1636	3.68E-38	21122	1220	3.68E-38	7794	911	3.68E-38	12135	1567	3.68E-38	16410	890	3.68E-38	15527	827	3.68E-38
cg25323711	1324	278	0.1839778	1029	223	0.3018937	2442	291	7.96E-16	2899	307	2.94E-13	2494	317	3.46E-05	1992	291	0.000287852
cg25324046	13979	422	3.68E-38	11826	366	3.68E-38	7112	355	3.68E-38	8781	395	3.68E-38	8870	397	3.68E-38	7781	337	3.68E-38
cg25325612	17259	862	3.68E-38	16467	601	3.68E-38	5646	397	3.68E-38	11026	625	3.68E-38	13854	735	3.68E-38	12433	620	3.68E-38
cg25327013	6740	697	3.68E-38	5132	511	3.68E-38	3170	353	3.88E-29	4807	488	3.68E-38	6247	648	3.68E-38	5396	667	3.68E-38
cg25327247	2347	414	2.44E-06	2034	330	7.16E-05	1868	362	1.35E-09	2416	400	1.38E-09	2188	467	0.000165743	1702	419	0.001467947
cg25328975	997	2465	5.63E-12	952	2114	2.12E-09	558	3385	5.58E-38	512	4469	3.68E-38	1069	4071	5.82E-23	997	3305	8.50E-21
cg25329939	16496	1106	3.68E-38	18526	899	3.68E-38	5162	509	3.68E-38	7105	740	3.68E-38	10260	861	3.68E-38	9085	952	3.68E-38
cg25332298	14030	8420	3.68E-38	14947	7490	3.68E-38	5744	5128	3.68E-38	8184	6526	3.68E-38	12852	2149	3.68E-38	11974	2170	3.68E-38
cg25335775	4929	315	8.93E-36	4084	250	3.36E-22	4212	267	3.68E-38	5658	384	3.68E-38	4260	328	1.92E-17	3885	368	3.18E-20
cg25336198	4179	495	1.13E-26	3297	366	1.11E-14	2179	3862	3.68E-38	2992	4631	3.68E-38	6635	470	3.68E-38	4924	400	1.02E-34
cg25336579	17673	391	3.68E-38	14406	265	3.68E-38	13177	252	3.68E-38	16494	399	3.68E-38	17068	384	3.68E-38	13860	300	3.68E-38
cg25340056	17415	952	3.68E-38	17010	815	3.68E-38	7101	442	3.68E-38	11609	717	3.68E-38	15464	924	3.68E-38	13897	806	3.68E-38
cg25340403	7712	17779	3.68E-38	6578	18606	3.68E-38	3878	7473	3.68E-38	5972	10983	3.68E-38	3813	17044	3.68E-38	3503	15151	3.68E-38
cg25341032	1944	743	7.26E-06	1529	550	0.001533469	349	927	0.01714234	478	1328	0.003599187	3473	626	3.09E-13	2888	684	3.77E-13
cg25341653	702	10894	3.68E-38	486	8240	3.68E-38	243	7774	3.68E-38	196	9742	3.68E-38	250	13100	3.68E-38	350	10415	3.68E-38
cg25341726	1749	571	0.000751983	1349	409	0.022052	455	2240	2.71E-15	518	2877	2.79E-15	1433	1303	7.48E-05	1417	1283	1.67E-06
cg25344367	2590	6004	3.68E-38	1999	6137	3.68E-38	1046	3386	3.68E-38	1367	5136	3.68E-38	4007	5243	3.68E-38	3644	4722	3.68E-38
cg25344639	7921	1097	3.68E-38	7350	676	3.68E-38	4530	571	3.68E-38	6075	704	3.68E-38	8946	1013	3.68E-38	7958	866	3.68E-38
cg25344672	3836	6207	3.68E-38	2870	5772	3.68E-38	2540	4259	3.68E-38	3304	6041	3.68E-38	6960	3375	3.68E-38	6608	3187	3.68E-38
cg25345005	16192	1805	3.68E-38	17554	1116	3.68E-38	7666	868	3.68E-38	10752	1130	3.68E-38	15684	1603	3.68E-38	13228	1795	3.68E-38
cg25345738	1214	291	0.2765412	1022	208	0.3249147	1326	405	3.99E-05	1227	510	0.006852336	1689	421	0.01295103	1351	422	0.02453146
cg25346576	10818	1380	3.68E-38	12117	1012	3.68E-38	9169	586	3.68E-38	13412	579	3.68E-38	11846	1307	3.68E-38	10868	646	3.68E-38
cg25346972	16367	910	3.68E-38	17435	665	3.68E-38	7169	445	3.68E-38	12442	643	3.68E-38	15183	835	3.68E-38	14545	810	3.68E-38
cg25349574	5939	362	3.68E-38	6130	219	3.68E-38	4470	294	3.68E-38	5283	419	3.68E-38	7043	355	3.68E-38	4855	322	1.75E-32
cg25350411	1459	1769	7.30E-10	1230	974	0.000434182	344	1333	9.66E-05	421	1056	0.05196757	2260	1223	7.67E-09	1839	1079	6.50E-08
cg25351036	13880	7901	3.68E-38	12683	7639	3.68E-38	4392	5491	3.68E-38	5374	8779	3.68E-38	12005	892	3.68E-38	12025	782	3.68E-38
cg25352650	10776	815	3.68E-38	11345	624	3.68E-38	5898	385	3.68E-38	8978	505	3.68E-38	12237	589	3.68E-38	9890	526	3.68E-38
cg25355065	1179	305	0.2992189	824	221	0.5367608	1239	223	0.00209141	1359	247	0.0205626	2149	279	0.001254639	1676	318	0.004565288
cg25355803	21769	15748	3.68E-38	21315	14769	3.68E-38	2209	8705	3.68E-38	3570	13782	3.68E-38	16404	14431	3.68E-38	15762	13574	3.68E-38
cg25356214	7699	1029	3.68E-38	8885	911	3.68E-38	4240	593	3.68E-38	6902	846	3.68E-38	8096	1042	3.68E-38	7466	954	3.68E-38
cg25356886	4774	13291	3.68E-38	4265	13222	3.68E-38	1225	5499	3.68E-38	1776	8190	3.68E-38	2073	11063	3.68E-38	2453	10333	3.68E-38
cg25358289	2231	8719	3.68E-38	1639	8511	3.68E-38	1638	4439	3.68E-38	2058	6241	3.68E-38	2845	10479	3.68E-38	2477	9941	3.68E-38
cg25358938	1578	312	0.03497019	1603	219	0.01382973	3599	254	5.56E-36	4644	317	3.68E-38	3092	347	1.45E-08	2162	324	2.79E-05
cg25359581	10651	4207	3.68E-38	9977	3296	3.68E-38	4320	2908	3.68E-38	6667	3506	3.68E-38	12018	1855	3.68E-38	11117	1634	3.68E-38
cg25361106	6242	1079	3.68E-38	7311	838	3.68E-38	3869	1907	3.68E-38	4502	2988	3.68E-38	8388	787	3.68E-38	6431	696	3.68E-38
cg25361844	6357	915	3.68E-38	6252	776	3.68E-38	3692	570	3.68E-38	5763	743	3.68E-38	6398	860	3.68E-38	6512	842	3.68E-38
cg25363317	9003	313	3.68E-38	6797	194	3.68E-38	6848	266	3.68E-38	9615	292	3.68E-38	8142	312	3.68E-38	6129	198	3.68E-38
cg25363445	2696	1018	1.64E-14	2265	794	2.40E-09	945	1343	3.16E-10	1235	1632	4.98E-10	3135	871	1.65E-12	2908	780	3.08E-14
cg25366404	7096	4021	3.68E-38	6486	2779	3.68E-38	2114	7663	3.68E-38	1906	9628	3.68E-38	7786	1710	3.68E-38	5774	1487	3.68E-38
cg25368212	1751	2649	8.47E-23	1172	2045	1.30E-10	930	1431	4.73E-11	1203	2077	4.96E-14	1536	3183	1.11E-18	1468	2670	6.51E-19
cg25368651	560	1582	0.00452339	381	1175	0.07829625	446	2196	1.43E-14	499	1967	7.30E-07	658	2377	2.83E-06	515	2192	1.52E-06
cg25370441	3087	1121	2.82E-20	2352	885	8.87E-11	552	2838	1.36E-26	665	3955	2.99E-32	1298	4552	2.92E-31	964	3686	4.09E-25
cg25371038	11955	1380	3.68E-38	10767	900	3.68E-38	5423	620	3.68E-38	8239	831	3.68E-38	10106	1083	3.68E-38	9850	985	3.68E-38
cg25371088	3903	432	6.31E-22	3162	286	1.26E-12	3295	305	1.15E-30	4457	441	4.89E-37	3974	411	1.28E-15	3103	343	5.05E-12
cg25371182	10828	1020	3.68E-38	11767	763	3.68E-38	4245	615	3.68E-38	6592	810	3.68E-38	8643	1144	3.68E-38	8297	885	3.68E-38
cg25371560	9775	867	3.68E-38	10799	735	3.68E-38	5212	369	3.68E-38	7147	602	3.68E-38	8655	951	3.68E-38	7555	835	3.68E-38
cg25372103	5266	952	3.68E-38	4904	637	3.68E-38	2838	590	2.63E-27	3970	822	3.59E-35	5333	862	8.77E-36	4544	778	1.10E-34
cg25372135	9305	833	3.68E-38	8994	617	3.68E-38	4611	474	3.68E-38	7088	452	3.68E-38	7770	654	3.68E-38	6741	582	3.68E-38
cg25372195	9741	669	3.68E-38	11208	539	3.68E-38	5157	644	3.68E-38	7826	919	3.68E-38	9643	695	3.68E-38	8186	700	3.68E-38
cg25372693	9609	1317	3.68E-38	9865	869	3.68E-38	3517	1972	3.68E-38	5084	2906	3.68E-38	8731	1771	3.68E-38	7519	1676	3.68E-38
cg25374813	6459	700	3.68E-38	6413	621	3.68E-38	4919	2228	3.68E-38	6272	2814	3.68E-38	9425	1017	3.68E-38	8230	871	3.68E-38
cg25374854	3012	11732	3.68E-38	2497	13358	3.68E-38	3881	4767	3.68E-38	5979	7050	3.68E-38	12555	6752	3.68E-38	11857	6239	3.68E-38
cg25375711	4027	304	7.13E-22	3503	245	1.53E-15	6010	242	3.68E-38	7520	295	3.68E-38	5995	304	3.29E-37	4741	238	1.34E-29
cg25375764	3064	4173	3.68E-38	2514	4046	3.68E-38	2066	659	1.03E-15	2678	1109	5.57E-20	2832	3580	3.68E-38	2708	3089	3.68E-38
cg25376316	1980	6512	3.68E-38	1158	5566	3.68E-38	2618	5872	3.68E-38	4230	7268	3.68E-38	370	10007	3.68E-38	413	7570	3.68E-38
cg25377358	11711	1586	3.68E-38	11363	1057	3.68E-38	5005	835	3.68E-38	7389	1066	3.68E-38	11648	1488	3.68E-38	9789	1118	3.68E-38
cg25378769	14089	884	3.68E-38	13735	594	3.68E-38	5574	459	3.68E-38	8326	684	3.68E-38	11277	864	3.68E-38	10849	662	3.68E-38
cg25381844	17233	788	3.68E-38	18005	493	3.68E-38	6985	2673	3.68E-38	10393	3749	3.68E-38	15008	718	3.68E-38	13160	729	3.68E-38
cg25383093	3020	1349	2.22E-22	2567	822	4.30E-12	987	595	0.000409694	1318	712	0.000324596	2390	1121	5.09E-09	2004	959	3.17E-08
cg25383242	2512	1592	5.64E-19	1589	1343	2.13E-08	736	3858	3.68E-38	631	4186	1.32E-35	2247	3181	3.65E-26	1589	2499	2.34E-18
cg25384157	17910	1678	3.68E-38	18008	1234	3.68E-38	6272	5180	3.68E-38	9565	7629	3.68E-38	14999	3639	3.68E-38	13703	3434	3.68E-38
cg25384595	11656	2386	3.68E-38	10055	2123	3.68E-38	4121	2651	3.68E-38	5910	3841	3.68E-38	10157	2566	3.68E-38	8707	2372	3.68E-38
cg25385272	4436	293	1.72E-27	3220	211	1.80E-12	4300	266	3.68E-38	5117	304	3.68E-38	4525	293	1.21E-19	3453	213	4.99E-14
cg25388528	950	331	0.5462433	777	212	0.6016558	900	327	0.02743984	1045	279	0.1287247	845	320	0.5531089	962	332	0.2799883
cg25391023	1981	300	0.001142585	1723	213	0.005563196	1000	358	0.00721899	923	329	0.1840215	1940	329	0.004333042	1474	285	0.02695499
cg25392935	12040	1807	3.68E-38	14017	1393	3.68E-38	5801	849	3.68E-38	8433	1283	3.68E-38	12990	1507	3.68E-38	11656	1466	3.68E-38
cg25395108	13771	1219	3.68E-38	14288	873	3.68E-38	5388	573	3.68E-38	8093	969	3.68E-38	10635	1175	3.68E-38	9859	992	3.68E-38
cg25396537	9288	1790	3.68E-38	10434	1174	3.68E-38	5321	1002	3.68E-38	8046	1342	3.68E-38	8953	1616	3.68E-38	8432	1647	3.68E-38
cg25397076	5364	12588	3.68E-38	4601	14867	3.68E-38	1642	6441	3.68E-38	2074	8718	3.68E-38	1255	14185	3.68E-38	1293	13275	3.68E-38
cg25397562	16157	608	3.68E-38	17320	482	3.68E-38	7415	305	3.68E-38	11344	456	3.68E-38	13588	583	3.68E-38	13919	531	3.68E-38
cg25397779	11440	925	3.68E-38	13314	816	3.68E-38	5567	653	3.68E-38	8143	776	3.68E-38	10050	939	3.68E-38	9365	1023	3.68E-38
cg25398949	5766	1351	3.68E-38	5105	1032	3.68E-38	3416	779	3.68E-38	5311	1095	3.68E-38	6552	1301	3.68E-38	5369	1336	3.68E-38
cg25399367	13995	1804	3.68E-38	14000	1572	3.68E-38	5281	548	3.68E-38	8134	662	3.68E-38	11387	1955	3.68E-38	10176	1861	3.68E-38
cg25400358	3878	1609	3.68E-38	3098	1057	4.98E-20	1389	3080	3.68E-38	1086	3427	1.68E-30	5665	1831	3.68E-38	3735	1506	1.90E-33
cg25402049	2703	3494	3.68E-38	2677	3093	3.68E-38	914	2993	3.57E-37	1100	4351	3.68E-38	1784	4792	3.68E-38	1287	4396	3.68E-38
cg25404088	4103	1397	3.68E-38	4109	1159	1.79E-35	2339	451	1.22E-16	3733	642	2.56E-28	2900	2872	2.78E-30	3315	2447	3.68E-38
cg25406518	2753	531	2.39E-10	2426	397	1.25E-07	1347	2811	3.68E-38	1704	2978	2.75E-33	3126	1350	2.01E-16	2769	927	2.58E-14
cg25406735	11582	663	3.68E-38	12737	633	3.68E-38	5975	494	3.68E-38	10747	858	3.68E-38	11457	620	3.68E-38	11475	686	3.68E-38
cg25409040	3188	309	2.60E-12	3036	212	7.18E-11	4017	209	3.68E-38	4824	263	3.68E-38	4686	235	1.13E-20	3375	234	1.71E-13
