	Case_to_Control.logFC	Case_to_Control.AveExpr	Case_to_Control.t	Case_to_Control.P.Value	Case_to_Control.adj.P.Val	Case_to_Control.B	Case_to_Control.Case_AVG	Case_to_Control.Control_AVG	Case_to_Control.deltaBeta	Case_to_Control.CHR	Case_to_Control.MAPINFO	Case_to_Control.Strand	Case_to_Control.Type	Case_to_Control.gene	Case_to_Control.feature	Case_to_Control.cgi	Case_to_Control.feat.cgi	Case_to_Control.UCSC_Islands_Name	Case_to_Control.SNP_ID	Case_to_Control.SNP_DISTANCE
cg10170334	0.027418321510236	0.510617766497362	3.54367398950939	0.0008808183181563	0.0464315870785866	-1.94146453918079	0.496908605742244	0.524326927252481	0.027418321510236	10	119151639	F	II		IGR	opensea	IGR-opensea		rs560162510;rs528898365;rs150588162	0;17;43
cg11438524	0.0104589994252198	0.931290670441548	3.54367033857443	0.000880827998482216	0.0464315870785866	-1.94147500890252	0.926061170728938	0.936520170154158	0.0104589994252198	14	77919864	R	II	VIPAS39	Body	opensea	Body-opensea		rs77911761	31
cg01584478	0.0367097297081477	0.590166128920291	3.54360417050788	0.000881003458404362	0.0464375527670593	-1.94166475679699	0.571811264066217	0.608520993774365	0.0367097297081477	4	151307115	F	II	LRBA	Body	opensea	Body-opensea		rs17504359;rs556671520;rs570507867;rs539911715	6;18;29;38
cg00832329	0.0266804743144189	0.295559637306879	3.543509005105	0.000881255870019096	0.0464425299992756	-1.9419376556963	0.28221940014967	0.308899874464088	0.0266804743144189	14	105860985	F	II	PACS2	Body	shelf	Body-shelf	chr14:105864480-105865465	rs149437508;rs143800881;rs587715523	0;13;30
cg05098339	0.0261369061443534	0.55784269186888	3.5435081525575	0.000881258131582632	0.0464425299992756	-1.94194010046519	0.544774238796704	0.570911144941057	0.0261369061443533	11	62378423	R	II	EML3	Body	shore	Body-shore	chr11:62379638-62380556	rs543507884;rs142822475;rs200686766;rs151041655	40;31;20;2
cg07245258	0.0281777431213459	0.416434605847812	3.54349811081622	0.000881284769854052	0.0464425299992756	-1.94196889617974	0.402345734287139	0.430523477408485	0.0281777431213459	11	111206501	F	II		IGR	opensea	IGR-opensea		rs370445145;rs571874867	0;4
cg10176717	0.0406675620142763	0.401186054798547	3.5434028034942	0.000881537635057791	0.046452572094244	-1.94224219722521	0.380852273791408	0.421519835805685	0.0406675620142764	10	112888974	F	II		IGR	opensea	IGR-opensea		rs117006896	1
cg16575209	0.0116787275115895	0.943355583065984	3.54334808278655	0.000881682848961842	0.0464569404919658	-1.94239911108735	0.937516219310189	0.949194946821778	0.0116787275115895	19	36870766	R	II		IGR	shore	IGR-shore	chr19:36869564-36870279		
cg25987136	0.022235925124967	0.349904586889371	3.54314517469911	0.000882221511466648	0.0464820380919228	-1.94298094583889	0.338786624326888	0.361022549451855	0.022235925124967	1	3284233	F	II	PRDM16	Body	opensea	Body-opensea			
cg02923021	0.0139229390048768	0.924450027368682	3.54309863595205	0.000882345102750733	0.0464852646288989	-1.94311439196607	0.917488557866243	0.931411496871121	0.0139229390048773	8	854974	F	II		IGR	opensea	IGR-opensea		rs568211254;rs537188107;rs557280894	1;16;30
cg16328400	0.0123482618534653	0.935181454995458	3.54306249231964	0.000882441099513274	0.046487037029249	-1.94321803022224	0.929007324068725	0.941355585922191	0.0123482618534654	14	102499720	R	II	DYNC1H1	Body	opensea	Body-opensea		rs75075497	21
cg14576850	0.0336187712080706	0.393261965401529	3.54302966712831	0.000882528291209216	0.0464883453606037	-1.94331215264	0.376452579797494	0.410071351005565	0.0336187712080706	1	100968170	F	II	CDC14A	Body	opensea	Body-opensea		rs368111917;rs115278839;rs191780675	3;15;49
cg04064032	0.0150714778931827	0.933199036910814	3.54299274298241	0.000882626380562942	0.046490227515072	-1.94341802771878	0.925663297964223	0.940734775857406	0.0150714778931826	10	114846876	F	II	TCF7L2	Body	opensea	Body-opensea		rs3829191	44
cg14646998	0.0243875323666476	0.480789360285814	3.54295262003101	0.000882732979383442	0.0464925575876919	-1.94353307420954	0.46859559410249	0.492983126469138	0.0243875323666476	2	242460454	R	II		IGR	opensea	IGR-opensea		rs576135230;rs140307386	2;1
cg10082354	0.0318986586870255	0.771565103666394	3.54284465560517	0.000883019880793062	0.0465037652591951	-1.94384264204657	0.755615774322881	0.787514433009907	0.0318986586870257	11	131672204	R	II	NTM	Body	opensea	Body-opensea		rs547808557;rs181963762	2;1
cg12587087	0.0266499523636072	0.451018968639085	3.5427608484632	0.00088324264878134	0.0465037652591951	-1.94408293954732	0.437693992457281	0.464343944820888	0.0266499523636072	1	155971907	F	II		IGR	opensea	IGR-opensea			
cg04029455	0.0194095722882196	0.772856563563495	3.5427581781007	0.000883249747761638	0.0465037652591951	-1.94409059613602	0.763151777419386	0.782561349707605	0.0194095722882197	17	80745235	F	I	TBCD	Body	opensea	Body-opensea		rs564397369;rs531835690	0;29
cg05861639	0.0291767005538653	0.580363292590491	3.54275184947168	0.000883266572216801	0.0465037652591951	-1.94410874186465	0.565774942313558	0.594951642867423	0.0291767005538653	14	45429449	R	II	KLHL28	5'UTR	shelf	5'UTR-shelf	chr14:45431628-45432115	rs73346337	2
cg23131164	0.0169563810700221	0.896351358388907	3.54273616470427	0.000883308270982466	0.0465037652591951	-1.94415371385002	0.887873167853896	0.904829548923918	0.0169563810700218	12	125302617	R	II	SCARB1	Body	shelf	Body-shelf	chr12:125299474-125299874	rs374618195	20
cg11712291	0.0144454863563694	0.926530355124693	3.54273173946548	0.000883320036048897	0.0465037652591951	-1.94416640204842	0.919307611946509	0.933753098302878	0.0144454863563696	2	16208261	R	II	GACAT3	Body	opensea	Body-opensea			
cg02567500	0.0128531146808348	0.922419360133836	3.54269302028066	0.000883422982367327	0.0465059009460774	-1.94427741864193	0.915992802793419	0.928845917474254	0.0128531146808348	16	28509238	R	II	APOB48R	Body	island	Body-island	chr16:28509237-28509509	rs201246198	2
cg24476529	0.0254853867628162	0.875496361290244	3.54263786284162	0.000883569654405751	0.0465103380152376	-1.94443556616447	0.862753667908835	0.888239054671652	0.0254853867628164	12	2157343	F	II	CACNA1C-IT2	TSS200	opensea	TSS200-opensea		rs190204684;rs552087279	1;47
cg16075951	-0.0143661123703692	0.126034954503588	-3.54254483932322	0.00088381707082872	0.0465162688649991	-1.94470228009863	0.133218010688773	0.118851898318404	-0.0143661123703692	14	24899050	R	I	CBLN3	TSS1500	island	TSS1500-island	chr14:24898779-24899288	rs540906413;rs553852578;rs577693605	36;12;1
cg05696848	0.0300832838221643	0.687462059575926	3.54251671671588	0.000883891882092177	0.0465162688649991	-1.94478291148897	0.672420417664844	0.702503701487008	0.0300832838221643	16	27257330	R	II	NSMCE1	Body	opensea	Body-opensea			
cg03580624	0.0277606718237138	0.309877996532358	3.54251346631655	0.000883900529137113	0.0465162688649991	-1.94479223080741	0.295997660620501	0.323758332444215	0.0277606718237138	19	8488356	R	II	MARCH2	Body	opensea	Body-opensea		rs189411674;rs542424732;rs112849508	42;30;1
cg02570920	0.0261181989368521	0.843545916834984	3.54250035622843	0.000883935406755566	0.0465162688649991	-1.94482981908721	0.830486817366558	0.856605016303411	0.0261181989368523	1	96991388	R	II		IGR	opensea	IGR-opensea		rs72719779;rs144936794	26;20
cg04010915	0.0270703414678809	0.825577156237394	3.54245957088887	0.000884043919050082	0.0465162688649991	-1.94494675528665	0.812041985503454	0.839112326971335	0.0270703414678811	12	110547053	F	II		IGR	opensea	IGR-opensea		rs554072266	1
cg15769565	0.0222495497818985	0.176700149114237	3.54245477235207	0.000884056686735001	0.0465162688649991	-1.9449605131843	0.165575374223287	0.187824924005186	0.0222495497818985	4	159727112	F	II	FNIP2	Body	opensea	Body-opensea		rs550287333;rs570209026	1;16
cg16977751	0.0280765385779824	0.791509481089734	3.54242794500713	0.000884128070716534	0.0465167418705121	-1.94503742973405	0.777471211800742	0.805547750378725	0.0280765385779823	22	29729347	F	II	AP1B1	Body	opensea	Body-opensea		rs535882667	1
cg14133465	0.0300455908405372	0.543126130201285	3.54235845939167	0.000884312988262455	0.0465179501675411	-1.94523665000613	0.528103334781016	0.558148925621554	0.0300455908405372	17	48464030	F	II	LRRC59	Body	opensea	Body-opensea		rs533313153	1
cg20472296	0.0270882011752477	0.239061100034517	3.54235337536745	0.000884326519495795	0.0465179501675411	-1.94525122617985	0.225516999446893	0.252605200622141	0.0270882011752475	10	5586551	F	II		IGR	opensea	IGR-opensea		rs117718142;rs139551843;rs115540210;rs149724625;rs74532822	0;6;10;13;49
cg00360343	0.0264283950103985	0.237987671040567	3.5423226160809	0.000884408390178358	0.0465179501675411	-1.94533941446289	0.224773473535368	0.251201868545766	0.0264283950103985	21	30590362	R	II	LINC00189	Body	opensea	Body-opensea		rs527795250	34
cg25605771	0.0119854324119223	0.894032675614321	3.542315351008	0.000884427728370529	0.0465179501675411	-1.94536024369365	0.88803995940836	0.900025391820282	0.0119854324119224	1	44466601	R	I	SLC6A9	Body	opensea	Body-opensea		rs201608983;rs112411017;rs200693069;rs7528392;rs199568875	49;36;23;21;9
cg20427859	-0.0345262715131289	0.872875147784721	-3.5423020942413	0.000884463016311789	0.0465179501675411	-1.94539825126559	0.890138283541285	0.855612012028156	-0.0345262715131287	4	82939622	F	II		IGR	opensea	IGR-opensea		rs188545119;rs138718764	1;14
cg24247873	0.0232065141051208	0.8823904896579	3.54217646789723	0.000884797485525017	0.0465281097479631	-1.94575842182796	0.87078723260534	0.893993746710461	0.0232065141051206	7	47474894	F	II	TNS3	ExonBnd	opensea	ExonBnd-opensea		rs61738736;rs143097272;rs200569507	40;41;44
cg04552867	0.0120454097400763	0.929505117439011	3.54214352892946	0.000884885202655253	0.0465281097479631	-1.94585285655857	0.923482412568973	0.935527822309049	0.0120454097400762	7	44442920	F	II	NUDCD3	Body	opensea	Body-opensea		rs144813090;rs530592257	0;29
cg05336486	0.0251298594330845	0.339626622054756	3.54214260933777	0.000884887651665549	0.0465281097479631	-1.94585549298453	0.327061692338214	0.352191551771299	0.0251298594330845	18	20694580	R	II		IGR	opensea	IGR-opensea		rs537673972;rs557333957;rs181508463;rs539016626	44;36;2;1
cg23118721	0.0280362299185827	0.820872643241061	3.54213578631188	0.000884905822606754	0.0465281097479631	-1.9458750542648	0.80685452828177	0.834890758200353	0.0280362299185825	8	94133100	R	II		IGR	opensea	IGR-opensea			
cg00099427	0.0312071774345897	0.622637476600529	3.54206703860535	0.000885088929967569	0.046534455555773	-1.94607214932474	0.607033887883234	0.638241065317824	0.0312071774345895	1	159870134	F	I	CCDC19	TSS1500	island	TSS1500-island	chr1:159869901-159870143	rs560044726;rs2494486	1;46
cg07181030	0.0258173705490469	0.19759075551679	3.54203928296148	0.000885162866511767	0.0465350611060422	-1.94615172225337	0.184682070242267	0.210499440791314	0.025817370549047	2	153342752	F	II	FMNL2	Body	opensea	Body-opensea		rs79030217	11
cg18744859	0.029734549014355	0.394638054319532	3.54186379509775	0.00088563047440014	0.0465551707272177	-1.94665482162511	0.379770779812354	0.409505328826709	0.029734549014355	9	6331521	F	II	TPD52L3	3'UTR	opensea	3'UTR-opensea		rs559124909;rs145707802	41;49
cg24813240	0.0106204085219994	0.933950205717103	3.54184886366415	0.000885670271839727	0.0465551707272177	-1.94669762729621	0.928640001456104	0.939260409978103	0.0106204085219994	3	160819363	R	II	B3GALNT1	5'UTR	shelf	5'UTR-shelf	chr3:160822494-160823260	rs138065889	23
cg24090393	0.0141630001921046	0.912793142357092	3.54182414366959	0.000885736162938788	0.0465553518107324	-1.94676849473546	0.90571164226104	0.919874642453145	0.0141630001921046	1	1560804	R	I	MIB2	Body	island	Body-island	chr1:1560780-1561055	rs574071898;rs540555029;rs369835622	25;21;13
cg26342734	-0.0128329070651258	0.112561725846417	-3.54173791661201	0.000885966037660503	0.0465634475489567	-1.94701568873489	0.11897817937898	0.106145272313854	-0.0128329070651258	17	7211307	R	I	EIF5A	TSS1500	island	TSS1500-island	chr17:7210224-7211740	rs112998819;rs553449320	49;5
cg17965006	-0.0248926684571793	0.235010963289784	-3.54171004492887	0.000886040353618465	0.0465634475489567	-1.94709558995811	0.247457297518373	0.222564629061194	-0.0248926684571794	14	105190439	R	I	ADSSL1	TSS200	island	TSS200-island	chr14:105189927-105190864	rs548986837;rs565710181;rs534482118	48;37;16
cg07402683	0.0233577590178465	0.547612821399047	3.54165550615496	0.000886185790885774	0.0465634475489567	-1.94725193806328	0.535933941890124	0.55929170090797	0.0233577590178465	12	7034825	R	II	ATN1	5'UTR	shelf	5'UTR-shelf	chr12:7036955-7037924		
cg25364972	0.0304845179739092	0.359338187081821	3.54164249040133	0.000886220503061076	0.0465634475489567	-1.9472892505444	0.344095928094866	0.374580446068775	0.0304845179739092	2	217075573	R	II		IGR	opensea	IGR-opensea		rs193229896;rs74318002	25;23
cg12018752	0.0379325980827175	0.593564411029786	3.54164119280887	0.000886223963727643	0.0465634475489567	-1.9472929703702	0.574598111988427	0.612530710071144	0.0379325980827174	12	48359906	F	II	TMEM106C	Body	shelf	Body-shelf	chr12:48357195-48357507	rs115138655;rs115910710;rs147520648	0;1;25
cg16406582	0.0140393765970063	0.922856138730126	3.54156337192496	0.000886431534882681	0.0465634475489567	-1.94751605907895	0.915836450431623	0.929875827028629	0.014039376597006	2	74361384	R	II		IGR	shelf	IGR-shelf	chr2:74357574-74358014	rs562457709	46
cg00889129	0.0297597016532571	0.685234068552782	3.54154929843742	0.000886469077966714	0.0465634475489567	-1.94755640316117	0.670354217726154	0.700113919379411	0.029759701653257	10	81065616	F	II	ZMIZ1	Body	opensea	Body-opensea		rs568653241;rs531305895	1;9
cg15451537	0.0253465732153291	0.808627571134903	3.54153959925691	0.000886494952831933	0.0465634475489567	-1.94758420748191	0.795954284527238	0.821300857742567	0.025346573215329	3	157504528	R	II		IGR	opensea	IGR-opensea		rs547626526	46
cg22879161	0.024491129684325	0.315859388471867	3.54153557974964	0.0008865056760327	0.0465634475489567	-1.94759573005761	0.303613823629705	0.328104953314029	0.0244911296843249	12	89703393	F	II		IGR	opensea	IGR-opensea			
cg02727079	0.0356710050009181	0.557023689893467	3.54153217547827	0.000886514758010284	0.0465634475489567	-1.94760548895284	0.539188187393008	0.574859192393926	0.0356710050009184	6	17986167	R	II	KIF13A	Body	shore	Body-shore	chr6:17987415-17988405		
cg17557063	0.0295722950367818	0.810995060494239	3.54150158409703	0.000886596374246589	0.0465644538005855	-1.94769318385339	0.796208912975848	0.82578120801263	0.0295722950367818	5	176574070	R	II	NSD1	Body	opensea	Body-opensea			
cg13497451	0.028772033617916	0.374511956484176	3.54147146703117	0.000886676732046217	0.0465653938214252	-1.94777951861947	0.360125939675218	0.388897973293134	0.028772033617916	14	95640908	R	II	DICER1-AS1	Body	opensea	Body-opensea		rs185776131;rs189704444	35;1
cg03636723	0.0311213299960009	0.670179960308059	3.54130728501347	0.000887114921852542	0.0465851245656746	-1.94825016163665	0.654619295310058	0.685740625306059	0.031121329996001	14	51233598	F	II	NIN	ExonBnd	opensea	ExonBnd-opensea		rs199546499;rs374331354;rs144507010;rs201503985	27;29;40;42
cg14821871	0.0253403201967376	0.69944592523032	3.54127513130573	0.000887200761970913	0.0465863508712953	-1.94834233172205	0.686775765131951	0.712116085328689	0.0253403201967373	8	142264923	R	II	SLC45A4	TSS200	shore	TSS200-shore	chr8:142264027-142264315	rs568792591;rs143925118	13;3
cg26134619	0.0373047916072455	0.795712270312503	3.54118921273327	0.000887430176020639	0.0465951154495609	-1.94858861884861	0.77705987450888	0.814364666116126	0.0373047916072454	4	17325429	R	II		IGR	opensea	IGR-opensea		rs57737468;rs150277643	48;44
cg11800117	0.0292034001954214	0.443496695176416	3.54107487509254	0.000887735560668169	0.0466058460635448	-1.94891636427677	0.428894995078705	0.458098395274126	0.0292034001954216	11	93270375	F	II	C11orf75	5'UTR	opensea	5'UTR-opensea			
cg16473728	0.0230106360157715	0.411705619713161	3.54106553251921	0.00088776051820357	0.0466058460635448	-1.94894314420798	0.400200301705275	0.423210937721047	0.0230106360157714	14	51338350	F	II	ABHD12B	TSS1500	shore	TSS1500-shore	chr14:51338712-51339146	rs558217547;rs183589483;rs543981561	0;6;51
cg01235659	0.0265649712707718	0.612091738387791	3.5409869972818	0.000887970341932356	0.0466058460635448	-1.94916825915076	0.598809252752405	0.625374224023177	0.0265649712707721	5	16738047	F	II	MYO10	Body	opensea	Body-opensea		rs73755174	2
cg04686319	0.0288804880474253	0.384759714539157	3.54096229180407	0.00088803635770997	0.0466058460635448	-1.94923907480703	0.370319470515445	0.39919995856287	0.0288804880474253	5	177876427	R	II	COL23A1	Body	opensea	Body-opensea		rs141297777;rs562130084	46;2
cg02781526	0.0325605504669961	0.855324997243101	3.54093488385221	0.000888109600284479	0.0466058460635448	-1.94931763648044	0.839044722009603	0.871605272476599	0.0325605504669961	15	52030670	R	II	LYSMD2	TSS1500	shore	TSS1500-shore	chr15:52029230-52030135	rs145329558;rs564131116	48;31
cg15658272	0.029715651632829	0.731165835268694	3.54093184716401	0.000888117715615221	0.0466058460635448	-1.94932634076824	0.716308009452279	0.746023661085108	0.029715651632829	5	55958916	R	II		IGR	opensea	IGR-opensea		rs536750286;rs16885965;rs188188625	49;13;1
cg11146034	0.0196183102697904	0.236357175761864	3.54090697752051	0.000888184180614422	0.0466058460635448	-1.94939762633251	0.226548020626968	0.246166330896759	0.0196183102697905	12	96590670	F	II	ELK3	5'UTR	shore	5'UTR-shore	chr12:96588665-96589145	rs532143283	47
cg16773677	0.0308660325883252	0.540236959853688	3.54089726014157	0.000888210151943394	0.0466058460635448	-1.94942547984175	0.524803943559526	0.555669976147851	0.0308660325883252	7	65635328	F	II		IGR	opensea	IGR-opensea		rs2420172;rs145801312;rs567018486	13;30;39
cg00328434	0.0339754343062987	0.700304525679104	3.54088690628415	0.000888237825166475	0.0466058460635448	-1.94945515767802	0.683316808525954	0.717292242832253	0.0339754343062987	11	9094580	R	II	SCUBE2	Body	opensea	Body-opensea		rs7395330;rs563496846	16;4
cg16871449	0.0252619356598949	0.670870855976894	3.54087872756808	0.000888259685373196	0.0466058460635448	-1.94947860074972	0.658239888146947	0.683501823806842	0.0252619356598951	12	132094100	F	II		IGR	opensea	IGR-opensea		rs552190770	9
cg01137002	0.0156192478380075	0.139437795784083	3.54082731953797	0.000888397101369762	0.0466097758050666	-1.94962595348117	0.13162817186508	0.147247419703087	0.0156192478380076	17	43155091	F	II	NMT1	Body	opensea	Body-opensea		rs542807523	9
cg23992003	0.0260658569461945	0.769120261599701	3.5407820992761	0.000888517993970574	0.0466100206984134	-1.94975556894111	0.756087333126604	0.782153190072798	0.0260658569461946	12	2077686	R	II	DCP1B	Body	opensea	Body-opensea		rs536251985;rs151043734	30;16
