	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	NCT	NCT	NCT	NCT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr7:71800926-71800933	0	0.0555555555555556	0	0	0	0	0	NA	NA	0.0185185185185185	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	NA	0	0.0555555555555556	0	NA	NA	NA	0	0	0.425925925925926	0	0	NA	0	NA	0	0	0	0	NA	0	0	NA	NA	0	0	0.45679012345679	0.0185185185185185	0.425925925925926	1	0	1	0.75	1	NA	0.511438326931285	0.819444444444444	0.455057413036136	0.715719449880409	0	0.160267173156062	NA	0.0886474727190647	0.0224358974358974	0	0	0	0	0	0	0	0.0138888888888889	0.0555555555555556	0.00326797385620915	0	0.0104166666666667	0	0.00900900900900901	0	0.00515463917525773	0	0.00175438596491228	0	0	0	0	0	NA	0.00490196078431373	0.208333333333333	0	0.00210970464135021	0.036247021712138	0.0256426781238811	0	0.00625	0.00157232704402516	0.00231481481481481	0.00657894736842105	0	0.204301075268817	0.0478290366350068	0.0547010228166798	0.0208333333333333	0	NA	NA	NA	NA	NA	NA	NA	0
chr9:101706546-101706575	NA	0	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	NA	0	NA	0	NA	NA	NA	1	NA	NA	NA	1	NA	0.389671925727826	0.892804232804233	0.520190686894227	0.628983786590171	NA	0.0776702841505473	NA	0.0216707737305843	0.00283687943262411	0.00155038759689922	0	0	0	0	0	NA	0	NA	0	0	0.00136054421768707	0	0	0	0	0	0.000595238095238095	NA	0	NA	0.00141843971631206	0	0	0.0021505376344086	0.0016260162601626	0	0.000775193798449612	0.000550964187327824	0.00117474302496329	0.000623052959501558	0	0.000698080279232112	0.0019047619047619	0	0.000550964187327824	0	NA	0	NA	NA	NA	0	NA	0	0	0	NA	NA
chr20:37303000-37303006	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0.394444444444444	0.0111111111111111	0.5	1	0	0.666666666666667	0.555555555555556	1	0.527777777777778	0.384046217121712	1	0.535869565217391	0.561875725454703	0.0111111111111111	0.0957371515679443	0	0.0631613756613757	0	0	0	0	0	NA	0	0	NA	NA	0.0037037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113378684807256	0	0	0	0.00200803212851406	0.00241545893719807	0	0	0.0185185185185185	0.00205761316872428	0.00833333333333333	NA	0	NA	NA	0	0	0	NA	0	NA
chr21:22369987-22370042	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.546104320028815	1	0.37369420702754	0.721691919191919	0	0.113756613756614	0.00252525252525253	0.00584795321637427	0.00980392156862745	0	0.00980392156862745	0	0	0	0	0	0	NA	0.00546448087431694	0	0.161904761904762	0.00256410256410256	0	0	0.00191570881226054	0.0138888888888889	0	NA	0	NA	0	0	0.00231481481481481	0	0.0332244008714597	0	0.00205761316872428	0.0043859649122807	0.0275132275132275	0.00264550264550265	0	0	0.00203252032520325	0	0.00378787878787879	0.0314327485380117	NA	0.0166666666666667	0.388888888888889	0.166666666666667	0.00326797385620915	0	NA	NA	0	0.0208333333333333	NA	NA
chr8:67873769-67873779	0	0	0	0	0	0	0.0138888888888889	0	0.0555555555555556	0	0.0138888888888889	0	0.0277777777777778	NA	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.0277777777777778	0	0	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	0.138888888888889	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0.456660083388194	0	0.238757814075418	0.859893048128342	0.0314980158730159	0.712121212121212	0.843567251461988	0.811616161616162	0.638888888888889	0.493068099625477	1	0.365131090314914	0.657051022337466	0	0.0245888376984675	NA	0	0.0138888888888889	0	0	0	0	0	0	0	0	NA	0.00462962962962963	0	0	0.00476190476190476	0	0	0.00196078431372549	0	0.00980392156862745	0.00666666666666667	0	0	0.00925925925925926	0	NA	0	0.0123456790123457	0.0111111111111111	0	0.00117370892018779	0.00374531835205993	0.00900900900900901	0	0	0	0	0.00490196078431373	0	NA	0.00980392156862745	NA	NA	0	NA	0	0	NA	NA	NA	NA
chr16:55358897-55358937	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0.0555555555555556	0	0	0	0	NA	0	NA	0.0555555555555556	0	0	NA	0.0277777777777778	NA	0	0	NA	NA	NA	0	0	0	0	0.0185185185185185	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	0	0.0277777777777778	0	NA	NA	0.0277777777777778	NA	NA	NA	0.333333333333333	NA	NA	NA	1	1	NA	0.589682737083558	1	0.447181492342783	0.764373751540652	NA	0.10534188034188	NA	0.0526515151515152	0.0846774193548387	0.00574712643678161	0	0	0	0	0	0	0	0	0	0	0	0.00292397660818713	0	0	0.00282485875706215	0.00555555555555556	0.00952380952380952	NA	0	0.0483682983682984	0.00925925925925926	0.00555555555555556	0	0	0.00555555555555556	0.00574712643678161	0	0.00689310689310689	0.0208943089430894	0.00813008130081301	0.00234741784037559	0	0	0.00574712643678161	0.00297619047619048	0.00694444444444444	NA	0	0	0	0	NA	NA	0	NA	0	0	0
chr13:25946737-25946741	0	0	NA	0	0	0	0	0	NA	0.0555555555555556	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	NA	0.333333333333333	NA	0	0	0	0.00793650793650794	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0.0925925925925926	0.534722222222222	0	0.375730994152047	0.855555555555556	0	0.638888888888889	1	1	1	0.39775334393331	1	0.480532212885154	0.699473562420456	0	0.115350877192982	NA	0.060051495345613	0.0151515151515152	0.00709219858156028	0	0.0277777777777778	0	0	0	0	0	0	0	0	0.0347222222222222	0.0078125	0	0	0	0	0	0.00925925925925926	0	NA	0	0	0	0	0	0	0.0578933460176523	0.00282485875706215	0.0388638206178529	0.00292397660818713	0.0179375804375804	0	0	0	0	0	0.00555555555555556	0.0053763440860215	0	NA	0	0	NA	0	NA	0	NA	NA
chr7:143579709-143579724	NA	0	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	0	NA	0	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0.025	0	NA	NA	0	0	NA	NA	0.5	NA	NA	NA	NA	NA	NA	0.38221252413193	1	0.434249751423664	0.652652315971555	0	0.212590193567824	NA	0.127157272809447	0.17	0.00740740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00769230769230769	0.00392156862745098	0.0676466528640442	0	0.0193965517241379	0	0.00555555555555555	NA	0	0	0.0342391304347826	0	0.00206185567010309	0.0316596703556307	0	0.0116293532338308	0.0028169014084507	0	0.00149253731343284	0	0.0277777777777778	0.0462161898252124	0	0	0	NA	NA	NA	NA	NA	NA	NA	0
chr5:3595772-3595778	0	0	0	0	NA	0.025	0	0	NA	0	NA	NA	NA	0	NA	NA	0	0	0	0	0	0.025	0	0	0	0	0	0.0125	0	0	0	NA	NA	NA	0	NA	NA	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	1	0	0.452777777777778	1	0	0.6	0.833333333333333	1	1	0.489903522403522	NA	0.430511373631578	0.595420645322349	NA	0.161664489770561	0.04	0.0969569301922243	0.0477159468438538	0	0	NA	0	0	0	0	0	NA	0	0.004	0.00769230769230769	0	0	NA	0.00103092783505155	0.005	0.00266666666666667	0	0	NA	0	0.00625	0.00192307692307692	0	0	0.003125	0	0.00193548387096774	0.00352941176470588	0	0.00178571428571429	0.00240963855421687	0.00151515151515152	0.00277777777777778	0.00338983050847458	0.003125	0.003	0.0171717171717172	NA	0	0.00303030303030303	0	0	NA	0	NA	NA	NA
chr21:28339397-28339441	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371766271697727	1	0.575487483530962	0.736650110605618	0	0.0882130387393545	0	0.00741758241758242	0.00185185185185185	0	0	0	0	0	0	0	0	0	0.00114942528735632	0.0025	0	0	0.004	0	0.00827067669172932	0	0.00265486725663717	NA	0	NA	0	0	0	0	0.0161988773055333	0.00384615384615385	0.00104166666666667	0	0.00101010101010101	0	0.00121951219512195	0.00181818181818182	0.000934579439252336	0	0	0.00285714285714286	NA	0	0	0	0	0	NA	NA	0	0	NA	NA
chr13:25946779-25946793	0.0277777777777778	0	NA	0	0	0	0	0	NA	0	NA	NA	0.0277777777777778	0	0.277777777777778	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	NA	0	NA	0	NA	NA	NA	0	0	NA	0	0	0.0277777777777778	NA	0	NA	0	0	0	0	0	0.0138888888888889	0.0277777777777778	0	0	0	0	0.58492975734355	0.0138888888888889	0.570393374741201	0.952546296296296	0	0.527777777777778	1	1	1	0.38881443578081	1	0.547020328599276	0.774395345900035	0	0.119403744403744	NA	0.0723486644539276	0.0161290322580645	0	0	0	0	0	0	0	0.0111111111111111	0	0.00260416666666667	0	0.0053763440860215	0.00476190476190476	0	0	0.00219298245614035	0	0.0036231884057971	0	0	NA	0	0.00574712643678161	0	0	0.0128205128205128	0	0.0132962275819419	0.00446428571428571	0.00326797385620915	0.0144216473386857	0.00469483568075117	0	0.00213675213675214	0.00564971751412429	0	0	0.00462962962962963	0.00854700854700855	0	NA	0.00900900900900901	0.00694444444444444	NA	0	NA	0	NA	0
chr3:159756811-159756818	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.5	NA	NA	NA	1	NA	NA	0.337796771130104	1	0.495101072607261	0.613562091503268	0	0.208008035428937	0.00146198830409357	0.0087719298245614	0.00260416666666667	0.00925925925925926	0	0	0	0.0166666666666667	0	0	0	NA	0	0	0.0202821869488536	0	0	0	0.00326797385620915	0.00555555555555556	0.00694444444444444	NA	0	0.00505050505050505	0	0	NA	0	0	0.0367149758454106	0.00264550264550265	0.00116550116550117	0.00165016501650165	0.00347222222222222	0	0.00171821305841924	0.0072463768115942	0	0	0.0172413793103448	NA	0.0235326688815061	NA	NA	0	NA	NA	0.0119047619047619	NA	0	NA	0
chr8:143533032-143533049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0.00666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.299019794482589	1	0.631355311355311	0.657378490790255	NA	0.222857142857143	NA	0.0944963320808731	0.00196078431372549	0	0.00151515151515152	NA	0	0	0	NA	0	NA	0	0	0	0.00144927536231884	0.00277777777777778	0	0.00119047619047619	0	0	0.0037037037037037	0	0.00202020202020202	0.00740740740740741	0	NA	0.00333333333333333	0.00222222222222222	0.00151515151515152	0	0	0.00151515151515152	0.00123456790123457	0	0	0	0	0	0.0102415458937198	NA	0.00303030303030303	NA	NA	0	NA	0	0.0125	NA	NA	NA	0
chr10:23984062-23984127	NA	0.0915151515151515	0	0	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	0	NA	0	0	0	0.42	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0.02	0	0	0	0	NA	0	0	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.462027797027797	0.387830687830688	0.767280754780755	0.565731979789552	0	0.156870961017302	NA	0.0286357786357786	0.0153879217709005	0.00758310871518419	0	0	0	0	0	0	0	0	0	0	0.00222222222222222	0	0.0185185185185185	0.00333333333333333	0.00222222222222222	0	0.00130718954248366	0.00202020202020202	0	NA	0	0.0675172780435938	0	0	0.00289855072463768	0	0	0.000560224089635854	0.0232687487837119	0.00128205128205128	0	0	0	0.00087719298245614	0.000533333333333333	0.00202020202020202	0.00141843971631206	0.00289855072463768	0	0.0476190476190476	NA	0	NA	NA	0	0	NA	0
chr14:42076323-42076351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.5	NA	1	NA	0.65640446876425	0.383333333333333	0.503012048192771	0.618290598290598	0	0.0756858564321251	0.00186915887850467	0.00102040816326531	0	0	0	0	0	NA	0	0.0224242424242424	0	0	0	0	0	0	0	0	0.00145985401459854	0	0	0	0	NA	0.00227272727272727	0.0138095238095238	0	0	0	0	0	0.000709219858156028	0.000735294117647059	0.000961538461538462	0.0147156897156897	0	0	0.000840336134453781	0.00434782608695652	0	NA	0	0	0.0277777777777778	NA	NA	0	0	NA	0	NA	0
chr4:30723802-30723837	0	0	0.00888888888888889	NA	0.00666666666666667	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	0	0	NA	0	0.0111111111111111	0	NA	NA	0.0133333333333333	0	0	0	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0.579372294372294	0.0133333333333333	0.138808373590982	0.5	0	1	1	1	1	0.405318778725427	0.213888888888889	0.306846371512563	0.483955287709686	0	0.0683485500339198	0.00104166666666667	0	0.00592592592592593	0.00185185185185185	0.000952380952380952	0	0	0	0	0	0	NA	0	0	0	0.000833333333333333	0.00277777777777778	0	0.00268643306379155	0.0037037037037037	0	0	0	0.0021505376344086	0	0.00317460317460317	NA	0	0	0.00266666666666667	0	0	0.00868547110357712	0	0.00497076023391813	0.00550518985678623	0.000833333333333333	0.0032258064516129	0	0	0.000447427293064877	0	0	NA	0	0	0	0	NA	NA	NA	NA
chr4:30723845-30723856	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	0.0375	0	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0.5	0	0.196969696969697	0.380555555555556	0.0472222222222222	1	1	1	1	0.354397620221916	0.383333333333333	0.297994265817542	0.584565488565489	0	0.104192886171976	0.000595238095238095	0.00804059328649493	0.0210997442455243	0.023116853483928	0.00144927536231884	0	0	NA	0	0	0	NA	0	0	0.00285714285714286	0.00163934426229508	0	0.00357142857142857	0.00072992700729927	0.00588235294117647	0.0025	0.00238095238095238	0	0	0	0.005	NA	0	0.0215909090909091	0.0166666666666667	0.00273972602739726	0.00104712041884817	0.00702222222222222	0.00217391304347826	0.0071969696969697	0.00102040816326531	0	0	0.00108695652173913	0.00384615384615385	0.0085978021978022	0	0	NA	0	0	0	0	NA	NA	NA	0
chr12:111472687-111472696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	0.025	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.669444444444445	1	NA	0.358333333333333	0.37910073632526	0.561111111111111	0.281916149887848	0.572585585585586	0	0.0598083974848681	0.00149253731343284	0.00217391304347826	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0.00588235294117647	0	0	0	0	0	0	0	0	0	NA	0	0	0.0125	0.0048780487804878	0	0	0	0	0.00208333333333333	0	0.00232558139534884	0	0	0	0	NA	0	0	0	NA	0	NA	0	NA	NA
chr16:22826056-22826083	NA	0	NA	0.0706227106227106	0	0.00888888888888889	0	0	NA	NA	NA	NA	0	NA	NA	0	0	0.00533333333333333	0	0	0	NA	0	NA	NA	NA	0	0.0222222222222222	0	0.0457142857142857	NA	0	NA	0	0	0	NA	0	0.10031746031746	0.03	0	NA	NA	0	0.0133333333333333	0	NA	0	NA	NA	NA	0	NA	0	0	0	NA	NA	0	1	0.0122448979591837	0.702597402597403	NA	1	NA	0.339928225467072	0.593333333333333	0.418506720097669	0.441831046763771	0.00476190476190476	0.0167701688402417	NA	0.00176991150442478	0.00512820512820513	0.00208333333333333	0.00182648401826484	0	0	0	0	0	NA	NA	0	0	0	0.000843881856540084	0	0.0116981132075472	0.000843881856540084	0.00338983050847458	0.00105820105820106	NA	0	0	0.00256410256410256	0	0.000589970501474926	0.0036036036036036	0.0037037037037037	0.00606060606060606	0.00458956202465251	0.00032520325203252	0.0128041751269289	0	0	0.00186915887850467	0.000793650793650794	0.0102777777777778	0.000813008130081301	0	NA	0	0	0.00588235294117647	0.00193236714975845	NA	NA	0	NA	0	0	0
chr18:70210874-70210889	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	0.05	NA	NA	0.713888888888889	1	1	NA	0.346380541576803	0.679166666666667	0.381682419879996	0.520705154770633	0	0.114903127189089	0.0122436351255681	0.00483870967741936	0.00256410256410256	0.00181818181818182	0.00232558139534884	0	NA	0	0.0125	0	NA	NA	0	0.0025	0	0	0	0	0.00104166666666667	0	0	0.00204081632653061	0	0	0	0	NA	0	0	0	0	0.00395174313669612	0	0.002	0.00172413793103448	0.0015625	0.00357142857142857	0	0	0	NA	0.0157575757575758	NA	0.0214285714285714	NA	0.00588235294117647	0	0	NA	NA	NA	NA
chr1:119549419-119549464	NA	0	0	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	0	0	NA	0.025	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	1	NA	NA	NA	NA	NA	0.394997053356906	0.6625	0.392557404015737	0.602091072814133	0.111111111111111	0.0257192231731402	0.0018018018018018	0.00303030303030303	0.00454545454545455	0.00256410256410256	0.00151515151515152	0	NA	0.154761904761905	0	0	0	0	0.00120481927710843	0	0	0.00208333333333333	0	0	0	0	0	0.00303030303030303	0	NA	0.00344827586206897	0.00454545454545455	NA	0	0.0024390243902439	0	0	0.00531055900621118	0.00392156862745098	0.00149253731343284	0.0853689414034242	0	0.00579710144927536	0.00222222222222222	0	0	NA	0.00256410256410256	0	0	0	NA	0	NA	0.00714285714285714	0	NA	NA
chr1:76080646-76080670	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	NA	0	0	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0.0277777777777778	NA	0	NA	NA	0	NA	0	1	NA	1	NA	0.421955208682067	0.711538461538462	0.348034353353502	0.518755935422602	0	0.00724510320854571	0	0.00546448087431694	0.0284848484848485	0.00273224043715847	0	NA	0	NA	0	0	0	0	0	0	0	0.00340136054421769	0	0	0	0	0	0	0.0119047619047619	NA	0	0	NA	0	0	0	0	0.00260416666666667	0	0	0.102032025945069	0.00196078431372549	0.00297619047619048	0	0	0.00641025641025641	NA	0	0	0	0	NA	0.00793650793650794	NA	0.0119047619047619	0	NA	NA
chr12:119419274-119419278	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	0.322244438315867	0.638888888888889	0.263141025641026	0.56921373200443	0	0.00925925925925926	0.0194193061840121	0	0.138888888888889	0	0	0	0	0	NA	NA	0	NA	0.00273224043715847	0	0	0.00617283950617284	0	0	0	0	0.00529100529100529	0	0	0	0	0	NA	0	0	0	0	0	0.00909090909090909	0.00574712643678161	0.00340136054421769	0	0.00297619047619048	0.00555555555555556	0.00219298245614035	0	0.00694444444444444	0	NA	0	0	0	NA	0	0	0	NA	0
chr21:38065425-38065454	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	0.037037037037037	NA	0	0.0555555555555556	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	0.0166666666666667	0.0555555555555556	0	0	NA	NA	NA	0	0	0	0	NA	NA	0	0	0	NA	0	NA	NA	0	0	1	NA	NA	1	NA	1	NA	NA	NA	0.390042122566394	0.583333333333333	0.25037037037037	0.623181390345569	0	0.0333694083694084	0.00606060606060606	0.00952380952380952	0.0892857142857143	0	0	0	0	NA	0	0	0	0	0.0043859649122807	0.0111111111111111	0	0	0.0222222222222222	0	0.0151515151515152	0	0	NA	0	NA	0.00833333333333333	0	0.00520833333333333	0	0	0	0.0106382978723404	0.00191570881226054	0.00333333333333333	0	0	0.00303030303030303	0	0	0	0	NA	0.0119047619047619	0	0	0	0.0303030303030303	NA	NA	0	NA	NA	NA
chr4:110223933-110223940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32473544973545	0.703703703703704	0.269616454399063	0.8349376114082	NA	0	0	0.00326797385620915	0	0	0	0	0	0	NA	0	0	0	0.00314465408805031	0	0.00617283950617284	0	0	0	0	0	0	0.0114942528735632	0	0	0	0	NA	0	NA	0	0.00314465408805031	0	0	0	0	0.00476190476190476	0	0	0	0	0.00505050505050505	0	0	NA	0	0	0	0	NA	NA	NA	0
chr8:49647868-49647883	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	1	NA	NA	NA	0.346772760917839	0.786111111111111	0.386737843715042	0.728524537831663	0	0.0440174863352983	NA	0.0515332992675864	0.00142857142857143	0.0019047619047619	0	0	0	0	0	0	0.00476190476190476	NA	0	0	0	0.00847958012137117	0.00416666666666667	0	0.000662251655629139	0	0	0	0.00227272727272727	0.0188669438669439	0.00196078431372549	0	NA	0	0.00833333333333333	0	0.00277777777777778	0.00177514792899408	0.0193773925686958	0.0755260647741121	0.000961538461538462	0.00397372742200328	0.000847457627118644	0.00971428571428571	0.00625	0.190672905525847	NA	0.00425531914893617	NA	NA	0.00111111111111111	NA	0.00350877192982456	0	NA	NA	0	0
chr5:140856298-140856336	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	NA	NA	0	0	NA	0	0	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.410029522066409	0.790416666666667	0.316466107122392	0.679156691277278	0	0.0189426905419812	0.00125786163522013	0.00125	0.0111663652802893	0	0	0	0	0	0	0	0	0	0.000934579439252336	0	0.00854103343465045	0	0.00555555555555555	0.00232558139534884	0.000980392156862745	0.00285714285714286	0.00112359550561798	0	0	NA	0	0.00540540540540541	0.00232558139534884	0	0.0659746503496504	0	0.00809523809523809	0.000636942675159236	0.0046816976127321	0.00741758241758242	0	0.000709219858156028	0	0	0.00144927536231884	0	0.000952380952380952	0	NA	0.21965601965602	0.0409934720522236	0.003125	0.248232323232323	NA	0	0.00625	NA	NA
chr9:29213787-29213815	0	0	0	0	0	0	0.0233333333333333	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.501285233095246	0.742063492063492	0.222543926661574	0.58752827189926	0.025	0.0516159161865946	NA	0.0729106226107725	0.025	0.0580519480519481	0	0	0.00333333333333333	0	0	0	0	0	0	0	0.017156862745098	0	0	0	0.0010989010989011	0	0	NA	0.00285714285714286	NA	0.0215135135135135	0.0253846153846154	0	0	0.01	0.00217391304347826	0.0478904908191516	0.000892857142857143	0.0120518825436858	0.00696125907990315	0.0012987012987013	0.000980392156862745	0	0.00126582278481013	0.0447301816867034	0.0400563358542985	NA	0.0123763955342903	NA	NA	NA	0	NA	0	0	0	NA	0
