	Pvalue	FDR	Delta	MG1	MG2
chr7:89749598-89749725	0.00454735771389215	0.56125539107327	0.260802783665909	0.344136678688695	0.0833338950227858
chr7:906748-906831	0.0260759368199611	0.615127135336341	0.188839269495349	0.622922131371166	0.434082861875817
chr7:91763859-91764267	0.0239751999577147	0.615127135336341	0.000277443778033195	0.000362411577033207	8.49677990000113e-05
chr7:93519582-93519766	0.0498302429707109	0.615127135336341	0.000870602699700036	0.00114586211343366	0.000275259413733623
chr7:93633520-93633592	0.00567494022290672	0.615127135336341	-9.7579265378212e-07	9.36422280171035e-07	1.91221493395315e-06
chr7:94285671-94287006	0.0391655589614644	0.615127135336341	0.168351647054942	0.383102278813134	0.214750631758192
chr7:94537743-94537804	0.0440424404370872	0.615127135336341	0.0109657929320667	0.0109664861207726	6.93188705885962e-07
chr7:96646486-96646537	0.0254481438184454	0.615127135336341	0.00184542805307014	0.00204496022205688	0.00019953216898674
chr7:97362900-97362946	0.0447002801914857	0.615127135336341	-0.000594547095255958	9.59641415153475e-07	0.000595506736671111
chr7:97807720-97807744	0.000399270539395614	0.151817275231887	0.446387388738989	0.816579581146069	0.37019219240708
chr7:97916394-97916481	0.00757442553141444	0.615127135336341	0.297659277153327	0.462559060447381	0.164899783294054
chr7:98476109-98476171	0.0439656716387178	0.615127135336341	0.000269204428427889	0.000270223427311383	1.01899888349322e-06
chr7:99149582-99149873	0.0251338271612242	0.615127135336341	0.00124901983250825	0.0012497910794266	7.71246918348992e-07
chr7:99817602-99817659	0.00413038414902416	0.528000758994442	0.341888868317467	0.643697320257688	0.301808451940222
chr7:99959493-99959607	0.0265798371310513	0.615127135336341	0.342592107317078	0.708334008876107	0.36574190155903
chr8:101515646-101515816	0.0273598139699984	0.615127135336341	0.344864539888518	0.642484983248775	0.297620443360257
chr8:102090286-102090314	0.00995448104257692	0.615127135336341	0.201282430160507	0.91666771188272	0.715385281722212
chr8:102093193-102093215	0.0489342874587461	0.615127135336341	0.00234329095321551	0.00234430228422264	1.01133100713542e-06
chr8:102121618-102121631	0.0285660156176771	0.615127135336341	0.138501015995093	0.171828583666816	0.0333275676717226
chr8:102138658-102138722	0.00428979218481268	0.539696410276293	0.00214960021273387	0.00233348430216684	0.000183884089432974
chr8:102450751-102450841	0.000253152693128605	0.119787635176904	0.280128803980422	0.675490032428016	0.395361228447594
chr8:102450936-102450981	0.0422225978102592	0.615127135336341	-0.12194678819361	0.849466535692845	0.971413323886455
chr8:102513833-102513951	0.0348046129135986	0.615127135336341	0.178835521598411	0.191006138761356	0.0121706171629444
chr8:103750984-103751005	0.040539162875054	0.615127135336341	0.15097227561519	0.207917637685136	0.0569453620699465
chr8:104427000-104427419	0.00647176762517594	0.615127135336341	0.000146148006842528	0.000147072695226989	9.24688384461569e-07
chr8:105379681-105379705	0.000825250447145115	0.229108107728836	-0.341381864754597	0.165101031750166	0.506482896504762
chr8:10559717-10559845	0.0248482746571332	0.615127135336341	0.306727764056801	0.638889607115301	0.3321618430585
chr8:106331310-106331725	0.0332616837047207	0.615127135336341	0.000541676770282924	0.00064382409390967	0.000102147323626746
chr8:107282353-107282860	0.045552550780838	0.615127135336341	0.00038604532128833	0.000445865461792636	5.98201405043057e-05
chr8:11421756-11421773	0.029991918587245	0.615127135336341	0.0120376169066411	0.0120381527852451	5.35878604015681e-07
chr8:11422308-11422403	0.0109114267879997	0.615127135336341	0.00115481577448288	0.00115612317032909	1.30739584621019e-06
chr8:11566233-11566251	0.0310199113493906	0.615127135336341	0.103005452811059	0.123082220524595	0.0200767677135362
chr8:11566273-11566284	0.0454821501861616	0.615127135336341	0.06022298665126	0.0703252322763588	0.0101022456250988
chr8:11653406-11653434	0.0403832881601526	0.615127135336341	-0.12842666735404	0.852685660386628	0.981112327740668
chr8:118922473-118922652	0.00982188319081114	0.615127135336341	0.276013656915363	0.493588261369171	0.217574604453808
chr8:119964069-119964107	0.00729783284348339	0.615127135336341	0.0013160642680597	0.0013168840713759	8.1980331619657e-07
chr8:120685196-120685237	0.00012665142766922	0.0823456644951944	0.363973613929403	0.995768168877835	0.631794554948432
chr8:120867911-120868353	0.00480982789818822	0.572547486000435	0.000278812121484325	0.000325971792408273	4.71596709239479e-05
chr8:12523189-12523224	0.000787677250748377	0.222148458536396	0.0142038388328147	0.0144645933576137	0.000260754524799091
chr8:125686119-125686287	0.00895313574437348	0.615127135336341	0.354694311930635	0.630720180328626	0.276025868397991
chr8:126103979-126104386	0.0407855449420795	0.615127135336341	-0.000235112651109842	8.07944614278151e-07	0.00023592059572412
chr8:126645983-126646068	0.0175897943289748	0.615127135336341	-0.353023873646259	0.378789564925935	0.731813438572194
chr8:126649856-126649962	0.0244582430488083	0.615127135336341	0.206339090093312	0.221297160836121	0.014958070742809
chr8:128866610-128866781	0.0442347350020088	0.615127135336341	-0.182871232131178	0.79629679903802	0.979168031169197
chr8:129103557-129103576	0.00981895039854522	0.615127135336341	0.26865959359025	0.639324235973275	0.370664642383025
chr8:129567220-129567404	0.00326365965369465	0.466402153832441	0.430605731249805	0.672796810009344	0.242191078759539
chr8:12958086-12958129	0.0165193625955095	0.615127135336341	0.184784680825137	0.653683547443898	0.468898866618761
chr8:130951682-130951873	0.0460335904874917	0.615127135336341	-0.000138451195736763	6.89225834120886e-07	0.000139140421570884
chr8:130995989-130996030	0.000464581337215173	0.16487410931095	0.340798609556121	0.604239139155648	0.263440529599527
chr8:131005920-131005967	0.0127208341768053	0.615127135336341	0.265172042203043	0.957672970050485	0.692500927847442
chr8:131076680-131076723	0.0138482817085224	0.615127135336341	0.31240323865271	0.42438356838613	0.11198032973342
chr8:13134022-13134047	0.00386756814784442	0.511509909714834	0.0164026440698077	0.017918877724281	0.00151623365447323
chr8:1321623-1321636	0.0251969073098586	0.615127135336341	0.214405223648873	0.391787470224597	0.177382246575724
chr8:133889675-133889807	0.00224234621426883	0.392978094872261	0.302181063964724	0.559020522710078	0.256839458745354
chr8:133906082-133906102	1.09058821272909e-06	0.00494621825035912	-0.428889891629497	0.57111213891542	1.00000203054492
chr8:134067715-134067831	0.0434769108031269	0.615127135336341	0.264572386052707	0.618740338200455	0.354167952147747
chr8:134072234-134072277	0.0103113420479618	0.615127135336341	0.141927911763157	0.164167685755903	0.0222397739927459
chr8:134072348-134072375	0.013384705729332	0.615127135336341	0.0907574479701347	0.0913896982497669	0.000632250279632179
chr8:134079108-134079274	0.0226725271000736	0.615127135336341	0.118434537443871	0.119815705019568	0.00138116757569708
chr8:134197569-134197677	0.00280252175384703	0.43200810474183	0.283468358064326	0.510270807547443	0.226802449483116
chr8:134486064-134486211	0.0382464584666393	0.615127135336341	0.323746704378368	0.563096231583564	0.239349527205196
chr8:135853522-135853604	0.00162790353506862	0.327012801397169	0.353413270005808	0.678778092948496	0.325364822942688
chr8:136470274-136470298	0.0496506484466259	0.615127135336341	4.97301496524974e-07	1.07937235516008e-06	5.82070858635108e-07
chr8:140749001-140749024	0.0237648323797912	0.615127135336341	0.284991028410268	0.50374199062536	0.218750962215092
chr8:140969281-140969296	6.36332221831422e-06	0.0159406836264846	0.453131589722766	0.791466265914626	0.33833467619186
chr8:141108285-141108298	0.0209757713379683	0.615127135336341	0.15622765873108	0.37897163362185	0.22274397489077
chr8:141109356-141109607	0.0182784450683751	0.615127135336341	0.179548815908696	0.305344976585669	0.125796160676973
chr8:141523764-141523790	0.0104822245686774	0.615127135336341	0.277535794435854	0.87626350804997	0.598727713614117
chr8:141849327-141849356	0.0236712355707784	0.615127135336341	0.144206609057601	0.151441123877827	0.00723451482022572
chr8:142046260-142046306	0.0415130446386289	0.615127135336341	0.0192474068200523	0.0206372845726429	0.00138987775259058
chr8:142164297-142164367	0.0312230497677031	0.615127135336341	-0.146052806764882	0.138031539766331	0.284084346531214
chr8:142249147-142249183	0.0457441521803655	0.615127135336341	0.194545491600182	0.207871474213067	0.0133259826128857
chr8:142413012-142413120	0.0485518875398546	0.615127135336341	0.0883102741009386	0.0883112553876129	9.81286674276123e-07
chr8:143840390-143840511	0.00360085310990788	0.493079520788078	0.32098911104324	0.571462762664097	0.250473651620857
chr8:144360893-144360921	0.0101119898166901	0.615127135336341	0.187893136113786	0.243127449913409	0.0552343137996224
chr8:144361314-144361343	0.00058854168406898	0.188450604726343	0.284157467604229	0.309158553277983	0.0250010856737544
chr8:144361364-144361392	0.034706028341255	0.615127135336341	0.209449588293841	0.495508889209702	0.28605930091586
chr8:144508938-144509034	0.0157332734342498	0.615127135336341	-9.6577611960199e-07	7.35494735432102e-07	1.70127085503409e-06
chr8:144512829-144512970	0.0492113598067719	0.615127135336341	0.000192054092687464	0.000193002092755573	9.48000068109382e-07
chr8:145017117-145017242	0.00738109429355206	0.615127135336341	9.01565038253023e-07	1.52595777596551e-06	6.24392737712487e-07
chr8:145050916-145050947	0.0450414417130409	0.615127135336341	0.000485971477100988	0.000486724008130318	7.52531029330197e-07
chr8:145514936-145514979	0.0485227648340185	0.615127135336341	0.00281950082523601	0.00282064687998224	1.14605474622735e-06
chr8:145597458-145597891	0.0130154742058339	0.615127135336341	0.000872584822160798	0.000975472723616814	0.000102887901456016
chr8:145703359-145703504	0.0472774664920127	0.615127135336341	-5.98046118453424e-05	8.87439887378798e-07	6.06920517327212e-05
chr8:145900764-145900782	0.0499758373959816	0.615127135336341	0.126987199751629	0.126988465901035	1.26614940554282e-06
chr8:146024688-146024821	0.00345351144851739	0.47937936461314	0.0016721612507764	0.0016731755547873	1.01430401089911e-06
chr8:17780957-17781027	0.0127438238674219	0.615127135336341	0.00166786904639517	0.00166904530106402	1.17625466884753e-06
chr8:18871181-18871229	0.0481776948960306	0.615127135336341	0.000421081062352434	0.000422024905578364	9.43843225930804e-07
chr8:20930805-20930824	0.000335632932008103	0.139170541166288	0.498926372986088	0.71241968624444	0.213493313258353
chr8:21907920-21907936	0.0021373125252785	0.384865369377476	0.316948783630608	0.408378498433817	0.0914297148032087
chr8:22249850-22249898	0.0499816921615591	0.615127135336341	0.173628925749809	0.576218994689251	0.402590068939442
chr8:22398142-22398177	0.0206286523872751	0.615127135336341	0.13910276829085	0.139103645033541	8.76742690373109e-07
chr8:22611246-22611303	0.00234511549533271	0.402093741071141	0.238739838413176	0.314782479224112	0.0760426408109363
chr8:22976452-22976576	0.0426900160058536	0.615127135336341	0.150529516091514	0.161641404298559	0.011111888207045
chr8:23077049-23077162	0.0152040320387111	0.615127135336341	0.155404685046238	0.204324989080708	0.0489203040344704
chr8:26240909-26240986	0.0321861966163362	0.615127135336341	0.0151347776397915	0.0151353802756127	6.02635821150236e-07
chr8:26306598-26306752	0.034859053306725	0.615127135336341	0.000168122080699953	0.000169122787275364	1.00070657541095e-06
chr8:27182888-27182929	0.0068404668667562	0.615127135336341	0.0230438218646731	0.0230450951161238	1.27325145063933e-06
chr8:27189537-27189587	0.00593872996794227	0.615127135336341	0.250873780669406	0.532740746199504	0.281866965530098
chr8:27441260-27441322	0.021312544694502	0.615127135336341	0.187319876797561	0.416950599446969	0.229630722649409
chr8:28269216-28269247	0.0293860445772266	0.615127135336341	0.00280879231871712	0.00280956598227664	7.73663559515349e-07
chr8:28269277-28269497	0.0343813584380997	0.615127135336341	0.000423343526594494	0.000447811872654779	2.44683460602854e-05
chr8:28637012-28637062	0.038962966106866	0.615127135336341	0.100192882619583	0.116474783009211	0.0162819003896276
chr8:28748362-28748765	0.0185946752582093	0.615127135336341	0.000598809991018895	0.000704308805067883	0.000105498814048987
chr8:28918495-28918820	0.0106215650445361	0.615127135336341	0.423951914664154	0.578926229830448	0.154974315166294
chr8:29449694-29449800	0.0125724117611269	0.615127135336341	0.283677809275736	0.669643417548464	0.385965608272728
chr8:30073453-30073621	0.000115559520622965	0.0793754116937077	0.406555382300108	0.761053603235378	0.35449822093527
chr8:30515380-30515534	0.018701577577078	0.615127135336341	0.000208432156294689	0.000209560398414254	1.12824211956485e-06
chr8:31498005-31498035	0.00478981741474886	0.572547486000435	0.0264488993101765	0.0264496466221347	7.47311958160778e-07
chr8:36877884-36877972	0.0436966530104791	0.615127135336341	-0.276604967474003	0.376768786742554	0.653373754216557
chr8:37555618-37555624	0.0445700685558794	0.615127135336341	0.0306280235096615	0.0381108024550504	0.00748277894538883
chr8:37605352-37605419	0.000889800763054695	0.238089623177449	0.27784885517344	0.368339916657519	0.0904910614840789
chr8:38034331-38034341	0.023201441219188	0.615127135336341	7.98880772146601e-07	1.29639399777758e-06	4.9751322563098e-07
chr8:38126347-38126539	0.0290217391996119	0.615127135336341	0.000481241277706626	0.000580724980072437	9.94837023658116e-05
chr8:38256300-38256397	0.00893015653375233	0.615127135336341	0.429114409848072	0.489180551134909	0.0600661412868374
chr8:38627888-38627896	0.0328559745016428	0.615127135336341	0.177744184483627	0.182018787811477	0.00427460332784997
chr8:38644399-38644694	0.0478531519627841	0.615127135336341	0.0002364547201284	0.000258509911312834	2.2055191184434e-05
chr8:38854437-38854709	0.0124932897859853	0.615127135336341	0.000633432038455937	0.000775786072277199	0.000142354033821263
chr8:41400781-41400830	0.017808989520425	0.615127135336341	0.236655265482114	0.672805268702842	0.436150003220728
chr8:41416305-41416394	0.00201902580495116	0.376294277647932	0.295164413155287	0.512776552673316	0.217612139518029
chr8:41909383-41909462	0.00306829053679145	0.453347247692642	9.11405717851951e-07	1.61924333569962e-06	7.07837617847674e-07
chr8:42948217-42948311	0.0398754140593904	0.615127135336341	6.89120246836031e-07	1.4432797454991e-06	7.54159498663066e-07
chr8:48921085-48921553	0.0364983109320824	0.615127135336341	0.000187046001652629	0.000281491456349814	9.4445454697185e-05
chr8:48947359-48947537	0.0195536906135963	0.615127135336341	0.0503688144271881	0.0702289256718803	0.0198601112446922
chr8:49494069-49494116	0.0246524806554732	0.615127135336341	0.221639773357169	0.752923470215022	0.531283696857853
chr8:4980927-4980944	0.0434990248714775	0.615127135336341	0.324623312704664	0.947060062663288	0.622436749958625
chr8:50311927-50312086	0.00688840049456492	0.615127135336341	0.345177159380911	0.713769223762704	0.368592064381793
chr8:52810891-52810910	0.0131108261942324	0.615127135336341	0.00481876678507777	0.0048197288802673	9.62095189535319e-07
