	6-P-10.mld_blocks_r2-0.5	6-P-1.mld_blocks_r2-0.5	6-P-2.mld_blocks_r2-0.5	6-P-3.mld_blocks_r2-0.5	6-P-4.mld_blocks_r2-0.5	6-P-5.mld_blocks_r2-0.5	6-P-6.mld_blocks_r2-0.5	6-P-7.mld_blocks_r2-0.5	6-P-8.mld_blocks_r2-0.5	6-P-9.mld_blocks_r2-0.5	6-T-1_1.mld_blocks_r2-0.5	6-T-1_2.mld_blocks_r2-0.5	6-T-2_1.mld_blocks_r2-0.5	6-T-2_2.mld_blocks_r2-0.5	6-T-3_1.mld_blocks_r2-0.5	6-T-3_2.mld_blocks_r2-0.5	6-T-4_1.mld_blocks_r2-0.5	6-T-4_2.mld_blocks_r2-0.5	6-T-5_1.mld_blocks_r2-0.5	6-T-5_2.mld_blocks_r2-0.5	7-P-10.mld_blocks_r2-0.5	7-P-1.mld_blocks_r2-0.5	7-P-2.mld_blocks_r2-0.5	7-P-3.mld_blocks_r2-0.5	7-P-4.mld_blocks_r2-0.5	7-P-5.mld_blocks_r2-0.5	7-P-6.mld_blocks_r2-0.5	7-P-7.mld_blocks_r2-0.5	7-P-8.mld_blocks_r2-0.5	7-P-9.mld_blocks_r2-0.5	7-T-1_1.mld_blocks_r2-0.5	7-T-1_2.mld_blocks_r2-0.5	7-T-2_1.mld_blocks_r2-0.5	7-T-2_2.mld_blocks_r2-0.5	7-T-3_1.mld_blocks_r2-0.5	7-T-3_2.mld_blocks_r2-0.5	7-T-4_1.mld_blocks_r2-0.5	7-T-4_2.mld_blocks_r2-0.5	7-T-5_1.mld_blocks_r2-0.5	7-T-5_2.mld_blocks_r2-0.5	CTT-FFPE-100ng_1.mld_blocks_r2-0.5	CTT-FFPE-100ng_2.mld_blocks_r2-0.5	CTT-FFPE-5ng_1.mld_blocks_r2-0.5	CTT-FFPE-5ng_2.mld_blocks_r2-0.5	CTT-frozen-100ng_1.mld_blocks_r2-0.5	CTT-frozen-100ng_2.mld_blocks_r2-0.5	CTT-frozen-5ng_1.mld_blocks_r2-0.5	CTT-frozen-5ng_2.mld_blocks_r2-0.5	NC-P-1.mld_blocks_r2-0.5	NC-P-2.mld_blocks_r2-0.5	NC-P-3.mld_blocks_r2-0.5	NC-P-5.mld_blocks_r2-0.5	NC-P-6.mld_blocks_r2-0.5	NC-P-7.mld_blocks_r2-0.5	NC-P-8.mld_blocks_r2-0.5	NC-P-9.mld_blocks_r2-0.5	PC-P-10.mld_blocks_r2-0.5	PC-P-1.mld_blocks_r2-0.5	PC-P-2.mld_blocks_r2-0.5	PC-P-3.mld_blocks_r2-0.5	PC-P-4.mld_blocks_r2-0.5	PC-P-5.mld_blocks_r2-0.5	PC-P-6.mld_blocks_r2-0.5	PC-P-7.mld_blocks_r2-0.5	PC-P-8.mld_blocks_r2-0.5	PC-P-9.mld_blocks_r2-0.5	PC-T-1_1.mld_blocks_r2-0.5	PC-T-1_2.mld_blocks_r2-0.5	PC-T-2_1.mld_blocks_r2-0.5	PC-T-2_2.mld_blocks_r2-0.5	PC-T-4_1.mld_blocks_r2-0.5	PC-T-4_2.mld_blocks_r2-0.5	PC-T-6_1.mld_blocks_r2-0.5	PC-T-6_2.mld_blocks_r2-0.5	PC-T-7_1.mld_blocks_r2-0.5	PC-T-7_2.mld_blocks_r2-0.5
chr12:30976124-30976176	0	0	0	0	0.00101010101010101	0.00256410256410256	0	0	0	0.00283687943262411	0.105158880795923	0.271687044672016	0	0.000574712643678161	0.192885893360277	0.00241351880953767	0.0741745417014234	0.234554919480919	0.184819166081438	0.133488801942844	0	0.0651939572210547	0	0	0	0	0	0.187700416150029	0.0010840108401084	0	0.239026037315511	0.187612270327134	0.390821262337763	0.473641964677522	0.301929989015921	0.534489540829108	0.430801608367258	0.417833963961132	0.163005385849166	0.0640108809659887	0.65464950507186	0.401018315249673	0.530919820919821	0.427777777777778	0.334642563375354	0.286532892776025	0.250359080204281	0.294503262459004	0	0.00128205128205128	0.000396825396825397	0	0.00431331953071084	0	0	0	0.0413886982383894	0.00476190476190476	0.00101010101010101	0	0	0	0	0.00689655172413793	0.161330482383114	0	0.0990298743625143	0.0751549284460528	0.194895319312997	0.15627427630616	0.000574712643678161	0.0236832157950091	0.10148307876114	0.140478277225764	0.000336700336700337	0.000854700854700855
chr2:220493898-220493933	0.00147058823529412	0.0416666666666667	0	0	0	0	0	0	0	0.111111111111111	0.524934640522876	0.625122377622378	0.813338907469342	0.877740070387129	0.2	0.622820855614973	0.995	0.774234447661665	0.381838161838162	0.256851851851852	0	0.0015625	0	0	0.0467663043478261	0	0.005	0.00625	0	0	0.619724880382775	0.719670688788336	0.686080586080586	0.466666666666667	0.75	0.659857934857935	0.378182234432234	0.428571428571429	0.6	0.3375	0.955	0.229017857142857	0.818181818181818	0.497377622377622	0.34530613928462	0.501639344262295	0.570769230769231	0.340861344537815	0.238106060606061	0.0125	0	0	0.0535714285714286	0	0	0.0274294670846395	0.015	0	0	0	0	0.317783882783883	0	0.0449579831932773	0.5	0	0.668317384370016	0.765163200807373	0.771168582375479	0.73731334622824	0.691678306594182	0.692683394130599	0.639449643493761	0.744828431372549	0.708046059332824	0.806427070828331
chr21:45577577-45577666	0	0	0	0	0	0.0303846153846154	0	0	0	0.451666666666667	0.420546218487395	0.653847481021394	0.9875	0.464761904761905	0.383400119617225	0.368003663003663	0.511858974358974	1	0.219166666666667	0.313602941176471	0	0	0	0.01875	1	0	0	0	0.00625	0	0.165391193915903	0.436666666666667	0.117857142857143	0.005	0.417209208907635	0.737857142857143	0.10847662601626	0.109213046985279	0.208368035473299	0.328461538461538	0.221666666666667	0.666666666666667	0	0	0.997222222222222	1	0.0416666666666667	1	0	0.00357142857142857	0	0	0.003125	0.00625	0.00625	0	0	0	0.5	0	0	0.333333333333333	0	0	0	0.0125	0.430940934065934	0	0.838355562448304	0	0	1	0.663727272727273	0.550309266756635	0.507539682539683	0.462755681818182
chr12:81102456-81102483	0	0	0.0118965517241379	0.142857142857143	0	0	0	0	0	0	0.187267761795794	0.194480519480519	0.00234375	0	0.340142065142065	0.152950483299016	0.389888583638584	0.549993865646161	0.0175438596491228	0.0781818181818182	0.009375	0	0	0	0.00192307692307692	0.25	0	0	0.00277777777777778	0.003125	0.012962962962963	0.0945698962259761	0.535966413956142	0.443436781609195	0.455724188989097	0.510257162900606	0.778218643430453	0.565409159159159	0.0398419985053913	0.0181547619047619	0.778726708074534	0.686574165747315	0.743230796335448	0.397156565656566	0.880945378151261	0.439662698412698	0.916198830409357	0.269015951368893	0	0.00833333333333333	0	0	0	0	0	0.00833333333333333	0.125388888888889	0.436666666666667	0.003125	0	0	0	0	0	0	0.958333333333333	0.0738636363636364	0.0172594154050794	0.35296218487395	0.615733870766331	0.158829564530463	0.199866071428571	0.0256818181818182	0.0772771672771673	0.205372208436725	0.505031411009672
chr5:2748503-2748515	0.0103571428571429	0	0.226388888888889	0.0184659090909091	0.015	0.00666666666666667	0.166666666666667	0.005	0	0.0230263157894737	0.676375187312687	0.827193236016765	0.955627230357684	0.889852446431394	0.5	0.676418519560934	0.337459349593496	0.320009676482921	0.253467023172906	0.181367521367521	0.0282259366925065	0.00833333333333333	0	0	0.0544891640866873	0	0.0171428571428571	0.0588888888888889	0.0148148148148148	0	0.112103796586555	0.0143939393939394	0.617773036194089	0.543670040960681	0.617407690348867	0.413583846329229	1	0.271388888888889	0.0406379585326954	0.073015873015873	0.942421848072053	0.885163941289287	0.989285714285714	0.854701430644827	0.666615384615385	0.913861007197797	0.742799456832476	0.874517904875048	0.0176623376623377	0.065	0.01	0	0	0.00416666666666667	0	0	0.142857142857143	0	0.00166666666666667	0	0.00416666666666667	0	0	0.00384615384615385	0.0808333333333333	0.0184659090909091	0.0995012351989096	0.0534838149218872	0.101878121878122	0.358315768930523	0.349193878147088	0.365480232840165	0.067016317016317	0.015	0.457997557997558	0.366730769230769
chr6:44310390-44310419	0	0.2	0.00625	0.0212406015037594	0	0	0.142857142857143	0.958333333333333	0	0	0.315872841553459	0.507353489159892	0	0	0.51013468013468	0.570844331322273	0.597776909878972	0.995	0.0171977192688244	0.0444188596491228	0	0.00317460317460317	0	0	0	0	0	0	0	0	0.0525365813016174	0.00238095238095238	0.268792766043593	0.429106959531318	0.564401619885491	0.770597637656461	0.0121850664223546	0.0665999628231526	0.00279329608938547	0.0169083436724566	0.932744565217391	0.903286713286713	0.958333333333333	0.828571428571429	0.493004511257885	0.506850574712644	0	0.503125	0	0.0025	0	0	0	0	0	0.0452380952380952	0	0	0.0134848484848485	0	0	0	0	0	0.149166666666667	0	0.0155923344947735	0.0153409090909091	0.292367910671896	0.335746797925267	0.174309482829276	0.00166666666666667	0.19827575515989	0.251913919413919	0.307426427613711	0.284499280481423
chr19:52223036-52223081	0.017852406785499	0.00714285714285714	0	0.0075	0	0.005	0	0.0211111111111111	0.00849339735894358	0	0.5	0.529329336938033	0.030722049689441	0.00277777777777778	0.404779158040028	0.41513986013986	0.769230769230769	0.550032517590334	0.142857142857143	0.0306818181818182	0	0.0467663043478261	0.005	0.00681818181818182	0.00965116279069768	0.00681818181818182	0.009375	0.005	0.256974789915966	0.00208333333333333	0.00277777777777778	0.0331818181818182	0.517776341305753	0	0.0234126984126984	0.00833333333333333	0.5	0.6	0.0075	0.0242857142857143	0.996428571428572	0.55625	0.777777777777778	0.715270172585163	0.745648148148148	0.771225766103815	0.62151771336554	0.597103143362647	0.00416666666666667	0	0.0218253968253968	0	0.015	0.0278846153846154	0.0118965517241379	0.0303571428571429	0.0583333333333333	0.0320833333333333	0.0025	0	0.5	0	0.00625	0.389873949579832	0.00416666666666667	0	0	0.0145833333333333	0.571428571428571	0.416666666666667	0.286044973544974	0.344023035787742	0.00416666666666667	0	0.75	0.75
chr19:12984169-12984236	0.419434682964095	0.823897360518793	0.997037037037037	0.993077020682654	0.657443602095343	0.988455284552845	1	0.878324720068906	0.998830409356725	0.999074074074074	0.434809462374648	0.331738292151442	0.610033783729102	0.618945748139737	0.581935173906743	0.551838439958503	0.40197236016139	0.606129045998857	0.816634752403549	0.894162435211803	0.984832720043988	0.997866666666667	0.881713822201051	0.995454545454545	0.759921611675735	0.995833333333333	1	0.577047064618942	0.91752571282404	0.967233515155795	0.613627315105306	0.591324521169039	0.406815935726008	0.422222027749849	0.505893136005595	0.5192849783888	0.805291324019339	0.473386244814816	0.754710768011013	0.754020674166286	0.785237582823642	0.835908076867756	0.891409114951997	0.486616112027274	0.723297989411737	0.672537202213701	0.747024671730554	0.769791107093002	0.990009621993127	0.922541203457322	0.902386479860774	0.911904375619436	0.912994210700587	0.939898739246394	0.982193732193732	0.995054119347905	0.98546365914787	1	0.894189954569864	1	0.732764081671423	0	0.664674758792406	0.853537414965987	0.358215389153604	0.995698924731183	0.672327890490781	0.631624735020062	0.384403251031441	0.369779947102501	0.644970372183132	0.66328996590124	0.658371266047623	0.72152026671376	0.506639410548001	0.482639113656227
chr5:178421664-178421680	0.00592592592592593	0	0	0.333333333333333	0.0111111111111111	0.00761904761904762	0	0.02	0	0.00242424242424242	0.802708413649655	0.746016478414822	0.000303030303030303	0.00128700128700129	0.329545151393891	0.244655548346999	0.680470016056223	0.730675682809854	0.227287413737993	0.256630186958504	0	0	0.00444444444444444	0	0	0.00833333333333333	0.0274285714285714	0.005	0.00222222222222222	0.008	0.0618059388464732	0.107502018137856	0.6688299248733	0.534160300085325	0.591276455835776	0.774830754770497	0.120703644735578	0.0441615463389657	0.198753123135735	0.162860012327872	0.863230285896845	0.918726762264119	0.839285714285714	0.894015940971637	0.5307557997558	0.837454606090462	0.847285532148888	0.837850314861809	0.0366081871345029	0	0.00229885057471264	0.00740740740740741	0.00888888888888889	0	0.00874779541446208	0.0250793650793651	0	0.00148148148148148	0	0.00444444444444444	0.01	0	0.00222222222222222	0.133333333333333	0.0019047619047619	0.00266666666666667	0.158658362764149	0.132372435012842	0.289547946264514	0.515778944847892	0.070386135201636	0.451212188618592	0.26580198773868	0.426219457949703	0.511015399644109	0.367709005443265
chr2:233252210-233252228	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0.995555555555556	1	1	0	0	1	1	0	0	0	0	0	0.933333333333333	1	0	0.533333333333333	0.933852813852814	1	1	0	0	0	0	0.95632810840661	0.996923076923077	0.98	0.993333333333333	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9:66455997-66456038	0.0450151311043229	0.0320658799650396	0.0277166474400771	0.0209900059212316	0.137054867750176	0.00390611128866162	0	0.00105820105820106	0.0107642475616023	0.0131443213204219	0.559131038944018	0.634100686803248	0.0442686412095318	0.0117745705725849	0.191481943127693	0.324682372247679	0.664910438059459	0.659796150341332	0.00430210733816047	0.00621270947403352	0.0715611084026369	0.0790529714275696	0.0925682252943545	0.0400542174354755	0.00991272873679728	0.0263980346726826	0.181324779638033	0.00291666666666667	0.0472975461019102	0	0.0726637498582648	0.0202341051469342	0.611837985724176	0.763105603195624	0.570016290820253	0.629707293987529	0.670439100195198	0.479544081492184	0.201190646020156	0.259946132907535	0.907664987531827	0.971906772829112	0.95203655755871	0.804688385733659	0.78731338709069	0.763900082270013	0.860090968111463	0.763037001124034	0.0373620545607403	0.0462287162055834	0.0143401413274212	0.0138888888888889	0.00245849297573435	0.000560224089635854	0.0292339454711099	0.0330713686949076	0.00416666666666667	0.13806571598057	0.00266142248443133	0.177896825396825	0.118925864724385	0	0.0209477019158338	0.00333333333333333	0	0.0254463727329581	0.177220755100679	0.0543282307497471	0.127667250498469	0.142086738181945	0.315063154429509	0.373880535313163	0.318620666541773	0.276301736214166	0.363841926557842	0.416540820524792
chr13:112723086-112723159	0.00222222222222222	0.0148636548636549	0.0100179573512907	0.00217054263565891	0	0.00404040404040404	0.00285714285714286	0.00372960372960373	0.00138888888888889	0.00653907496012759	0.697989069133273	0.588735461906593	0.0115179928682038	0.0133489213761972	0.0437275024968975	0.0495313775739851	0.664511284470042	0.822298063689565	0.238144178770148	0.0725307944807113	0.000427350427350427	0.0037037037037037	0	0.00318589105390414	0	0.000716845878136201	0.00622605363984674	0.00097323600973236	0	0.000647249190938511	0.00591569619950042	0.00505427477147109	0.531570898366155	0.312491888129846	0.0543240991717646	0.0348919117851112	0.256503672293013	0.110123175507307	0.0549159740798623	0.0515662771040295	0.83179963039741	0.740073322359506	0.540150572318298	0.782405343688485	0.173301592236329	0.26935692796751	0.386348978779086	0.243518460501277	0.00208333333333333	0.00405521736456988	0.00116959064327485	0	0.000617283950617284	0.013531746031746	0.00229885057471264	0.00324483775811209	0.00737179487179487	0.00347222222222222	0.0793119841404226	0.0181083699979049	0.0103293058516939	0.00350877192982456	0.247239015636262	0.000680272108843537	0.0223872062896453	0	0.0803980883194737	0.0407829849847904	0.432075934169838	0.568808684096349	0.227740234771828	0.207530812972012	0.0705960580891734	0.00408496732026144	0.471757262647036	0.389674625716523
chr8:17509209-17509252	0	0	0	0.958333333333333	0	0.0416666666666667	0	0	0	0	0.695156926406926	0.787015250544662	0	0.33125	0.5	0.569583333333333	0.695156926406926	1	1	0.642916666666667	0	0	0	0	0	0	0	0	0	0.333333333333333	0.343560606060606	1	0	0.991666666666667	0.991666666666667	0	0.657550465838509	0	0.763796992481203	0.5	0	0.75	0	0	1	1	0	1	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.8	0.0416666666666667	0.980086848635236	1	0.333333333333333	0	0.9875	0.75	0.5	0
chr16:56459025-56459319	0	0	0	0	0	0	0	0.0012012012012012	0	0	0.000701754385964912	0.000512820512820513	0.000435729847494553	0.000505050505050505	0.00116448326055313	0.000505050505050505	0	0.000233918128654971	0.000546448087431694	0	0.00166666666666667	0	0	0	0.000900900900900901	0	0.00138888888888889	0.00101010101010101	0	0	0.0013745704467354	0.000617283950617284	0.000666666666666667	0	0.000555555555555556	0.000520833333333333	0	0	0	0	0.000952380952380952	0	0.000222965440356745	0.00237493417588204	0.000666666666666667	0	0.00144927536231884	0.00134680134680135	0	0	0	0	0	0	0	0	0.00138888888888889	0	0	0	0	0	0.0021505376344086	0	0.00148148148148148	0	0	0.000555555555555556	0.000312989045383412	0	0	0.000709219858156028	0.000308641975308642	0	0.00022002200220022	0
chr5:55117734-55117748	0	0	0.038213716108453	0.0840726346823908	0.0537912087912088	0	0	0	0.0025	0.142687747035573	0.432401764901765	0.458511248179287	0	0.00377548601232812	0.319583959899749	0.345580808080808	0.269937542030565	0.280666666666667	0.0144255744255744	0.0760763519041665	0.003125	0.183771929824561	0.333333333333333	0.275641025641026	0.0583333333333333	0	0.00277777777777778	0.00416666666666667	0	0	0.0684692899231	0.0227324180959025	0.547783599926457	0.553318464144551	0.470523480891128	0.575466173645227	0.814338235294118	0.365033123499943	0.0645595199450294	0.256623376623377	0.859621157206052	0.893506399860659	0.992857142857143	1	0.798475731181492	0.648902202676054	0.247142857142857	0.590725677830941	0.0197727272727273	0.0563769271664008	0.00256410256410256	0	0.00454545454545455	0	0.0273809523809524	0.0370825771324864	0	0	0	0	0.0557692307692308	0.00625	0.00555555555555555	0.00625	0	0	0.0452627551499446	0.130570503929727	0.0221866502753308	0.0110114051421955	0.142049402444974	0.200406604547511	0.0420244668588425	0.0580032539268067	0.152954586920104	0.173742326972773
chr17:36666225-36666251	0	0	0.01	0	0	0	0	0.0416666666666667	0	0.0714285714285714	0.12491934203063	0.122448979591837	0.0116082603254068	0.00161290322580645	0.0526315789473684	0.0502639466486831	0.0335580196843454	0.335	0.257030744974379	0.167578357658853	0	0	0.00416666666666667	0	0	0	0	0.0174074074074074	0	0	0.351263736263736	0.421827894327894	0.679438368110755	0.78899049553369	0.371402116402116	0.445978428224671	0.485708959659133	0.315384615384615	0.253336120916921	0.202203237622592	0.0182219687092568	0.002	0	0.005	0.0689833243238816	0.0238095964878721	0	0.0282955465587045	0	0.0046415770609319	0	0	0	0	0	0	0.3	0	0.00833333333333333	0	0	0	0	0	0.00625	0	0.185512403237157	0.353790466779597	0.0934005422481576	0.208086658606511	0.289030531726618	0.440879713651946	0.172935072839487	0.189805928426618	0.296724282661783	0.140301271994586
chr19:531416-531514	0	0	0	0	0	0	0	0	0	0	0	0.0003003003003003	0	0	0.00028735632183908	0.000698080279232112	0.000374531835205993	0.000786163522012579	0.0003584229390681	0.000232288037166086	0	0	0	0	0	0.000854700854700855	0	0	0	0	0.00020703933747412	0.000234741784037559	0	0.000317460317460318	0.000380952380952381	0.000843881856540084	0.000952380952380952	0.000497512437810945	0.000637958532695375	0.000431499460625674	0.000775193798449612	0.000181653042688465	0	0	0.000309358081979892	0	0	0.000366300366300366	0	0	0	0	0	0	0	0	0.00119047619047619	0	0	0	0	0	0	0	0	0.000843881856540084	0	0.000458190148911798	0	9.84736582964057e-05	0.000120772946859903	0.000369685767097967	0.000269360269360269	0.000239808153477218	0.000600600600600601	0.000301659125188537
chr21:45577683-45577747	0.00208333333333333	0.005	0	0.0025	0.25	0	0.166666666666667	0	0.00666666666666667	0.111111111111111	0.603944281524927	0.389811824643576	0.815336898395722	0.727272727272727	0.181818181818182	0.0784862017189603	0.613256246677299	0.782185842175066	0.159316239316239	0.181818181818182	0	0	0.0537912087912088	0	0.00333333333333333	0	0.1	0.333333333333333	0	0	0.666666666666667	0.183771929824561	0.381071428571429	0.562148962148962	0.5	0.437529049897471	0.9875	0.428703296703297	0.111666666666667	0.642916666666667	0.695156926406926	0.99375	0.512692307692308	0.517929292929293	0.702390029325513	0.8	0.675039531941809	0.417988452297915	0	0.00181818181818182	0	0.0125	0.0909090909090909	0	0.00178571428571429	0.00277777777777778	0.0507692307692308	0	0.241742081447964	0.0409722222222222	0	0.142857142857143	0	0	0.328634085213033	0	0.704636591478697	0.368003663003663	0.70849025974026	0.995833333333333	0.549603546859644	0.361224233283057	0.629388888888889	0.638775766716943	0.637591575091575	0.625
chr5:149589091-149589125	0	0	0	0	0.666666666666667	0	0	0	0	0	0.343560606060606	0.28080884270933	1	0.771607142857143	0.169591346153846	0.410314440993789	0.248088235294118	0	0.666666666666667	0.660201149425287	0	0.00357142857142857	0	0.25	0	0	0.0184659090909091	0	0	0	0.731018315018315	0.617939166097061	1	0.919273325358852	0.7	0.675416666666667	0.187454212454212	0.5	0.687380952380952	0.439907407407407	0	0.0875	0	0	0	0.0125	0	0.527777777777778	0.00357142857142857	0.005	0.00384615384615385	0	0.125	0	0	0	0	0	0.857102272727273	0.025	0	0.0125	0.01	0	0	0.333333333333333	0.343560606060606	0.973214285714286	0.422563770325203	0	0.861145186335404	1	0.738589150647974	0.5	0.682216117216117	0.818181818181818
chr10:105344245-105344296	0.00763888888888889	0	0	0.00618492618492618	0.00240963855421687	0	0.00476190476190476	0.0570162408397702	0.00340136054421769	0	0.2	0.363821444256227	0.0115205123622961	0.00679443152025405	0.228572446016147	0.357841426586483	0.315833135659585	0.445919109514155	0	0.00109289617486339	0	0.00395218816271448	0.330015395232787	0.0263617141665922	0.0065571683218742	0.00158730158730159	0.00170940170940171	0.00158730158730159	0.00242424242424242	0	0.0257428363985741	0.0173085992806909	0.566846191565871	0.0997619047619048	0.166666666666667	0.488644688644689	0.5	0.394773994675634	0	0.0174955908289242	0.822019373694643	0.727694242585372	0.763698595098605	0.843829754064022	0.6	0.714328128012339	0.633212458907276	0.671353703867647	0	0.0136510972952867	0.00590606952163016	0	0.0117090849188699	0.0019047619047619	0.0975881261595547	0	0	0.0380952380952381	0.00380952380952381	0	0.0248867411658109	0	0.128102282521237	0	0.00595238095238095	0.00144927536231884	0.304223985890653	0.167980257708038	0.428571428571429	0.352188105115148	0.178122428538695	0.0957371865205967	0.303987352516764	0.5	0.20984126984127	0.375
chr3:111904700-111904761	0	0	0	0	0	0	0.0217391304347826	0.666666666666667	0.00211640211640212	0	0.00979808010592519	0.750444292549556	0.235029078000455	0.309084105423843	0.668675213675214	0.461212121212121	0.951727628249367	0.518831168831169	0.179163059163059	0.363221319569957	0	0	0	0	0.0737565179918121	0	0	0	0.056763715587245	0	0.397722832722833	0.0296777409820888	0.00392156862745098	0	1	0.56042265795207	0.179163059163059	0.219014778325123	0.0180995475113122	0.204558599295441	0	1	0	0	0	0	0	0	0	0.0111111111111111	0	0	0	0	0	0	0.990476190476191	0.0114774114774115	0	0	0.00272108843537415	1	0	0	0	0	0	0.5	1	0.22142375168691	0.556084656084656	0.712842712842713	0.5	1	0.179163059163059	0.328333333333333
chr9:95821847-95821976	0.00261437908496732	0	0	0	0.0330827067669173	0	0	0.00444444444444444	0.0848484848484849	0.0021505376344086	0.494360857625985	0.385509322045006	0.333334267301765	0.543240146690106	0.29016162427985	0.450772626457714	0.651321485532012	0	0.019359704449893	0.130314515562186	0	0.00106666666666667	0.190944761405119	0	0	0	0	0	0.300752646249541	0.0541724941724942	0.476429894092762	0.524919271811766	0.464084913508128	0.655896755856655	0.169011253803862	0.344822656337725	0.397405778006545	0.08629216263802	0.180202099983849	0.146635307253668	0.46127719750217	0.538069489659786	0	0.408888888888889	0.457607022399823	0.474010950052944	0.17732776139909	0.963125763125763	0	0.000374531835205993	0.000376647834274953	0	0.0206811130820184	0.0013745704467354	0	0.0376901545576244	0	0	0.00906147906147906	0.00121212121212121	0.306443068455452	0.128978371283456	0.0127016974369379	0.0529514350516409	0	0	0.441785850327068	0.0119462419113987	0.403860919142273	0	0.408938456255333	0.116027757685114	0.323537675360136	0.435552887175526	0.45226354722153	0.359594660125292
