	7-P-1	7-P-10	7-P-11	7-P-12	7-P-13	7-P-14	7-P-15	7-P-16	7-P-17	7-P-18	7-P-19	7-P-2	7-P-20	7-P-21	7-P-22	7-P-23	7-P-25	7-P-26	7-P-27	7-P-28	7-P-29	7-P-3	7-P-30	7-P-4	7-P-5	7-P-6	7-P-7	7-P-8	7-P-9	7-T-1	7-T-2	7-T-3	7-T-4	7-T-5	NC-P-1	NC-P-12	NC-P-13	NC-P-14	NC-P-15	NC-P-16	NC-P-17	NC-P-18	NC-P-19	NC-P-2	NC-P-20	NC-P-21	NC-P-22	NC-P-23	NC-P-24	NC-P-25	NC-P-26	NC-P-27	NC-P-29	NC-P-3	NC-P-30	NC-P-5	NC-P-6	NC-P-7	NC-P-8	NC-P-9	N37-Lung	STL001LG-01	STL002LG-01
chr3:56952359-56952447	NA	NA	1	NA	1	NA	1	1	NA	1	0.177777777777778	NA	NA	1	1	1	1	0.111111111111111	NA	NA	1	NA	1	NA	0.233333333333333	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	0.0238095238095238	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	0.0277777777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0833333333333333	0.114177489177489	NA
chr21:46351387-46351422	NA	NA	0.438888888888889	NA	0.0333333333333333	NA	0.822222222222222	0.479166666666667	1	0.729166666666667	0.194444444444444	NA	0.805555555555555	0.101010101010101	0.958333333333333	0.0333333333333333	0.958333333333333	NA	0.75	1	NA	NA	0.822222222222222	NA	NA	NA	NA	NA	1	NA	0.511904761904762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333333333333333	NA	NA	NA	NA	0.00427350427350427
chr4:8876329-8876355	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.138888888888889	NA	NA	1	NA	NA	NA	NA	NA	0.0222222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00260416666666667
chr22:45809557-45809671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.00666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000925925925925926
chr4:8859289-8859327	NA	NA	0.494444444444444	0.02	0.988888888888889	0.5125	NA	1	1	0.358333333333333	NA	NA	NA	NA	NA	NA	NA	NA	0.991666666666667	NA	NA	NA	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	0.826923076923077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0291666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00133333333333333
chr4:128544159-128544182	NA	NA	0.6	0.888888888888889	NA	0.888888888888889	0.98	0.985714285714286	NA	0.948888888888889	0.888888888888889	NA	0.0647619047619048	1	0.0433333333333333	NA	NA	0.0133333333333333	NA	NA	NA	NA	0.0488888888888889	NA	NA	NA	NA	NA	NA	0.00952380952380952	NA	1	NA	NA	0.0314814814814815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1:86043228-86043337	0.333333333333333	0.0208333333333333	NA	NA	0.5	0.5	NA	NA	0.333333333333333	0.5	1	0.111111111111111	NA	NA	NA	NA	NA	0.5	0.317460317460317	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0238095238095238	NA	0.0111111111111111	0.104807811148189
chr2:63284573-63284713	NA	NA	NA	0.418181818181818	NA	NA	NA	0.478787878787879	NA	NA	NA	NA	1	NA	NA	NA	NA	1	0.5	1	1	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0208333333333333	NA	NA	NA	NA	NA	NA	NA	0.0387596899224806
chr15:45670257-45670285	NA	NA	0.895833333333333	0.0666666666666667	0.822222222222222	1	0.688888888888889	0.111111111111111	1	1	0.822222222222222	NA	NA	0.822222222222222	0.822222222222222	NA	NA	0.133333333333333	0.822222222222222	NA	NA	NA	0.037037037037037	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2:99439538-99439549	NA	NA	1	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	0.0125	NA	0.0125	NA	0.179166666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00625	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	0.087995337995338
chr2:47143389-47143449	NA	NA	1	1	NA	NA	0.575	NA	0.177777777777778	0.0416666666666667	0.0555555555555556	NA	0.194444444444444	NA	1	NA	0.666666666666667	1	0.0555555555555556	0.177777777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.554166666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0208333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6:45387593-45387642	NA	NA	0.990476190476191	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00264900662251656
chr6:26502004-26502013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	0.445833333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.638888888888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00228310502283105
chr3:2141282-2141296	NA	NA	1	0.5	NA	1	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.351851851851852	1	NA	1	0.527777777777778	NA	0.0555555555555556	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138888888888889	NA	NA	NA	NA	NA	NA	NA	NA	0.00694444444444444	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00757575757575758	NA
chr2:171679765-171679782	NA	NA	0.5	0.333333333333333	0.253333333333333	0.5	0.420627705627706	0.333333333333333	0.5	0.331221719457014	0.5	NA	0.5	NA	NA	0.333333333333333	1	NA	NA	0.5	0.579372294372294	NA	0.5	0.5	NA	NA	NA	NA	NA	NA	1	NA	0.333333333333333	NA	NA	0.00666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0201141443167305
chr3:6904320-6904385	NA	NA	NA	NA	NA	NA	NA	NA	0.675555555555556	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.202003225532637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0125	NA	NA
chr7:149487358-149487423	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00333333333333333	NA	NA	0.719404761904762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0812962962962963	NA	NA	0.00229885057471264	NA
chr12:101802015-101802044	NA	NA	NA	1	NA	1	NA	1	NA	0.222857142857143	0.025	NA	NA	1	0.705909090909091	NA	1	NA	NA	NA	1	NA	0.00833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	0.00909090909090909	NA	NA	NA	NA	NA	NA	NA	NA
chr11:88242293-88242305	NA	NA	1	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.138888888888889	0.488095238095238	1	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA
chr11:62693475-62693499	0.0555555555555556	NA	NA	NA	0.111111111111111	NA	NA	NA	NA	0.0277777777777778	1	NA	NA	1	1	NA	NA	NA	0.111111111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0111111111111111	NA
chr19:48833835-48833860	NA	NA	NA	NA	NA	NA	NA	0.0416666666666667	0.0277777777777778	NA	NA	NA	NA	NA	NA	NA	0.972222222222222	NA	NA	0.0277777777777778	NA	NA	0.0555555555555556	0.0555555555555556	NA	NA	NA	NA	NA	NA	0.5	0.958333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0416666666666667	NA	NA	NA	NA	NA	NA	NA	NA	0.0365914786967418
chr7:93519469-93519511	NA	NA	1	NA	NA	NA	NA	NA	0.189545454545455	NA	NA	NA	NA	1	NA	1	1	0.0833333333333333	NA	1	NA	NA	0.180454545454545	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0166666666666667	NA	NA	NA	NA	NA	NA	NA	0.0388888888888889	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2:176957654-176957680	NA	NA	NA	NA	NA	NA	1	1	0.368644688644689	0.368644688644689	NA	NA	NA	NA	NA	0.255661375661376	1	NA	0.21	NA	NA	NA	1	0.00666666666666667	NA	NA	NA	NA	NA	NA	0.687037037037037	NA	NA	NA	NA	NA	NA	NA	NA	0.0133333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00476190476190476	NA	0.0133333333333333	NA	NA	NA	NA	NA	NA	0.0037037037037037	NA	0.00277777777777778
chr13:79170302-79170322	NA	NA	0.111111111111111	0.888888888888889	NA	1	NA	1	0.888888888888889	1	NA	NA	0.466666666666667	1	0.933333333333333	NA	NA	NA	0.888888888888889	NA	1	NA	0.888888888888889	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6:45982976-45983014	NA	NA	NA	1	1	NA	NA	1	0.75	0.862727272727273	0.5	NA	0.916666666666667	NA	0.5	1	NA	1	0.5	0.5	NA	NA	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	0.595170278637771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17:7080603-7080909	NA	NA	1	NA	1	1	1	0.996078431372549	NA	0.838353459406091	1	NA	1	NA	NA	1	0.563795721187026	0.466666666666667	0.994444444444444	0.156666666666667	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.00333333333333333	NA	NA	NA	0.00952380952380952	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	0.00350877192982456	NA	NA	NA	NA	NA	NA	NA	0.00606060606060606	0.00333333333333333	0.00151515151515152
chr1:32966548-32966614	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.983333333333333	NA	NA	NA	NA	0.985185185185185	NA	NA	NA	NA	0.990476190476191	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	NA	NA	1	NA	NA	NA	NA	NA	NA	0.00952380952380952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr7:100273442-100273590	NA	NA	NA	0.631355311355311	NA	0.744338624338624	NA	0.707792547321959	0.219325336972396	0.372169312169312	NA	NA	0.245581869111281	0.0133333333333333	1	0.644480519480519	1	NA	0.158744588744589	0.954285714285714	0.820836940836941	NA	0.567300150829563	NA	NA	NA	NA	NA	NA	NA	0.506666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00333333333333333	NA	NA	NA	NA	NA	0.00208333333333333	NA
chr19:46929813-46929836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0121951219512195
chr3:127634187-127634193	0.277777777777778	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	NA	0.666666666666667	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	1	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6:135375617-135375806	NA	NA	0.576923076923077	0.2	0.822222222222222	0.2	0.944444444444444	0.527777777777778	0.974928774928775	0.614718614718615	0.222857142857143	NA	0.415584415584416	1	1	0.252313438195791	0.869047619047619	1	0.869047619047619	NA	1	NA	0.822222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82997150997151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22:45809512-45809551	NA	0.116666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00130718954248366
chr2:74642312-74642531	NA	NA	1	NA	NA	1	1	NA	NA	1	0.902635403811874	0.00444444444444444	NA	1	NA	NA	0.471129642287537	0.00833333333333333	1	0.0866666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	0.00246913580246914	0.00512820512820513	NA	NA	NA	NA	NA	NA	0.0178779011504389
chr17:16649245-16649279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr20:43726545-43726556	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0555555555555556	NA	0.0416666666666667	NA	NA	NA	NA	NA	0.759259259259259	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22:19511787-19511800	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.358333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0125	NA	NA	NA	NA	NA	NA	0.141666666666667	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr6:52369030-52369053	NA	NA	NA	NA	0.111111111111111	NA	0.5	NA	NA	NA	1	NA	NA	1	NA	NA	0.158730158730159	NA	0.533333333333333	NA	1	NA	NA	NA	NA	0.0208333333333333	NA	0.427777777777778	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166666666666667	NA	NA	NA	NA	NA	NA	0.0277777777777778	NA	NA	0.0333333333333333	NA	NA	0.0673076923076923	NA	0.166666666666667	NA	NA	NA	NA	NA	0.00659340659340659
chr4:6666008-6666021	NA	0.277777777777778	1	0.166666666666667	NA	NA	NA	0.333333333333333	1	0.166666666666667	0.527777777777778	NA	1	0.277777777777778	NA	NA	NA	NA	NA	1	NA	0.0476190476190476	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	0.152777777777778	0.527777777777778	1	NA	NA	NA	NA	0.0277777777777778	NA	0.0833333333333333	0.0972222222222222	NA	0.0476190476190476	NA	NA	NA	NA	NA	NA	NA	0.0166666666666667	NA	NA	0.0555555555555556	0.00980392156862745	NA	0.263888888888889	NA	NA	0.0555555555555556	NA	0.0151515151515152	0.00925925925925926
chr5:176023868-176023872	NA	NA	1	0.527777777777778	NA	0.5	NA	NA	0.5	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0238095238095238	NA
chr11:66311377-66311392	NA	NA	NA	NA	NA	1	NA	0.638888888888889	NA	0.527777777777778	0.0555555555555556	1	0.0555555555555556	NA	NA	NA	NA	NA	0.0416666666666667	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	0.0580808080808081	NA
chr11:65355689-65355769	NA	NA	0.5	0.5	NA	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	0.833333333333333	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333333333333333	NA
chr14:38724994-38725013	NA	NA	0.141666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0205
chr4:134073100-134073115	NA	NA	0.5	0.5	NA	0.5	0.5	0.5	0.5	0.25625	0.5	NA	0.666666666666667	0.5	NA	0.666666666666667	0.5	1	0.786111111111111	NA	0.666666666666667	NA	0.5	0.00909090909090909	NA	NA	NA	0.005	NA	NA	0.0388888888888889	1	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00117647058823529
chr11:49580099-49580111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	0.333333333333333	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19:58867602-58867616	NA	NA	NA	0.333333333333333	0.5	NA	NA	NA	0.5	1	0.025	NA	NA	1	1	NA	0.025	NA	1	0.5	NA	NA	NA	NA	0.00833333333333333	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0333333333333333	NA	NA	NA	0.222857142857143	NA	NA	NA	0.025	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	0.0375	NA	NA	NA	NA	NA	0.0388654477262072
chr2:121200469-121200514	0.0416666666666667	NA	NA	NA	NA	0.638888888888889	1	NA	NA	1	0.108333333333333	NA	1	NA	1	0.976190476190476	0.0555555555555556	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333333333333333	NA	NA	NA	NA	NA	0.0091324200913242
chr1:44883199-44883214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.00333333333333333	NA	NA	NA	0.00666666666666667	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00091324200913242
chr5:115152136-115152257	NA	NA	NA	NA	NA	0.996666666666667	NA	NA	NA	0.75047619047619	NA	NA	NA	NA	1	0.00571428571428571	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.750476190476191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00666666666666667	NA	NA	NA	NA	NA	NA	0.00377358490566038	0.0050314465408805
chr19:267258-267288	NA	NA	1	NA	1	NA	0.0133333333333333	NA	NA	1	NA	NA	NA	NA	0.00666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	NA	0.506666666666667	NA	NA	0.00444444444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr11:46383081-46383181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	NA	NA	NA	NA	NA	NA	0.0238095238095238	NA
chr9:350477-350493	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0416666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA
chr5:32711117-32711150	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	1	1	1	1	1	1	NA	0.255661375661376	1	NA	1	NA	NA	NA	NA	0.00392156862745098	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00317460317460317	NA	NA	NA	NA	NA	NA	NA	NA
chr15:66996467-66996496	NA	NA	0.5	0.75	NA	1	0.5	0.6	NA	NA	1	NA	0.25	0.5	0.5	0.333333333333333	0.333333333333333	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	0.0185185185185185	NA	NA	0.522981366459627	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0185185185185185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16:54317100-54317118	0.05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0.01	NA	NA	0.025	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0133333333333333	NA	NA	NA	NA	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00909090909090909	NA	NA	NA	NA	NA	0.00588235294117647	NA	0.0445087064676617
chr2:177016729-177016753	NA	0.25	1	NA	NA	NA	1	0.916666666666667	NA	0.946666666666667	NA	0.0666666666666667	NA	1	1	NA	0.5	0.933333333333333	0.5	NA	1	NA	NA	0.05	NA	NA	NA	NA	NA	NA	0.916666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00909090909090909	NA	0.00571428571428571
chr7:148982516-148982527	NA	NA	0.333333333333333	NA	0.5	1	0.5	0.5	0.666666666666667	0.75	0.5	NA	0.5	NA	1	1	NA	NA	0.5	0.5	NA	NA	1	NA	NA	NA	NA	NA	0.425925925925926	NA	NA	NA	0.666666666666667	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr15:101513899-101513905	NA	NA	0.5	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0185185185185185	NA	NA	NA	NA	NA	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr20:21490867-21490929	NA	NA	NA	1	NA	NA	0.976190476190476	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.277777777777778	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138888888888889	0.0208333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
